Xl,gamma,al,exp.al
 1.890000e-02,-2.154435e+01, 4.570000e+02, 1.366080e+03
 5.840000e-02,-2.154435e+01, 2.023000e+03, 2.559201e+03
 6.212500e-02,-2.154435e+01, 1.142000e+03, 2.641103e+03
 3.060000e-02,-2.154435e+01, 3.720000e+02, 1.808628e+03
 1.265000e-02,-2.154435e+01, 4.900000e+02, 1.066129e+03
 1.387500e-02,-2.154435e+01, 1.440000e+03, 1.129995e+03
 1.227500e-02,-2.154435e+01, 1.440000e+03, 1.045978e+03
 1.232500e-02,-2.154435e+01, 3.440000e+02, 1.048682e+03
 1.470000e-02,-2.154435e+01, 6.010000e+02, 1.171442e+03
 1.717500e-02,-2.154435e+01, 7.540000e+02, 1.289163e+03
 1.362500e-02,-2.154435e+01, 1.397000e+03, 1.117194e+03
 2.885000e-02,-2.154435e+01, 1.413000e+03, 1.749406e+03
 3.537500e-02,-2.154435e+01, 9.760000e+02, 1.960793e+03
 1.045000e-02,-2.154435e+01, 3.490000e+02, 9.433986e+02
 5.760000e-02,-2.154435e+01, 1.425000e+03, 2.541181e+03
 1.320000e-02,-2.154435e+01, 1.896000e+03, 1.095163e+03
 1.232500e-02,-2.154435e+01, 1.720000e+02, 1.048682e+03
 2.910000e-02,-2.154435e+01, 6.640000e+02, 1.757991e+03
 1.040000e-02,-2.154435e+01, 6.003000e+03, 9.404738e+02
 1.442500e-02,-2.154435e+01, 3.430000e+02, 1.157758e+03
 2.340000e-02,-2.154435e+01, 2.703000e+03, 1.550594e+03
 2.032500e-02,-2.154435e+01, 4.960000e+02, 1.426858e+03
 1.257500e-02,-2.154435e+01, 6.720000e+02, 1.062122e+03
 1.492500e-02,-2.154435e+01, 2.600000e+02, 1.182542e+03
 1.875000e-02,-2.154435e+01, 4.851000e+03, 1.359543e+03
 3.525000e-02,-2.154435e+01, 1.951000e+03, 1.956969e+03
 1.932500e-02,-2.154435e+01, 5.130000e+02, 1.384455e+03
 1.430000e-02,-2.154435e+01, 6.940000e+02, 1.151496e+03
 4.145000e-02,-2.154435e+01, 3.159000e+03, 2.137634e+03
 2.892500e-02,-2.154435e+01, 2.543000e+03, 1.751986e+03
 1.337500e-02,-2.154435e+01, 5.540000e+02, 1.104276e+03
 1.522500e-02,-2.154435e+01, 5.340000e+02, 1.197211e+03
 1.015000e-02,-2.154435e+01, 1.340000e+02, 9.257503e+02
 2.280000e-02,-2.154435e+01, 8.690000e+02, 1.527183e+03
 1.112500e-02,-2.154435e+01, 7.300000e+01, 9.822607e+02
 1.652500e-02,-2.154435e+01, 9.050000e+02, 1.259139e+03
 1.022500e-02,-2.154435e+01, 5.490000e+02, 9.301849e+02
 1.490000e-02,-2.154435e+01, 1.149000e+03, 1.181313e+03
 1.010000e-02,-2.154435e+01, 7.010000e+02, 9.227855e+02
 2.942500e-02,-2.154435e+01, 1.610000e+03, 1.769088e+03
 1.320000e-02,-2.154435e+01, 7.390000e+02, 1.095163e+03
 1.792500e-02,-2.154435e+01, 3.469000e+03, 1.323082e+03
 1.987500e-02,-2.154435e+01, 3.480000e+02, 1.407918e+03
 1.070000e-02,-2.154435e+01, 8.890000e+02, 9.579257e+02
 1.892500e-02,-2.154435e+01, 1.510000e+02, 1.367167e+03
 1.257500e-02,-2.154435e+01, 2.610000e+02, 1.062122e+03
 1.567500e-02,-2.154435e+01, 1.984000e+03, 1.218943e+03
 1.310000e-02,-2.154435e+01, 6.030000e+02, 1.089929e+03
 6.900000e-02,-2.154435e+01, 1.024000e+03, 2.784363e+03
 5.542500e-02,-2.154435e+01, 2.670000e+03, 2.491370e+03
 1.820000e-02,-2.154435e+01, 5.634000e+03, 1.335332e+03
 6.795000e-02,-2.154435e+01, 2.550000e+03, 2.763097e+03
 3.345000e-02,-2.154435e+01, 1.398000e+03, 1.900999e+03
 4.490000e-02,-2.154435e+01, 1.175000e+03, 2.231110e+03
 1.547500e-02,-2.154435e+01, 2.750000e+02, 1.209324e+03
 1.825000e-02,-2.154435e+01, 4.840000e+02, 1.337549e+03
 2.817500e-02,-2.154435e+01, 1.539000e+03, 1.726011e+03
 1.010000e-02,-2.154435e+01, 2.220000e+03, 9.227855e+02
 1.322500e-02,-2.154435e+01, 3.490000e+02, 1.096468e+03
 1.012500e-02,-2.154435e+01, 3.370000e+02, 9.242688e+02
 3.710000e-02,-2.154435e+01, 5.700000e+02, 2.012751e+03
 3.660000e-02,-2.154435e+01, 1.273000e+03, 1.997842e+03
 1.952500e-02,-2.154435e+01, 6.460000e+02, 1.393028e+03
 2.490000e-02,-2.154435e+01, 1.061000e+03, 1.607704e+03
 1.857500e-02,-2.154435e+01, 1.058000e+03, 1.351880e+03
 4.377500e-02,-2.154435e+01, 5.310000e+03, 2.201129e+03
 2.320000e-02,-2.154435e+01, 3.395000e+03, 1.542827e+03
 2.245000e-02,-2.154435e+01, 4.990000e+02, 1.513369e+03
 1.902500e-02,-2.154435e+01, 1.059000e+03, 1.371507e+03
 3.222500e-02,-2.154435e+01, 2.231000e+03, 1.861883e+03
 1.067500e-02,-2.154435e+01, 1.295000e+03, 9.564802e+02
 2.602500e-02,-2.154435e+01, 6.062000e+03, 1.649285e+03
 2.080000e-02,-2.154435e+01, 5.920000e+02, 1.446606e+03
 2.835000e-02,-2.154435e+01, 2.952000e+03, 1.732106e+03
 1.497500e-02,-2.154435e+01, 3.210000e+02, 1.184997e+03
 2.717500e-02,-2.154435e+01, 1.290000e+03, 1.690754e+03
 1.337500e-02,-2.154435e+01, 7.410000e+02, 1.104276e+03
 3.710000e-02,-2.154435e+01, 3.242000e+03, 2.012751e+03
 1.742500e-02,-2.154435e+01, 3.400000e+02, 1.300554e+03
 3.680000e-02,-2.154435e+01, 1.682000e+03, 2.003820e+03
 5.535000e-02,-2.154435e+01, 2.668000e+03, 2.489630e+03
 3.377500e-02,-2.154435e+01, 1.916000e+03, 1.911234e+03
 3.100000e-02,-2.154435e+01, 4.870000e+02, 1.821887e+03
 1.240000e-02,-2.154435e+01, 4.500000e+02, 1.052728e+03
 1.417500e-02,-2.154435e+01, 1.511000e+03, 1.145205e+03
 1.805000e-02,-2.154435e+01, 4.393000e+03, 1.328662e+03
 2.275000e-02,-2.154435e+01, 5.360000e+02, 1.525216e+03
 1.035000e-02,-2.154435e+01, 1.654000e+03, 9.375424e+02
 1.357500e-02,-2.154435e+01, 3.170000e+02, 1.114620e+03
 1.120000e-02,-2.154435e+01, 1.290000e+02, 9.865093e+02
 1.207500e-02,-2.154435e+01, 1.940000e+02, 1.035109e+03
 1.390000e-02,-2.154435e+01, 1.019000e+03, 1.131268e+03
 2.407500e-02,-2.154435e+01, 5.360000e+02, 1.576538e+03
 2.042500e-02,-2.154435e+01, 4.340000e+02, 1.431036e+03
 1.410000e-02,-2.154435e+01, 3.041000e+03, 1.141418e+03
 3.002500e-02,-2.154435e+01, 1.341000e+03, 1.789390e+03
 1.667500e-02,-2.154435e+01, 1.586000e+03, 1.266121e+03
 1.270000e-02,-2.154435e+01, 9.300000e+02, 1.068793e+03
 2.542500e-02,-2.154435e+01, 3.850000e+02, 1.627237e+03
 2.740000e-02,-2.154435e+01, 2.512000e+03, 1.698750e+03
 2.017500e-02,-2.154435e+01, 1.019100e+04, 1.420570e+03
 2.590000e-02,-2.154435e+01, 2.219000e+03, 1.644715e+03
 3.547500e-02,-2.154435e+01, 9.340000e+02, 1.963846e+03
 8.305000e-02,-2.154435e+01, 1.624000e+03, 3.050693e+03
 1.075000e-02,-2.154435e+01, 2.210000e+02, 9.608120e+02
 1.210000e-02,-2.154435e+01, 1.569000e+03, 1.036473e+03
 1.720000e-02,-2.154435e+01, 1.700000e+02, 1.290306e+03
 1.605000e-02,-2.154435e+01, 5.440000e+02, 1.236811e+03
 1.867500e-02,-2.154435e+01, 1.004000e+03, 1.356263e+03
 2.837500e-02,-2.154435e+01, 9.830000e+02, 1.732976e+03
 3.430000e-02,-2.154435e+01, 6.960000e+02, 1.927646e+03
 1.467500e-02,-2.154435e+01, 3.907000e+03, 1.170203e+03
 9.005000e-02,-2.154435e+01, 2.116000e+03, 3.172496e+03
 2.867500e-02,-2.154435e+01, 1.193000e+03, 1.743371e+03
 1.110000e-02,-2.154435e+01, 5.090000e+02, 9.808415e+02
 2.467500e-02,-2.154435e+01, 3.150000e+02, 1.599262e+03
 1.850000e-02,-2.154435e+01, 7.960000e+02, 1.348585e+03
 5.295000e-02,-2.154435e+01, 1.439000e+03, 2.433161e+03
 2.015000e-02,-2.154435e+01, 1.649000e+03, 1.419519e+03
 6.470000e-02,-2.154435e+01, 1.251000e+03, 2.695899e+03
 1.117500e-02,-2.154435e+01, 1.760000e+02, 9.850946e+02
 1.247500e-02,-2.154435e+01, 6.210000e+02, 1.056762e+03
 3.487500e-02,-2.154435e+01, 1.167000e+03, 1.945451e+03
 4.230000e-02,-2.154435e+01, 2.939000e+03, 2.161094e+03
 3.550000e-02,-2.154435e+01, 4.609000e+03, 1.964608e+03
 1.287500e-02,-2.154435e+01, 3.620000e+02, 1.078079e+03
 2.040000e-02,-2.154435e+01, 3.650000e+02, 1.429992e+03
 2.895000e-02,-2.154435e+01, 3.290000e+02, 1.752845e+03
 1.450000e-02,-2.154435e+01, 6.505000e+03, 1.161503e+03
 2.217500e-02,-2.154435e+01, 1.627000e+03, 1.502433e+03
 2.000000e-02,-2.154435e+01, 1.344000e+03, 1.413202e+03
 1.135000e-02,-2.154435e+01, 7.980000e+02, 9.949661e+02
 1.685000e-02,-2.154435e+01, 7.110000e+02, 1.274226e+03
 1.767500e-02,-2.154435e+01, 7.110000e+02, 1.311859e+03
 2.022500e-02,-2.154435e+01, 6.155000e+03, 1.422669e+03
 1.127500e-02,-2.154435e+01, 1.335000e+03, 9.907444e+02
 3.280000e-02,-2.154435e+01, 8.310000e+02, 1.880350e+03
 5.065000e-02,-2.154435e+01, 1.771000e+03, 2.377512e+03
 1.305000e-02,-2.154435e+01, 2.095000e+03, 1.087304e+03
 6.240000e-02,-2.154435e+01, 3.482000e+03, 2.647023e+03
 1.412500e-02,-2.154435e+01, 3.720000e+02, 1.142681e+03
 1.945000e-02,-2.154435e+01, 3.258000e+03, 1.389819e+03
 1.435000e-02,-2.154435e+01, 8.800000e+02, 1.154004e+03
 1.055000e-02,-2.154435e+01, 5.460000e+02, 9.492287e+02
 1.110000e-02,-2.154435e+01, 1.661000e+03, 9.808415e+02
 1.517500e-02,-2.154435e+01, 6.580000e+02, 1.194776e+03
 4.672500e-02,-2.154435e+01, 1.718000e+03, 2.278777e+03
 2.305000e-02,-2.154435e+01, 1.837000e+03, 1.536978e+03
 3.385000e-02,-2.154435e+01, 5.680000e+03, 1.913588e+03
 2.332500e-02,-2.154435e+01, 1.445000e+03, 1.547686e+03
 1.047750e-01,-2.154435e+01, 4.165000e+03, 3.409850e+03
 6.357500e-02,-2.154435e+01, 4.543000e+03, 2.672134e+03
 1.582500e-02,-2.154435e+01, 4.470000e+02, 1.226116e+03
 3.017500e-02,-2.154435e+01, 9.320000e+02, 1.794429e+03
 1.982500e-02,-2.154435e+01, 1.600000e+02, 1.405800e+03
 2.182500e-02,-2.154435e+01, 9.220000e+02, 1.488405e+03
 4.577500e-02,-2.154435e+01, 4.820000e+02, 2.254111e+03
 1.840000e-02,-2.154435e+01, 1.094000e+03, 1.344180e+03
 2.912500e-02,-2.154435e+01, 3.017000e+03, 1.758847e+03
 1.955000e-02,-2.154435e+01, 7.010000e+02, 1.394096e+03
 1.240000e-02,-2.154435e+01, 1.870000e+02, 1.052728e+03
 5.385000e-02,-2.154435e+01, 5.986000e+03, 2.454522e+03
 2.942500e-02,-2.154435e+01, 1.900000e+02, 1.769088e+03
 1.052500e-02,-2.154435e+01, 7.830000e+02, 9.477736e+02
 1.780000e-02,-2.154435e+01, 5.170000e+02, 1.317481e+03
 6.592500e-02,-2.154435e+01, 4.360000e+03, 2.721477e+03
 1.542500e-02,-2.154435e+01, 6.170000e+02, 1.206909e+03
 2.757500e-02,-2.154435e+01, 1.775000e+03, 1.704944e+03
 3.262500e-02,-2.154435e+01, 2.485000e+03, 1.874750e+03
 2.335000e-02,-2.154435e+01, 4.240000e+02, 1.548656e+03
 1.355000e-02,-2.154435e+01, 4.470000e+02, 1.113331e+03
 3.070000e-02,-2.154435e+01, 1.386000e+03, 1.811952e+03
 1.305000e-02,-2.154435e+01, 8.190000e+02, 1.087304e+03
 1.280000e-02,-2.154435e+01, 1.457000e+03, 1.074107e+03
 1.132500e-02,-2.154435e+01, 1.654000e+03, 9.935604e+02
 5.492500e-02,-2.154435e+01, 4.283000e+03, 2.479745e+03
 1.572500e-02,-2.154435e+01, 7.060000e+02, 1.221338e+03
 1.067500e-02,-2.154435e+01, 1.990000e+02, 9.564802e+02
 3.477500e-02,-2.154435e+01, 1.115000e+03, 1.942367e+03
 1.932500e-02,-2.154435e+01, 1.170000e+02, 1.384455e+03
 1.615000e-02,-2.154435e+01, 5.040000e+02, 1.241539e+03
 1.305000e-02,-2.154435e+01, 1.036000e+03, 1.087304e+03
 1.337500e-02,-2.154435e+01, 6.140000e+02, 1.104276e+03
 1.355000e-02,-2.154435e+01, 2.795000e+03, 1.113331e+03
 2.075000e-02,-2.154435e+01, 4.740000e+02, 1.444539e+03
 1.060000e-02,-2.154435e+01, 1.450000e+02, 9.521341e+02
 1.412500e-02,-2.154435e+01, 7.550000e+02, 1.142681e+03
 3.215000e-02,-2.154435e+01, 2.313000e+03, 1.859461e+03
 2.620000e-02,-2.154435e+01, 4.720000e+02, 1.655661e+03
 1.435000e-02,-2.154435e+01, 7.210000e+02, 1.154004e+03
 1.422500e-02,-2.154435e+01, 2.700000e+02, 1.147725e+03
 1.295000e-02,-2.154435e+01, 1.394000e+03, 1.082040e+03
 1.347500e-02,-2.154435e+01, 3.290000e+02, 1.109457e+03
 1.620000e-02,-2.154435e+01, 3.206000e+03, 1.243898e+03
 1.687500e-02,-2.154435e+01, 2.180000e+03, 1.275380e+03
 1.340000e-02,-2.154435e+01, 1.090000e+02, 1.105573e+03
 1.517500e-02,-2.154435e+01, 9.530000e+02, 1.194776e+03
 2.460000e-02,-2.154435e+01, 5.180000e+02, 1.596438e+03
 2.205000e-02,-2.154435e+01, 2.865000e+03, 1.497437e+03
 5.187500e-02,-2.154435e+01, 1.961000e+03, 2.407344e+03
 2.447500e-02,-2.154435e+01, 5.220000e+02, 1.591722e+03
 1.257500e-02,-2.154435e+01, 3.280000e+02, 1.062122e+03
 2.610000e-02,-2.154435e+01, 3.360000e+02, 1.652020e+03
 1.210000e-02,-2.154435e+01, 8.480000e+02, 1.036473e+03
 1.075000e-02,-2.154435e+01, 1.651000e+03, 9.608120e+02
 1.072500e-02,-2.154435e+01, 8.000000e+01, 9.593696e+02
 1.235000e-02,-2.154435e+01, 9.140000e+02, 1.050032e+03
 1.355000e-02,-2.154435e+01, 1.000000e+02, 1.113331e+03
 3.797500e-02,-2.154435e+01, 9.200000e+02, 2.038554e+03
 1.577500e-02,-2.154435e+01, 2.608000e+03, 1.223729e+03
 1.650000e-02,-2.154435e+01, 1.185000e+03, 1.257972e+03
 6.607500e-02,-2.154435e+01, 5.220000e+02, 2.724588e+03
 1.645000e-02,-2.154435e+01, 7.420000e+02, 1.255636e+03
 2.502500e-02,-2.154435e+01, 9.200000e+02, 1.612375e+03
 2.842500e-02,-2.154435e+01, 1.289000e+03, 1.734712e+03
 1.387500e-02,-2.154435e+01, 3.420000e+02, 1.129995e+03
 1.897500e-02,-2.154435e+01, 4.020000e+03, 1.369339e+03
 3.620000e-02,-2.154435e+01, 2.442000e+03, 1.985827e+03
 1.420000e-02,-2.154435e+01, 2.750000e+02, 1.146466e+03
 1.047500e-02,-2.154435e+01, 2.150000e+02, 9.448586e+02
 2.940000e-02,-2.154435e+01, 6.590000e+02, 1.768237e+03
 1.190000e-02,-2.154435e+01, 1.820000e+02, 1.025528e+03
 1.092500e-02,-2.154435e+01, 1.127000e+03, 9.708646e+02
 9.480000e-02,-2.154435e+01, 3.521000e+03, 3.251665e+03
 1.420000e-02,-2.154435e+01, 3.030000e+02, 1.146466e+03
 2.910000e-02,-2.154435e+01, 3.850000e+03, 1.757991e+03
 1.822500e-02,-2.154435e+01, 4.480000e+02, 1.336441e+03
 1.392500e-02,-2.154435e+01, 3.668000e+03, 1.132541e+03
 5.695000e-02,-2.154435e+01, 1.018000e+03, 2.526421e+03
 1.160000e-02,-2.154435e+01, 3.840000e+02, 1.008944e+03
 2.155000e-02,-2.154435e+01, 1.018000e+03, 1.477298e+03
 2.392500e-02,-2.154435e+01, 8.000000e+02, 1.570808e+03
 2.960000e-02,-2.154435e+01, 1.095000e+03, 1.775034e+03
 3.245000e-02,-2.154435e+01, 1.811000e+03, 1.869133e+03
 1.277500e-02,-2.154435e+01, 6.810000e+02, 1.072781e+03
 1.320000e-02,-2.154435e+01, 5.530000e+02, 1.095163e+03
 4.115000e-02,-2.154435e+01, 1.577000e+03, 2.129284e+03
 1.532500e-02,-2.154435e+01, 3.930000e+02, 1.202068e+03
 1.467500e-02,-2.154435e+01, 2.370000e+02, 1.170203e+03
 1.107500e-02,-2.154435e+01, 1.135000e+03, 9.794208e+02
 1.130000e-02,-2.154435e+01, 5.410000e+02, 9.921531e+02
 1.847500e-02,-2.154435e+01, 2.790000e+02, 1.347485e+03
 1.020000e-02,-2.154435e+01, 5.790000e+02, 9.287084e+02
 1.280000e-02,-2.154435e+01, 2.030000e+02, 1.074107e+03
 1.737500e-02,-2.154435e+01, 2.820000e+02, 1.298283e+03
 4.330000e-02,-2.154435e+01, 1.099000e+03, 2.188328e+03
 1.177500e-02,-2.154435e+01, 6.540000e+02, 1.018642e+03
 1.767500e-02,-2.154435e+01, 9.220000e+02, 1.311859e+03
 1.767500e-02,-2.154435e+01, 4.110000e+02, 1.311859e+03
 2.012500e-02,-2.154435e+01, 2.371000e+03, 1.418468e+03
 3.085000e-02,-2.154435e+01, 1.115000e+03, 1.816927e+03
 2.207500e-02,-2.154435e+01, 7.790000e+02, 1.498437e+03
 2.507500e-02,-2.154435e+01, 1.022000e+03, 1.614240e+03
 1.502500e-02,-2.154435e+01, 5.580000e+02, 1.187448e+03
 1.790000e-02,-2.154435e+01, 4.560000e+02, 1.321963e+03
 1.955000e-02,-2.154435e+01, 5.790000e+02, 1.394096e+03
 1.307500e-02,-2.154435e+01, 1.640000e+02, 1.088617e+03
 1.200000e-02,-2.154435e+01, 2.014000e+03, 1.031011e+03
 6.007500e-02,-2.154435e+01, 8.530000e+02, 2.596430e+03
 1.377500e-02,-2.154435e+01, 1.910000e+02, 1.124888e+03
 1.382500e-02,-2.154435e+01, 9.120000e+02, 1.127444e+03
 1.035000e-02,-2.154435e+01, 4.520000e+02, 9.375424e+02
 4.422500e-02,-2.154435e+01, 1.422000e+03, 2.213178e+03
 3.220000e-02,-2.154435e+01, 3.197000e+03, 1.861076e+03
 1.262500e-02,-2.154435e+01, 2.184000e+03, 1.064794e+03
 2.215000e-02,-2.154435e+01, 8.200000e+02, 1.501435e+03
 1.417500e-02,-2.154435e+01, 2.704000e+03, 1.145205e+03
 2.592500e-02,-2.154435e+01, 4.844000e+03, 1.645630e+03
 1.230000e-02,-2.154435e+01, 2.750000e+02, 1.047331e+03
 2.857500e-02,-2.154435e+01, 1.152000e+03, 1.739913e+03
 5.385000e-02,-2.154435e+01, 1.062000e+03, 2.454522e+03
 2.825000e-02,-2.154435e+01, 2.327000e+03, 1.728626e+03
 1.505000e-02,-2.154435e+01, 8.660000e+02, 1.188672e+03
 1.852500e-02,-2.154435e+01, 6.140000e+02, 1.349684e+03
 1.197500e-02,-2.154435e+01, 6.230000e+02, 1.029643e+03
 1.305000e-02,-2.154435e+01, 1.307700e+04, 1.087304e+03
 4.042500e-02,-2.154435e+01, 1.710000e+03, 2.108950e+03
 1.595000e-02,-2.154435e+01, 5.893000e+03, 1.232067e+03
 1.555000e-02,-2.154435e+01, 3.790000e+02, 1.212938e+03
 5.170000e-02,-2.154435e+01, 1.604000e+03, 2.403110e+03
 4.600000e-02,-2.154435e+01, 1.198000e+03, 2.259981e+03
 1.727500e-02,-2.154435e+01, 8.900000e+02, 1.293730e+03
 1.217500e-02,-2.154435e+01, 9.210000e+02, 1.040555e+03
 1.200000e-02,-2.154435e+01, 1.302000e+03, 1.031011e+03
 2.432500e-02,-2.154435e+01, 1.690000e+03, 1.586044e+03
 2.442500e-02,-2.154435e+01, 1.587000e+03, 1.589831e+03
 2.265000e-02,-2.154435e+01, 2.024000e+03, 1.521277e+03
 1.677500e-02,-2.154435e+01, 1.053000e+03, 1.270758e+03
 1.240000e-02,-2.154435e+01, 1.427000e+03, 1.052728e+03
 1.195000e-02,-2.154435e+01, 1.088000e+03, 1.028272e+03
 1.162500e-02,-2.154435e+01, 1.260000e+02, 1.010333e+03
 4.142500e-02,-2.154435e+01, 2.515000e+03, 2.136939e+03
 2.117500e-02,-2.154435e+01, 3.950000e+02, 1.462026e+03
 8.725000e-02,-2.154435e+01, 6.712000e+03, 3.124544e+03
 1.720000e-02,-2.154435e+01, 3.560000e+02, 1.290306e+03
 1.465000e-02,-2.154435e+01, 7.140000e+02, 1.168964e+03
 2.215000e-02,-2.154435e+01, 3.060000e+02, 1.501435e+03
 5.750000e-02,-2.154435e+01, 7.970000e+02, 2.538917e+03
 4.655000e-02,-2.154435e+01, 3.950000e+02, 2.274257e+03
 1.262500e-02,-2.154435e+01, 8.210000e+02, 1.064794e+03
 1.912500e-02,-2.154435e+01, 3.142000e+03, 1.375835e+03
 2.955000e-02,-2.154435e+01, 3.470000e+02, 1.773337e+03
 2.080000e-02,-2.154435e+01, 8.930000e+02, 1.446606e+03
 3.172500e-02,-2.154435e+01, 9.280000e+02, 1.845668e+03
 1.937500e-02,-2.154435e+01, 5.550000e+02, 1.386603e+03
 1.537500e-02,-2.154435e+01, 2.880000e+02, 1.204491e+03
 1.060000e-02,-2.154435e+01, 7.410000e+02, 9.521341e+02
 1.215000e-02,-2.154435e+01, 9.800000e+01, 1.039195e+03
 3.102500e-02,-2.154435e+01, 6.560000e+02, 1.822712e+03
 1.117500e-02,-2.154435e+01, 7.970000e+02, 9.850946e+02
 2.050000e-02,-2.154435e+01, 1.147000e+03, 1.434162e+03
 2.230000e-02,-2.154435e+01, 5.850000e+02, 1.507413e+03
 1.067500e-02,-2.154435e+01, 5.560000e+02, 9.564802e+02
 1.219000e-01,-2.154435e+01, 2.467000e+03, 3.659924e+03
 1.080000e-02,-2.154435e+01, 5.207000e+03, 9.636919e+02
 1.780000e-02,-2.154435e+01, 1.070000e+03, 1.317481e+03
 1.337500e-02,-2.154435e+01, 2.320000e+02, 1.104276e+03
 2.447500e-02,-2.154435e+01, 5.109000e+03, 1.591722e+03
 2.180000e-02,-2.154435e+01, 5.880000e+02, 1.487399e+03
 1.632500e-02,-2.154435e+01, 2.620000e+02, 1.249778e+03
 6.412500e-02,-2.154435e+01, 1.992000e+03, 2.683786e+03
 2.052500e-02,-2.154435e+01, 4.780000e+02, 1.435203e+03
 3.252500e-02,-2.154435e+01, 5.020000e+02, 1.871542e+03
 3.945000e-02,-2.154435e+01, 5.300000e+02, 2.081253e+03
 1.830000e-02,-2.154435e+01, 9.880000e+02, 1.339762e+03
 1.617500e-02,-2.154435e+01, 1.615000e+03, 1.242719e+03
 1.780000e-02,-2.154435e+01, 3.564000e+03, 1.317481e+03
 1.450000e-02,-2.154435e+01, 1.203000e+03, 1.161503e+03
 1.127500e-02,-2.154435e+01, 1.551000e+03, 9.907444e+02
 1.635000e-02,-2.154435e+01, 1.349000e+03, 1.250952e+03
 1.545000e-02,-2.154435e+01, 3.170000e+02, 1.208117e+03
 1.947500e-02,-2.154435e+01, 6.170000e+02, 1.390889e+03
 2.700000e-02,-2.154435e+01, 2.247000e+03, 1.684509e+03
 2.140000e-02,-2.154435e+01, 2.722000e+03, 1.471206e+03
 2.220000e-02,-2.154435e+01, 1.180000e+03, 1.503430e+03
 1.177500e-02,-2.154435e+01, 6.280000e+02, 1.018642e+03
 2.195000e-02,-2.154435e+01, 3.620000e+02, 1.493429e+03
 1.080000e-02,-2.154435e+01, 1.207000e+03, 9.636919e+02
 1.437500e-02,-2.154435e+01, 5.110000e+02, 1.155257e+03
 1.360000e-02,-2.154435e+01, 3.204000e+03, 1.115907e+03
 3.497500e-02,-2.154435e+01, 1.522000e+03, 1.948530e+03
 2.670000e-02,-2.154435e+01, 1.669000e+03, 1.673748e+03
 1.430000e-02,-2.154435e+01, 3.070000e+02, 1.151496e+03
 1.982500e-02,-2.154435e+01, 3.000000e+02, 1.405800e+03
 1.197500e-02,-2.154435e+01, 9.390000e+02, 1.029643e+03
 2.435000e-02,-2.154435e+01, 1.354000e+03, 1.586992e+03
 1.465000e-02,-2.154435e+01, 2.010000e+02, 1.168964e+03
 1.442500e-02,-2.154435e+01, 1.433000e+03, 1.157758e+03
 1.145000e-02,-2.154435e+01, 3.830000e+02, 1.000575e+03
 1.335000e-02,-2.154435e+01, 9.710000e+02, 1.102978e+03
 3.165000e-02,-2.154435e+01, 2.666000e+03, 1.843222e+03
 1.292500e-02,-2.154435e+01, 9.610000e+02, 1.080721e+03
 1.975000e-02,-2.154435e+01, 1.242000e+03, 1.402617e+03
 7.240000e-02,-2.154435e+01, 1.707000e+03, 2.851824e+03
 1.842500e-02,-2.154435e+01, 7.220000e+02, 1.345282e+03
 1.455000e-02,-2.154435e+01, 1.904000e+03, 1.163994e+03
 5.752500e-02,-2.154435e+01, 2.538000e+03, 2.539483e+03
 2.235000e-02,-2.154435e+01, 9.250000e+02, 1.509401e+03
 1.527500e-02,-2.154435e+01, 6.388000e+03, 1.199642e+03
 1.440000e-02,-2.154435e+01, 3.540000e+02, 1.156508e+03
 1.842500e-02,-2.154435e+01, 1.321000e+03, 1.345282e+03
 1.827500e-02,-2.154435e+01, 3.176000e+03, 1.338656e+03
 1.180000e-02,-2.154435e+01, 1.763000e+03, 1.020022e+03
 1.770000e-02,-2.154435e+01, 1.626000e+03, 1.312985e+03
 1.445000e-02,-2.154435e+01, 5.760000e+02, 1.159008e+03
 1.085000e-02,-2.154435e+01, 4.440000e+02, 9.665657e+02
 1.125000e-02,-2.154435e+01, 1.980000e+02, 9.893342e+02
 1.322500e-02,-2.154435e+01, 8.730000e+02, 1.096468e+03
 2.692500e-02,-2.154435e+01, 1.109000e+03, 1.681825e+03
 2.040000e-02,-2.154435e+01, 5.360000e+02, 1.429992e+03
 1.075000e-02,-2.154435e+01, 4.850000e+02, 9.608120e+02
 1.592500e-02,-2.154435e+01, 2.558000e+03, 1.230879e+03
 3.887500e-02,-2.154435e+01, 1.667000e+03, 2.064725e+03
 1.132500e-02,-2.154435e+01, 8.150000e+02, 9.935604e+02
 3.305000e-02,-2.154435e+01, 4.840000e+02, 1.888320e+03
 1.332500e-02,-2.154435e+01, 5.890000e+02, 1.101678e+03
 1.857500e-02,-2.154435e+01, 2.280000e+02, 1.351880e+03
 1.355000e-02,-2.154435e+01, 4.090000e+02, 1.113331e+03
 1.157500e-02,-2.154435e+01, 4.840000e+02, 1.007552e+03
 1.050000e-02,-2.154435e+01, 3.610000e+02, 9.463169e+02
 4.525000e-02,-2.154435e+01, 5.669000e+03, 2.240343e+03
 1.705000e-02,-2.154435e+01, 3.150000e+02, 1.283436e+03
 4.602500e-02,-2.154435e+01, 3.029000e+03, 2.260632e+03
 1.050000e-02,-2.154435e+01, 1.975000e+03, 9.463169e+02
 1.570000e-02,-2.154435e+01, 1.077000e+03, 1.220141e+03
 1.005000e-02,-2.154435e+01, 1.530000e+02, 9.198139e+02
 1.445000e-02,-2.154435e+01, 9.220000e+02, 1.159008e+03
 1.137500e-02,-2.154435e+01, 4.840000e+02, 9.963704e+02
