tid,gamma,trueage,freqonly
1538,0.152,0.41837,0.33732
1539,0.023,0.82782,0.51367
1540,0.0,0.99956,0.53045
1541,100.0,-116.62653,-106.77522
1542,85.77,-97.94667,-91.00943
1543,73.564,-79.5324,-74.53105
1544,63.096,-65.5343,-62.8213
1545,54.117,-54.10075,-53.1581
1546,46.416,-50.20756,-50.07148
1547,39.811,-40.90055,-40.83524
1548,34.145,-35.60455,-36.23341
1549,29.286,-29.52334,-29.42723
1550,25.119,-26.90029,-26.36572
1551,21.544,-23.51291,-23.08104
1552,18.478,-19.55019,-18.80076
1553,15.849,-16.4105,-14.93981
1554,13.594,-15.55722,-14.08576
1555,11.659,-12.96286,-11.5582
1556,10.0,-11.29448,-9.84452
1557,8.577,-10.2295,-8.69961
1558,7.356,-8.49832,-7.09308
1559,6.31,-7.25886,-6.10288
1560,5.412,-6.20217,-5.04387
1561,4.642,-5.35801,-4.18164
1562,3.981,-5.16056,-4.04077
1563,3.415,-3.81414,-2.88694
1564,2.929,-3.75566,-2.99043
1565,2.512,-3.49565,-2.59994
1566,2.154,-2.55051,-1.69647
1567,1.848,-1.78521,-1.14905
1568,1.585,-1.87975,-1.13257
1569,1.359,-1.98667,-1.21133
1570,1.166,-1.43773,-0.81238
1571,1.0,-0.64374,-0.21171
1572,0.457,-0.02652,0.10182
1573,0.152,-0.34811,-0.06124
1574,0.023,-0.43545,-0.15346
1575,0.0,0.77756,0.48192
1576,100.0,-109.27772,-99.751
1577,85.77,-91.59301,-84.28933
1578,73.564,-80.47765,-77.6906
1579,63.096,-65.14024,-61.6585
1580,54.117,-55.92222,-52.78803
1581,46.416,-46.61364,-45.95746
1582,39.811,-39.96565,-39.76512
1583,34.145,-35.29889,-35.07248
1584,29.286,-30.09919,-29.93187
1585,25.119,-26.15783,-25.59425
1586,21.544,-22.20896,-21.42968
1587,18.478,-20.59602,-19.30674
1588,15.849,-17.58517,-16.2427
1589,13.594,-15.03438,-13.56413
1590,11.659,-12.79023,-11.1645
1591,10.0,-11.27844,-9.74829
1592,8.577,-10.68503,-9.20068
1593,7.356,-8.71011,-7.25702
1594,6.31,-7.70231,-6.34142
1595,5.412,-6.44586,-5.44959
1596,4.642,-5.40025,-4.19558
1597,3.981,-4.5129,-3.64778
1598,3.415,-4.45953,-3.29819
1599,2.929,-3.93073,-3.05528
1600,2.512,-3.16621,-2.27514
1601,2.154,-2.65452,-1.80909
1602,1.848,-2.22007,-1.46628
1603,1.585,-1.91531,-1.21505
1604,1.359,-1.6138,-0.9751
1605,1.166,-1.74904,-1.23219
1606,1.0,-1.51089,-0.89388
1607,0.457,-0.26132,-0.0268
1608,0.152,-0.0304,0.09593
1609,0.023,0.61688,0.3764
1610,0.0,0.57083,0.39658
1611,100.0,-112.91339,-103.53334
1612,85.77,-88.94844,-85.87556
1613,73.564,-75.52977,-73.01602
1614,63.096,-66.2563,-64.13429
1615,54.117,-56.93384,-57.3614
1616,46.416,-46.8146,-44.87767
1617,39.811,-44.62564,-44.88005
1618,34.145,-33.96419,-34.19902
1619,29.286,-30.02035,-29.24716
1620,25.119,-26.19244,-26.5231
1621,21.544,-22.22396,-21.5857
1622,18.478,-19.52499,-18.51481
1623,15.849,-18.08576,-16.51898
1624,13.594,-15.07328,-14.49454
1625,11.659,-12.89051,-11.56724
1626,10.0,-11.98097,-10.51166
1627,8.577,-9.63789,-8.23832
1628,7.356,-9.24905,-7.94784
1629,6.31,-7.47885,-6.17281
1630,5.412,-6.48072,-5.21404
1631,4.642,-5.53708,-4.43161
1632,3.981,-4.82719,-3.93181
1633,3.415,-4.36041,-3.55259
1634,2.929,-4.03324,-3.08875
1635,2.512,-3.0938,-2.23017
1636,2.154,-2.87299,-1.93143
1637,1.848,-2.27393,-1.55286
1638,1.585,-2.58939,-1.77155
1639,1.359,-1.84602,-1.1379
1640,1.166,-1.52746,-0.96233
1641,1.0,-1.66996,-1.1075
1642,0.457,-1.10638,-0.61357
1643,0.152,-0.6207,-0.23074
1644,0.023,1.40882,0.61875
1645,0.0,0.03527,0.16287
1646,100.0,-113.8643,-101.85881
1647,85.77,-92.77368,-84.37447
1648,73.564,-82.2229,-76.82307
1649,63.096,-68.61665,-64.88745
1650,54.117,-58.67318,-56.12746
1651,46.416,-47.5394,-48.11446
1652,39.811,-41.78442,-42.99623
1653,34.145,-33.2843,-33.60736
1654,29.286,-31.99814,-30.812
1655,25.119,-27.19076,-27.25663
1656,21.544,-22.61191,-22.55986
1657,18.478,-20.00662,-19.31511
1658,15.849,-17.52442,-16.10568
1659,13.594,-15.63282,-14.01732
1660,11.659,-14.01943,-12.68911
1661,10.0,-12.18812,-10.44995
1662,8.577,-10.1664,-8.57438
1663,7.356,-9.29336,-7.93697
1664,6.31,-7.99011,-6.63528
1665,5.412,-6.31128,-5.09594
1666,4.642,-5.64779,-4.64099
1667,3.981,-4.40235,-3.34242
1668,3.415,-4.32758,-3.26303
1669,2.929,-4.01274,-3.06158
1670,2.512,-3.24711,-2.35
1671,2.154,-2.52589,-1.72794
1672,1.848,-2.87326,-2.12673
1673,1.585,-2.20223,-1.45491
1674,1.359,-1.96947,-1.20851
1675,1.166,-2.31819,-1.61788
1676,1.0,-1.80346,-1.06187
1677,0.457,-0.56336,-0.22851
1678,0.152,0.01274,0.11715
1679,0.023,-0.04854,0.08618
1680,0.0,0.69222,0.42614
1681,100.0,-112.97732,-103.01453
1682,85.77,-95.21763,-87.70002
1683,73.564,-79.60767,-77.1818
1684,63.096,-62.91952,-60.09875
1685,54.117,-55.64113,-53.8769
1686,46.416,-47.16307,-46.82712
1687,39.811,-42.29538,-41.07429
1688,34.145,-35.15686,-34.55958
1689,29.286,-31.6018,-31.25906
1690,25.119,-24.85881,-24.24932
1691,21.544,-22.15699,-22.19562
1692,18.478,-20.26164,-18.80056
1693,15.849,-16.22666,-14.76334
1694,13.594,-15.43578,-14.19827
1695,11.659,-13.09456,-11.38379
1696,10.0,-11.45079,-9.73117
1697,8.577,-10.32173,-9.00093
1698,7.356,-9.53313,-7.90261
1699,6.31,-7.05346,-5.82807
1700,5.412,-6.60493,-5.45589
1701,4.642,-5.88805,-4.87991
1702,3.981,-5.29566,-4.21916
1703,3.415,-4.12066,-3.22456
1704,2.929,-3.58904,-2.57789
1705,2.512,-3.55224,-2.71304
1706,2.154,-2.89321,-2.06237
1707,1.848,-2.00249,-1.36157
1708,1.585,-1.96377,-1.32166
1709,1.359,-1.2729,-0.79575
1710,1.166,-1.67009,-1.06625
1711,1.0,-0.6999,-0.31642
1712,0.457,-0.50324,-0.17738
1713,0.152,1.27457,0.59468
1714,0.023,0.40934,0.32085
1715,0.0,0.36848,0.31686
1716,100.0,-110.1425,-99.75209
1717,85.77,-88.84339,-84.81162
1718,73.564,-77.32426,-69.11437
1719,63.096,-66.73356,-61.84178
1720,54.117,-56.09642,-56.54414
1721,46.416,-45.68836,-44.92523
1722,39.811,-42.89515,-41.80945
1723,34.145,-35.67737,-35.21593
1724,29.286,-29.47547,-28.67855
1725,25.119,-24.704,-24.80928
1726,21.544,-23.57893,-22.62064
1727,18.478,-19.6031,-19.1435
1728,15.849,-17.51648,-15.97524
1729,13.594,-15.99931,-14.35217
1730,11.659,-13.41432,-11.6678
1731,10.0,-11.23469,-9.81459
1732,8.577,-9.92487,-7.96904
1733,7.356,-9.0683,-7.82986
1734,6.31,-8.20913,-7.16426
1735,5.412,-5.9962,-4.81227
1736,4.642,-6.03876,-4.78402
1737,3.981,-5.19395,-4.2357
1738,3.415,-4.01918,-3.10939
1739,2.929,-3.52787,-2.52183
1740,2.512,-3.0645,-2.23689
1741,2.154,-2.6781,-1.91337
1742,1.848,-2.19159,-1.53443
1743,1.585,-2.56648,-1.75147
1744,1.359,-1.06921,-0.55677
1745,1.166,-1.18848,-0.59966
1746,1.0,-0.99574,-0.48132
1747,0.457,-0.95562,-0.48565
1748,0.152,0.13287,0.18629
1749,0.023,0.37793,0.32062
1750,0.0,0.37726,0.31901
1751,100.0,-109.59649,-97.26311
1752,85.77,-92.06622,-85.24873
1753,73.564,-80.75392,-79.48901
1754,63.096,-65.99026,-63.93639
1755,54.117,-57.85071,-54.9812
1756,46.416,-48.15911,-48.28485
1757,39.811,-41.50608,-42.35311
1758,34.145,-34.56412,-34.95833
1759,29.286,-29.38817,-29.05038
1760,25.119,-26.90757,-26.23673
1761,21.544,-24.09554,-23.58529
1762,18.478,-21.01983,-20.2375
1763,15.849,-16.74302,-15.37675
1764,13.594,-14.55884,-13.05007
1765,11.659,-13.0394,-11.87139
1766,10.0,-11.06585,-9.34779
1767,8.577,-9.92629,-8.595
1768,7.356,-9.32772,-7.74474
1769,6.31,-7.81582,-6.54494
1770,5.412,-6.44004,-5.35774
1771,4.642,-5.39886,-4.377
1772,3.981,-4.88916,-3.85401
1773,3.415,-4.51293,-3.52979
1774,2.929,-4.01265,-3.03228
1775,2.512,-2.88727,-2.08353
1776,2.154,-3.21494,-2.30833
1777,1.848,-1.95909,-1.34692
1778,1.585,-2.52557,-1.75925
1779,1.359,-2.29147,-1.55139
1780,1.166,-1.45449,-0.86184
1781,1.0,-1.49841,-0.87225
1782,0.457,-0.02111,0.09579
1783,0.152,-0.64228,-0.26337
1784,0.023,1.31591,0.62944
1785,0.0,0.54006,0.3671
1786,100.0,-112.01027,-103.79609
1787,85.77,-96.59327,-93.17408
1788,73.564,-76.27285,-72.25086
1789,63.096,-65.13454,-62.16592
1790,54.117,-58.80254,-56.16362
1791,46.416,-48.4665,-50.12927
1792,39.811,-39.95011,-40.60209
1793,34.145,-35.17242,-34.06719
1794,29.286,-30.0131,-29.99335
1795,25.119,-26.54901,-25.99136
1796,21.544,-24.22169,-23.14079
1797,18.478,-19.55804,-18.14821
1798,15.849,-17.19699,-15.89436
1799,13.594,-14.98693,-13.52559
1800,11.659,-12.59128,-11.13083
1801,10.0,-12.05793,-11.30794
1802,8.577,-10.51768,-8.75948
1803,7.356,-8.87706,-7.10373
1804,6.31,-8.42266,-7.21591
1805,5.412,-7.25793,-5.92211
1806,4.642,-5.42159,-4.07068
1807,3.981,-4.45362,-3.38717
1808,3.415,-4.45459,-3.55913
1809,2.929,-3.09632,-2.15331
1810,2.512,-2.78398,-1.97606
1811,2.154,-2.1315,-1.26603
1812,1.848,-2.68383,-1.91626
1813,1.585,-1.69438,-1.03494
1814,1.359,-2.26445,-1.58755
1815,1.166,-1.3677,-0.81275
1816,1.0,-1.18367,-0.66229
1817,0.457,-0.16755,0.02052
1818,0.152,0.25761,0.27313
1819,0.023,0.64044,0.40544
1820,0.0,1.16489,0.52108
1821,100.0,-111.00332,-99.99439
1822,85.77,-95.65372,-90.2078
1823,73.564,-78.94317,-73.21085
1824,63.096,-67.35806,-64.33437
1825,54.117,-56.16733,-55.89924
1826,46.416,-48.044,-48.96126
1827,39.811,-42.03215,-41.76779
1828,34.145,-35.38156,-36.69955
1829,29.286,-29.91567,-31.05533
1830,25.119,-25.28355,-25.05297
1831,21.544,-23.34877,-22.39982
1832,18.478,-20.54092,-19.58682
1833,15.849,-17.9242,-16.09062
1834,13.594,-15.52546,-14.38022
1835,11.659,-12.61995,-10.67728
1836,10.0,-11.72161,-10.25085
1837,8.577,-10.13487,-8.63243
1838,7.356,-9.01575,-7.9127
1839,6.31,-6.95646,-5.6779
1840,5.412,-7.10793,-6.06862
1841,4.642,-5.78896,-4.90801
1842,3.981,-5.27075,-4.30896
1843,3.415,-4.29002,-3.28688
1844,2.929,-3.38992,-2.52847
1845,2.512,-3.27299,-2.24303
1846,2.154,-2.78422,-2.0251
1847,1.848,-2.47452,-1.74656
1848,1.585,-1.92034,-1.30246
1849,1.359,-1.61342,-0.99747
1850,1.166,-1.85421,-1.05425
1851,1.0,-1.23729,-0.68924
1852,0.457,0.74332,0.46684
1853,0.152,0.35786,0.32476
1854,0.023,0.64863,0.49248
1855,0.0,-0.07829,0.08788
1856,100.0,-116.95478,-104.8573
1857,85.77,-92.34028,-87.05486
1858,73.564,-76.90337,-70.28421
1859,63.096,-67.3156,-64.48444
1860,54.117,-56.26556,-55.37959
1861,46.416,-48.1655,-48.84677
1862,39.811,-40.1804,-39.87613
1863,34.145,-33.8666,-34.33753
1864,29.286,-30.71067,-30.67982
1865,25.119,-26.45753,-26.25436
1866,21.544,-23.51405,-22.25515
1867,18.478,-19.57638,-18.39697
1868,15.849,-17.29084,-15.71223
1869,13.594,-15.52541,-14.44925
1870,11.659,-13.19342,-11.97684
1871,10.0,-11.60244,-10.04288
1872,8.577,-9.56697,-8.15966
1873,7.356,-8.39027,-7.16872
1874,6.31,-7.20043,-5.96255
1875,5.412,-6.42284,-5.34022
1876,4.642,-5.39881,-4.45549
1877,3.981,-4.87209,-3.85211
1878,3.415,-4.36451,-3.57829
1879,2.929,-3.63924,-2.74216
1880,2.512,-3.36476,-2.50119
1881,2.154,-3.02134,-2.20212
1882,1.848,-2.7861,-1.92751
1883,1.585,-1.96084,-1.31597
1884,1.359,-2.01367,-1.32838
1885,1.166,-0.80838,-0.37062
1886,1.0,-0.99115,-0.47113
1887,0.457,-0.16504,0.00677
1888,0.152,1.42857,0.74244
1889,0.023,0.3528,0.29145
1890,0.0,0.51576,0.38602
1891,100.0,-109.97299,-98.19797
1892,85.77,-91.91839,-86.32368
1893,73.564,-77.48554,-73.01755
1894,63.096,-65.42417,-63.01443
1895,54.117,-56.57192,-54.94175
1896,46.416,-47.18421,-48.61855
1897,39.811,-38.25129,-38.18729
1898,34.145,-35.02263,-34.11877
1899,29.286,-28.98358,-28.62192
1900,25.119,-25.57917,-25.17791
1901,21.544,-22.12553,-21.40089
1902,18.478,-18.95159,-18.01046
1903,15.849,-17.68181,-16.67815
1904,13.594,-15.33515,-14.05303
1905,11.659,-12.83762,-11.3662
1906,10.0,-11.13393,-9.83676
1907,8.577,-11.04823,-9.57179
1908,7.356,-8.84129,-7.59845
1909,6.31,-6.87801,-5.8211
1910,5.412,-6.54051,-5.40474
1911,4.642,-5.71723,-4.49442
1912,3.981,-4.75855,-3.77171
1913,3.415,-4.49106,-3.59123
1914,2.929,-4.1859,-3.32743
1915,2.512,-2.84413,-2.04807
1916,2.154,-3.0939,-2.24462
1917,1.848,-2.6935,-1.946
1918,1.585,-1.59048,-0.96565
1919,1.359,-2.17847,-1.46589
1920,1.166,-1.59106,-0.96116
1921,1.0,-1.09541,-0.56424
1922,0.457,0.31271,0.29826
1923,0.152,0.58076,0.39463
1924,0.023,-0.32989,-0.045
1925,0.0,0.17093,0.19976
1926,100.0,-114.2336,-98.67041
1927,85.77,-95.71623,-89.03701
1928,73.564,-77.48658,-71.87435
1929,63.096,-67.16809,-63.40058
1930,54.117,-55.89225,-54.7616
1931,46.416,-47.14044,-47.62249
1932,39.811,-41.59338,-43.85045
1933,34.145,-34.5615,-35.5968
1934,29.286,-28.87357,-30.37933
1935,25.119,-26.40763,-26.29848
1936,21.544,-23.40913,-22.66466
1937,18.478,-18.60501,-17.7823
1938,15.849,-17.43578,-16.26478
1939,13.594,-15.30053,-13.75534
1940,11.659,-13.91851,-11.95949
1941,10.0,-11.60526,-10.18974
1942,8.577,-10.05325,-8.67961
1943,7.356,-8.61433,-7.44479
1944,6.31,-7.61884,-6.20372
1945,5.412,-6.06424,-4.83349
1946,4.642,-6.37333,-5.17361
1947,3.981,-4.82197,-3.78391
1948,3.415,-4.36381,-3.35961
1949,2.929,-3.54452,-2.81944
1950,2.512,-3.75487,-2.80616
1951,2.154,-2.35674,-1.64852
1952,1.848,-2.48773,-1.85493
1953,1.585,-2.23094,-1.5508
1954,1.359,-1.22576,-0.69769
1955,1.166,-1.84176,-1.21758
1956,1.0,-1.26065,-0.66347
1957,0.457,-0.50497,-0.18177
1958,0.152,-0.00709,0.12766
1959,0.023,0.06957,0.15435
1960,0.0,4.9458,0.91027
1961,100.0,-106.55545,-99.50907
1962,85.77,-92.81456,-87.60898
1963,73.564,-79.43583,-76.32314
1964,63.096,-68.64265,-68.25731
1965,54.117,-61.0348,-58.44873
1966,46.416,-47.96928,-46.98399
1967,39.811,-41.37297,-40.52177
1968,34.145,-33.218,-33.08874
1969,29.286,-31.7716,-31.58016
1970,25.119,-26.0988,-26.31893
1971,21.544,-21.56154,-20.98541
1972,18.478,-19.37453,-18.10036
1973,15.849,-16.72921,-15.63691
1974,13.594,-15.33551,-14.11464
1975,11.659,-14.28823,-12.47584
1976,10.0,-11.90124,-10.26126
1977,8.577,-9.80066,-8.42554
1978,7.356,-9.00963,-7.50731
1979,6.31,-7.31081,-6.14881
1980,5.412,-6.49719,-5.33871
1981,4.642,-5.90007,-4.89098
1982,3.981,-4.86938,-4.03552
1983,3.415,-4.71092,-3.7469
1984,2.929,-3.67227,-2.86061
1985,2.512,-3.07369,-2.30065
1986,2.154,-2.9674,-2.12228
1987,1.848,-2.92079,-1.97941
1988,1.585,-2.44685,-1.63265
1989,1.359,-1.82561,-1.16604
1990,1.166,-2.07808,-1.34935
1991,1.0,-1.78526,-1.16382
1992,0.457,-0.45589,-0.15105
1993,0.152,0.05208,0.15861
1994,0.023,0.07804,0.15417
1995,0.0,-1.14589,-0.60135
1996,100.0,-108.19066,-98.31625
1997,85.77,-92.06813,-85.4293
1998,73.564,-77.32396,-73.14694
1999,63.096,-69.93899,-67.31393
2000,54.117,-55.81378,-54.97713
2001,46.416,-49.70638,-47.89585
2002,39.811,-41.59834,-42.8206
2003,34.145,-34.39545,-34.84172
2004,29.286,-30.16896,-29.48323
2005,25.119,-26.09191,-25.50425
2006,21.544,-21.94214,-21.69877
2007,18.478,-19.88445,-18.7763
2008,15.849,-17.68168,-16.19111
2009,13.594,-14.28468,-12.85341
2010,11.659,-13.01293,-11.11252
2011,10.0,-11.11892,-9.59457
2012,8.577,-10.45614,-8.9891
2013,7.356,-8.85227,-7.65689
2014,6.31,-7.72408,-6.38915
2015,5.412,-6.76537,-5.59771
2016,4.642,-6.1211,-4.91466
2017,3.981,-5.13881,-4.35543
2018,3.415,-3.97612,-2.97418
2019,2.929,-3.9075,-3.12959
2020,2.512,-2.79474,-2.013
2021,2.154,-2.87359,-2.0468
2022,1.848,-2.20327,-1.4814
2023,1.585,-1.62018,-1.00094
2024,1.359,-2.19041,-1.52004
2025,1.166,-1.24542,-0.64817
2026,1.0,-1.00704,-0.50784
2027,0.457,-0.35937,-0.08681
2028,0.152,0.52683,0.39353
2029,0.023,0.31455,0.29427
2030,0.0,0.13617,0.19707
2031,100.0,-109.81406,-101.23013
2032,85.77,-94.54687,-89.22493
2033,73.564,-78.75278,-73.60147
2034,63.096,-69.11621,-66.82332
2035,54.117,-55.18504,-54.68974
2036,46.416,-47.49683,-44.83098
2037,39.811,-41.06951,-41.88956
2038,34.145,-33.75482,-33.82203
2039,29.286,-30.22238,-29.99957
2040,25.119,-26.63054,-27.88879
2041,21.544,-21.33686,-20.14302
2042,18.478,-19.55653,-18.03322
2043,15.849,-17.34544,-16.10835
2044,13.594,-15.99819,-14.54127
2045,11.659,-13.44596,-12.25877
2046,10.0,-12.04679,-10.71987
2047,8.577,-9.63434,-8.15181
2048,7.356,-8.63021,-7.16707
2049,6.31,-7.32212,-6.0914
2050,5.412,-6.81995,-5.60349
2051,4.642,-5.42259,-4.16477
2052,3.981,-4.71873,-3.65329
2053,3.415,-4.52852,-3.54707
2054,2.929,-3.51569,-2.66657
2055,2.512,-3.92136,-2.94181
2056,2.154,-2.53816,-1.68606
2057,1.848,-2.20234,-1.45518
2058,1.585,-1.90538,-1.30707
2059,1.359,-1.57572,-0.99728
2060,1.166,-1.846,-1.16057
2061,1.0,-1.09928,-0.57093
2062,0.457,-0.11629,0.06765
2063,0.152,0.69283,0.44109
2064,0.023,0.65234,0.40461
2065,0.0,0.51753,0.35089
2066,100.0,-114.14119,-104.58881
2067,85.77,-89.8904,-84.37612
2068,73.564,-80.08013,-75.00707
2069,63.096,-64.60017,-62.21222
2070,54.117,-56.26554,-54.79693
2071,46.416,-48.42989,-48.95789
2072,39.811,-42.14026,-42.34965
2073,34.145,-35.53671,-34.64139
2074,29.286,-29.48423,-29.526
2075,25.119,-26.14455,-26.43087
2076,21.544,-22.22561,-22.59817
2077,18.478,-18.69373,-17.57399
2078,15.849,-17.08353,-15.75852
2079,13.594,-14.95013,-13.9112
2080,11.659,-13.87693,-12.40777
2081,10.0,-11.33126,-9.97886
2082,8.577,-9.84259,-8.54017
2083,7.356,-8.95408,-7.78915
2084,6.31,-7.31162,-6.10875
2085,5.412,-6.67642,-5.48128
2086,4.642,-5.38255,-4.1577
2087,3.981,-4.67939,-3.68392
2088,3.415,-4.70599,-3.94324
2089,2.929,-3.21406,-2.39847
2090,2.512,-2.46803,-1.66986
2091,2.154,-2.8634,-2.00613
2092,1.848,-2.37426,-1.65799
2093,1.585,-1.9508,-1.21302
2094,1.359,-1.82797,-1.09832
2095,1.166,-1.76004,-1.07844
2096,1.0,-0.90778,-0.48381
2097,0.457,-0.25018,-0.03913
2098,0.152,0.96926,0.51534
2099,0.023,5.81089,1.1729
2100,0.0,-0.13258,0.04774
2101,100.0,-114.9182,-101.23042
2102,85.77,-94.77194,-86.14344
2103,73.564,-79.99157,-75.83411
2104,63.096,-64.04832,-63.88599
2105,54.117,-56.24831,-53.63486
2106,46.416,-49.87189,-52.06616
2107,39.811,-38.46587,-39.3922
2108,34.145,-33.64238,-34.14859
2109,29.286,-29.92176,-29.30444
2110,25.119,-25.64187,-25.65433
2111,21.544,-23.25147,-22.83963
2112,18.478,-20.6078,-19.06098
2113,15.849,-16.94502,-15.78388
2114,13.594,-15.6324,-13.97268
2115,11.659,-12.49741,-11.33237
2116,10.0,-10.93882,-9.51997
2117,8.577,-10.36392,-8.8973
2118,7.356,-9.17191,-7.60636
2119,6.31,-7.57119,-6.24083
2120,5.412,-6.72645,-5.59043
2121,4.642,-6.49642,-5.39242
2122,3.981,-4.74418,-3.83575
2123,3.415,-4.32612,-3.31221
2124,2.929,-4.47027,-3.55912
2125,2.512,-3.64023,-2.67786
2126,2.154,-2.44313,-1.71114
2127,1.848,-2.61489,-1.80364
2128,1.585,-2.24783,-1.44104
2129,1.359,-1.63019,-1.02528
2130,1.166,-1.96261,-1.30946
2131,1.0,-1.28358,-0.70556
2132,0.457,-0.28325,-0.05112
2133,0.152,0.5148,0.383
2134,0.023,0.96237,0.55754
2135,0.0,0.37716,0.32063
2136,100.0,-110.92542,-102.11215
2137,85.77,-92.42191,-84.89708
2138,73.564,-77.78029,-72.88963
2139,63.096,-67.10365,-63.01653
2140,54.117,-55.957,-55.6024
2141,46.416,-47.68557,-46.41341
2142,39.811,-39.23994,-39.06931
2143,34.145,-35.94017,-35.4822
2144,29.286,-29.2348,-29.40357
2145,25.119,-25.43569,-24.82479
2146,21.544,-22.77576,-22.14905
2147,18.478,-20.60747,-19.35894
2148,15.849,-17.51627,-15.88618
2149,13.594,-14.89594,-13.10725
2150,11.659,-13.41424,-12.26248
2151,10.0,-11.44188,-10.04607
2152,8.577,-10.29686,-8.82165
2153,7.356,-8.8067,-7.37101
2154,6.31,-7.66551,-6.4242
2155,5.412,-6.71631,-5.58914
2156,4.642,-5.18399,-4.22454
2157,3.981,-4.34297,-3.29915
2158,3.415,-4.29001,-3.21475
2159,2.929,-3.94991,-3.02878
2160,2.512,-3.39863,-2.53238
2161,2.154,-2.3709,-1.683
2162,1.848,-2.37492,-1.52563
2163,1.585,-2.10636,-1.4116
2164,1.359,-2.02326,-1.3554
2165,1.166,-1.9507,-1.282
2166,1.0,-1.63021,-1.0046
2167,0.457,-0.58737,-0.25869
2168,0.152,-0.59611,-0.25252
2169,0.023,1.92131,0.66504
2170,0.0,0.61662,0.41126
2171,100.0,-120.00968,-107.47571
2172,85.77,-90.9019,-85.51697
2173,73.564,-79.16942,-74.53253
2174,63.096,-65.03127,-62.68288
2175,54.117,-57.01845,-56.16199
2176,46.416,-44.04521,-44.78467
2177,39.811,-41.59277,-42.55827
2178,34.145,-35.6191,-34.92885
2179,29.286,-29.84456,-28.96944
2180,25.119,-26.04981,-25.26908
2181,21.544,-22.23554,-22.0382
2182,18.478,-19.39967,-18.18339
2183,15.849,-18.27972,-17.066
2184,13.594,-14.36378,-12.93293
2185,11.659,-13.12607,-11.42522
2186,10.0,-10.28098,-9.79743
2187,8.577,-9.36116,-7.89427
2188,7.356,-8.41343,-6.99159
2189,6.31,-7.8385,-6.40485
2190,5.412,-6.27293,-5.09317
2191,4.642,-5.48208,-4.3781
2192,3.981,-4.88552,-3.81013
2193,3.415,-4.46958,-3.56047
2194,2.929,-3.87098,-2.9038
2195,2.512,-3.05356,-2.15549
2196,2.154,-2.67837,-1.91454
2197,1.848,-3.18792,-2.36277
2198,1.585,-2.10087,-1.38364
2199,1.359,-1.84599,-1.21448
2200,1.166,-1.77018,-1.12219
2201,1.0,-1.33395,-0.80624
2202,0.457,-0.18998,0.00752
2203,0.152,-0.17378,0.02173
2204,0.023,-0.31939,-0.03761
2205,0.0,0.09128,0.16626
2206,100.0,-119.6633,-106.63674
2207,85.77,-92.63892,-87.60998
2208,73.564,-78.5002,-77.32764
2209,63.096,-67.70859,-64.13613
2210,54.117,-56.84671,-55.97561
2211,46.416,-48.00261,-46.88112
2212,39.811,-40.10471,-40.997
2213,34.145,-36.73594,-35.60022
2214,29.286,-30.58313,-30.46257
2215,25.119,-25.51006,-25.56147
2216,21.544,-24.41839,-23.00807
2217,18.478,-20.24523,-20.15015
2218,15.849,-16.66625,-15.48465
2219,13.594,-14.88961,-13.62188
2220,11.659,-12.92225,-11.45914
2221,10.0,-12.24633,-10.55874
2222,8.577,-10.80273,-9.23834
2223,7.356,-8.40081,-6.95467
2224,6.31,-6.85131,-5.57099
2225,5.412,-6.4017,-5.1627
2226,4.642,-5.92262,-4.67424
2227,3.981,-5.00434,-3.92093
2228,3.415,-4.32771,-3.29432
2229,2.929,-3.76464,-2.81426
2230,2.512,-3.173,-2.28523
2231,2.154,-2.75461,-2.10592
2232,1.848,-2.63782,-1.8808
2233,1.585,-1.99515,-1.38008
2234,1.359,-1.19362,-0.6505
2235,1.166,-1.80337,-1.15179
2236,1.0,-1.01331,-0.51008
2237,0.457,-0.86042,-0.39369
2238,0.152,0.65836,0.44444
2239,0.023,0.61823,0.38074
2240,0.0,-0.68869,-0.28633
2241,100.0,-108.58913,-100.11599
2242,85.77,-93.83709,-87.9862
2243,73.564,-79.31488,-74.53493
2244,63.096,-65.11509,-61.11187
2245,54.117,-55.59764,-57.52159
2246,46.416,-48.94277,-47.78503
2247,39.811,-40.65468,-40.25469
2248,34.145,-36.56643,-36.44959
2249,29.286,-29.97455,-30.89989
2250,25.119,-26.55201,-27.65587
2251,21.544,-22.7515,-21.9259
2252,18.478,-19.37407,-18.97929
2253,15.849,-17.43244,-15.62566
2254,13.594,-15.7484,-14.60393
2255,11.659,-14.12831,-12.78133
2256,10.0,-12.51525,-11.17924
2257,8.577,-10.04768,-8.5007
2258,7.356,-8.7947,-7.08721
2259,6.31,-7.53867,-6.14473
2260,5.412,-6.94482,-5.91009
2261,4.642,-5.3547,-4.1956
2262,3.981,-4.76372,-3.79149
2263,3.415,-4.19161,-3.33431
2264,2.929,-3.47737,-2.54043
2265,2.512,-3.85175,-2.90588
2266,2.154,-3.03466,-2.10467
2267,1.848,-2.15191,-1.48771
2268,1.585,-1.7596,-1.09988
2269,1.359,-1.77762,-1.10392
2270,1.166,-1.65971,-1.12594
2271,1.0,-1.32767,-0.74616
2272,0.457,-0.28287,-0.01512
2273,0.152,1.29292,0.60102
2274,0.023,1.10489,0.5979
2275,0.0,0.42778,0.34605
2276,100.0,-111.64345,-102.11158
2277,85.77,-92.26955,-88.74859
2278,73.564,-76.64736,-71.13005
2279,63.096,-66.10686,-64.13649
2280,54.117,-55.98899,-54.68961
