tid,gamma,trueage,freqonly
1,100,-93.48006,-108.03443
2,85.77,-88.21617,-87.08653
3,73.564,-74.37065,-76.3875
4,63.096,-63.93757,-49.72539
5,54.117,-52.84426,-56.85196
6,46.416,-43.32982,-49.17675
7,39.811,-39.47016,-41.09669
8,34.145,-32.833,-36.79288
9,29.286,-29.82867,-28.48893
10,25.119,-25.88662,-22.99847
11,21.544,-22.26644,-22.16097
12,18.478,-18.80062,-18.00061
13,15.849,-15.42308,-15.13142
14,13.594,-13.36983,-13.57932
15,11.659,-11.532,-12.19611
16,10,-9.9479,-9.12243
17,8.577,-8.66937,-8.51019
18,7.356,-7.16291,-7.1369
19,6.31,-6.20239,-6.76876
20,5.412,-5.54694,-5.38603
21,4.642,-4.4017,-4.26647
22,3.981,-4.23189,-4.14806
23,3.415,-3.58483,-3.56071
24,2.929,-3.15908,-2.85452
25,2.512,-2.46773,-2.12452
26,2.154,-2.27932,-2.01647
27,1.848,-2.04515,-1.54401
28,1.585,-1.46931,-1.10097
29,1.359,-1.51238,-1.28536
30,1.166,-1.15627,-1.01576
31,1,-0.84313,-1.1424
32,0.457,-0.23705,-0.48405
33,0.152,-0.10638,-0.44124
34,0.023,-0.12013,0.02968
35,0,0.02761,0.03039
36,100,-100.66156,-100.76859
37,85.77,-82.12462,-94.83315
38,73.564,-74.90815,-67.85309
39,63.096,-62.60511,-66.29603
40,54.117,-51.18523,-53.64664
41,46.416,-46.10337,-45.84799
42,39.811,-40.12531,-40.76878
43,34.145,-34.21493,-35.73781
44,29.286,-30.08266,-29.89941
45,25.119,-24.68153,-25.83572
46,21.544,-21.26353,-20.95707
47,18.478,-17.27969,-17.13833
48,15.849,-16.04214,-16.38852
49,13.594,-13.44783,-13.81351
50,11.659,-12.51194,-11.8413
51,10,-9.35891,-9.81752
52,8.577,-8.37689,-8.97733
53,7.356,-8.32272,-7.74115
54,6.31,-6.25477,-7.15849
55,5.412,-5.23043,-5.44873
56,4.642,-4.60732,-4.28017
57,3.981,-3.95955,-4.02203
58,3.415,-3.3915,-3.46714
59,2.929,-3.29383,-3.2479
60,2.512,-2.59415,-2.15163
61,2.154,-2.26533,-2.49392
62,1.848,-1.80266,-1.75231
63,1.585,-1.53074,-1.6312
64,1.359,-1.22817,-1.11117
65,1.166,-1.15443,-1.20303
66,1,-0.99244,-1.14429
67,0.457,-0.43965,-0.39102
68,0.152,-0.07273,-0.29256
69,0.023,0.00419,0.03212
70,0,0.07617,0.11116
71,100,-107.46862,-103.59676
72,85.77,-85.56068,-81.14952
73,73.564,-74.49004,-79.57091
74,63.096,-63.47442,-58.72938
75,54.117,-55.74704,-50.3848
76,46.416,-47.15312,-52.40944
77,39.811,-38.78829,-38.74218
78,34.145,-33.41047,-32.71949
79,29.286,-27.13575,-28.40266
80,25.119,-24.56336,-22.59496
81,21.544,-21.82722,-21.88248
82,18.478,-19.02152,-19.37232
83,15.849,-13.83115,-14.91615
84,13.594,-12.71162,-12.4681
85,11.659,-12.17299,-11.72869
86,10,-9.94791,-10.31957
87,8.577,-8.89355,-9.39724
88,7.356,-7.44887,-6.94451
89,6.31,-7.15104,-5.82752
90,5.412,-5.39487,-5.48767
91,4.642,-4.77928,-4.45466
92,3.981,-4.30874,-3.63614
93,3.415,-3.32201,-3.65023
94,2.929,-2.8597,-2.41513
95,2.512,-2.52144,-2.41146
96,2.154,-1.96365,-2.10236
97,1.848,-1.84575,-1.89006
98,1.585,-1.40425,-1.47497
99,1.359,-1.16577,-1.14761
100,1.166,-1.14463,-0.91291
101,1,-1.13929,-1.11941
102,0.457,-0.56688,-0.18768
103,0.152,-0.11586,-0.18415
104,0.023,-0.16298,0.03795
105,0,-0.21638,-0.31626
106,100,-99.45335,-101.52627
107,85.77,-91.95436,-87.08981
108,73.564,-75.31205,-77.43236
109,63.096,-62.41932,-62.24158
110,54.117,-57.92886,-54.42864
111,46.416,-46.69586,-48.35227
112,39.811,-40.666,-42.70816
113,34.145,-32.24548,-35.77656
114,29.286,-28.95776,-29.84203
115,25.119,-23.70548,-27.90325
116,21.544,-21.12416,-21.38891
117,18.478,-18.60502,-19.28643
118,15.849,-15.44871,-16.62164
119,13.594,-14.20316,-14.16513
120,11.659,-12.39047,-12.99203
121,10,-9.2694,-10.08781
122,8.577,-8.69395,-8.7743
123,7.356,-7.1788,-7.41243
124,6.31,-5.93445,-6.29239
125,5.412,-5.19004,-5.89338
126,4.642,-4.80742,-4.47522
127,3.981,-3.72734,-3.7127
128,3.415,-3.45435,-3.5428
129,2.929,-2.93278,-3.13525
130,2.512,-2.41352,-2.61391
131,2.154,-1.70751,-2.38152
132,1.848,-1.7173,-1.60822
133,1.585,-1.34058,-1.26103
134,1.359,-1.23511,-1.42302
135,1.166,-1.19012,-1.28698
136,1,-0.99357,-1.30738
137,0.457,-0.66142,-0.51468
138,0.152,-0.08107,-0.09758
139,0.023,0.11115,-0.04417
140,0,-0.15019,0.0183
141,100,-102.90695,-99.75115
142,85.77,-80.1331,-81.77037
143,73.564,-73.91204,-73.62666
144,63.096,-64.60949,-66.41053
145,54.117,-51.74554,-51.52852
146,46.416,-45.0975,-44.76266
147,39.811,-40.69208,-44.48694
148,34.145,-35.80562,-31.86881
149,29.286,-31.82845,-30.85963
150,25.119,-26.93749,-22.18832
151,21.544,-19.06183,-22.53745
152,18.478,-18.18767,-19.6788
153,15.849,-15.51471,-15.17887
154,13.594,-13.0196,-12.08377
155,11.659,-12.42757,-12.06107
156,10,-9.43101,-10.58239
157,8.577,-8.99392,-8.14611
158,7.356,-7.80757,-8.13112
159,6.31,-6.19307,-6.31562
160,5.412,-5.09526,-4.89731
161,4.642,-4.40733,-4.22481
162,3.981,-4.09177,-4.06489
163,3.415,-3.17531,-3.16446
164,2.929,-2.86328,-3.03812
165,2.512,-2.49115,-2.61304
166,2.154,-2.34379,-2.31179
167,1.848,-1.70811,-1.64866
168,1.585,-1.56571,-1.77478
169,1.359,-1.36959,-1.34613
170,1.166,-1.10348,-1.26116
171,1,-0.98347,-0.98833
172,0.457,-0.62016,-0.53557
173,0.152,0.05854,-0.08488
174,0.023,0.0582,-0.08556
175,0,-0.18249,0.02228
176,100,-100.64624,-88.8225
177,85.77,-87.69036,-82.80536
178,73.564,-79.74252,-75.97983
179,63.096,-66.58943,-57.99302
180,54.117,-53.24457,-57.82959
181,46.416,-48.2011,-42.89564
182,39.811,-42.80542,-38.37613
183,34.145,-35.09736,-31.15195
184,29.286,-29.47167,-30.63233
185,25.119,-25.49309,-25.76622
186,21.544,-19.32688,-21.25815
187,18.478,-18.53801,-19.54694
188,15.849,-17.28057,-15.70823
189,13.594,-14.50519,-13.93138
190,11.659,-12.09221,-11.24263
191,10,-9.75724,-9.7268
192,8.577,-8.08804,-8.49619
193,7.356,-7.88204,-7.05888
194,6.31,-6.27139,-6.04518
195,5.412,-5.68397,-6.37899
196,4.642,-4.53625,-4.8772
197,3.981,-3.44127,-3.51182
198,3.415,-3.73522,-3.44879
199,2.929,-2.60911,-3.00086
200,2.512,-2.60331,-2.59782
201,2.154,-2.15755,-2.6945
202,1.848,-1.79391,-1.98859
203,1.585,-1.63419,-1.85404
204,1.359,-1.50016,-1.43152
205,1.166,-1.39947,-1.32998
206,1,-1.00922,-1.10946
207,0.457,-0.28112,-0.47251
208,0.152,-0.18843,-0.29711
209,0.023,0.19517,0.14436
210,0,-0.33241,0.20592
211,100,-93.04632,-98.54498
212,85.77,-80.26074,-87.47203
213,73.564,-77.45209,-69.0935
214,63.096,-63.45851,-58.7153
215,54.117,-54.25676,-52.39678
216,46.416,-45.52683,-50.27408
217,39.811,-39.32828,-37.88014
218,34.145,-34.33883,-34.34745
219,29.286,-28.14825,-32.97107
220,25.119,-23.49602,-24.38525
221,21.544,-23.47212,-23.99382
222,18.478,-19.25311,-17.64106
223,15.849,-16.53919,-16.71966
224,13.594,-13.60302,-14.83923
225,11.659,-12.48024,-13.77388
226,10,-10.31408,-9.99995
227,8.577,-9.50672,-8.24273
228,7.356,-7.22745,-7.10327
229,6.31,-6.48208,-6.12417
230,5.412,-6.40783,-5.77354
231,4.642,-4.64843,-5.44731
232,3.981,-4.09171,-3.91194
233,3.415,-3.26516,-3.59451
234,2.929,-2.96498,-2.9452
235,2.512,-2.11208,-2.1073
236,2.154,-2.27958,-2.18029
237,1.848,-1.86052,-1.58753
238,1.585,-1.39176,-1.49223
239,1.359,-1.3964,-1.1068
240,1.166,-1.19284,-1.08195
241,1,-0.98092,-0.84378
242,0.457,-0.30799,-0.56489
243,0.152,-0.34656,-0.13192
244,0.023,-0.00322,0.16136
245,0,1e-04,0.22281
246,100,-95.72165,-100.01898
247,85.77,-86.13408,-85.9786
248,73.564,-70.76425,-69.24073
249,63.096,-63.90252,-63.8092
250,54.117,-52.46254,-58.27741
251,46.416,-45.99567,-48.92359
252,39.811,-40.36492,-39.28562
253,34.145,-31.9747,-31.45567
254,29.286,-29.09459,-27.68911
255,25.119,-26.79137,-26.36685
256,21.544,-22.37715,-22.82874
257,18.478,-16.75006,-15.96958
258,15.849,-15.48367,-15.87265
259,13.594,-15.21344,-15.42015
260,11.659,-10.89356,-11.19074
261,10,-9.73779,-9.31202
262,8.577,-8.41569,-8.19463
263,7.356,-7.70359,-7.56313
264,6.31,-6.37618,-6.30127
265,5.412,-5.27839,-5.28541
266,4.642,-4.86231,-4.8164
267,3.981,-3.94622,-4.95584
268,3.415,-3.08909,-3.50404
269,2.929,-3.04736,-2.97178
270,2.512,-2.45506,-2.79979
271,2.154,-2.00543,-2.40188
272,1.848,-1.90623,-2.11695
273,1.585,-1.6918,-1.7051
274,1.359,-1.27387,-1.44188
275,1.166,-0.97762,-1.13127
276,1,-0.98342,-1.27701
277,0.457,-0.43606,-0.40418
278,0.152,-0.10541,-0.19756
279,0.023,0.20624,-0.02074
280,0,0.12185,0.04188
281,100,-99.35317,-103.32027
282,85.77,-85.49157,-88.0486
283,73.564,-79.7888,-70.57282
284,63.096,-62.26004,-58.21265
285,54.117,-56.90076,-57.08732
286,46.416,-45.16522,-57.838
287,39.811,-38.10571,-40.51863
288,34.145,-34.06538,-32.86519
289,29.286,-28.27783,-28.92584
290,25.119,-25.43078,-23.24908
291,21.544,-20.85855,-24.29597
292,18.478,-18.31884,-16.9004
293,15.849,-16.07805,-14.87007
294,13.594,-13.14484,-14.88486
295,11.659,-12.27502,-13.28789
296,10,-9.80511,-10.92845
297,8.577,-8.8431,-9.04533
298,7.356,-7.41549,-6.41627
299,6.31,-6.82452,-6.27147
300,5.412,-5.27276,-5.77862
301,4.642,-4.37902,-4.76401
302,3.981,-4.12318,-4.10764
303,3.415,-3.38674,-3.57939
304,2.929,-3.11513,-3.30791
305,2.512,-2.41484,-2.17905
306,2.154,-2.04539,-2.55419
307,1.848,-1.77551,-1.98378
308,1.585,-1.33822,-1.47969
309,1.359,-1.16611,-1.54575
310,1.166,-1.23131,-1.02392
311,1,-0.83694,-1.32657
312,0.457,-0.66682,-0.56001
313,0.152,-0.05976,-0.04199
314,0.023,-0.16226,0.19964
315,0,0.12637,0.23098
316,100,-98.47423,-98.74962
317,85.77,-87.4915,-87.27848
318,73.564,-76.7391,-63.21817
319,63.096,-61.69235,-69.47615
320,54.117,-53.57557,-53.33809
321,46.416,-47.47608,-42.00703
322,39.811,-41.07872,-42.95501
323,34.145,-34.54795,-39.32745
324,29.286,-31.21648,-29.75538
325,25.119,-23.63813,-25.34677
326,21.544,-21.05731,-22.31509
327,18.478,-18.44281,-16.72875
328,15.849,-15.57248,-15.2555
329,13.594,-12.13532,-12.57841
330,11.659,-12.65536,-11.30176
331,10,-9.59276,-9.60773
332,8.577,-8.16667,-8.4218
333,7.356,-7.15137,-6.31737
334,6.31,-5.97382,-6.70727
335,5.412,-5.55868,-5.95443
336,4.642,-5.06842,-4.12519
337,3.981,-3.56138,-4.13907
338,3.415,-3.17014,-3.10121
339,2.929,-2.78383,-3.25865
340,2.512,-2.47208,-2.30956
341,2.154,-2.18394,-2.13322
342,1.848,-1.94989,-2.01553
343,1.585,-1.7099,-1.58423
344,1.359,-1.54875,-1.65347
345,1.166,-1.23199,-1.15567
346,1,-1.23085,-1.00095
347,0.457,-0.20331,-0.52105
348,0.152,-0.3307,-0.18753
349,0.023,0.21513,-0.08487
350,0,-0.13529,-0.01576
351,100,-98.485,-103.05438
352,85.77,-86.64835,-80.34809
353,73.564,-78.03094,-65.97877
354,63.096,-63.08749,-57.25899
355,54.117,-54.6611,-57.81634
356,46.416,-47.85285,-50.76674
357,39.811,-38.84928,-44.72841
358,34.145,-37.30242,-28.4364
359,29.286,-30.07897,-31.29248
360,25.119,-24.93132,-23.26657
361,21.544,-21.07625,-23.62581
362,18.478,-19.00752,-22.55652
363,15.849,-15.54959,-15.50999
364,13.594,-13.30832,-13.39122
365,11.659,-11.47551,-11.82241
366,10,-8.98298,-9.24198
367,8.577,-8.38155,-8.90234
368,7.356,-7.38429,-8.2525
369,6.31,-6.48994,-6.44486
370,5.412,-5.06882,-5.61936
371,4.642,-4.72953,-4.91555
372,3.981,-3.69224,-4.17201
373,3.415,-3.39505,-3.48004
374,2.929,-2.98477,-2.64622
375,2.512,-2.65977,-2.58394
376,2.154,-2.09988,-2.17933
377,1.848,-1.78553,-1.55944
378,1.585,-1.55329,-1.88155
379,1.359,-1.34677,-1.32588
380,1.166,-1.33161,-1.08933
381,1,-1.1303,-0.94291
382,0.457,-0.42684,-0.32666
383,0.152,-0.20006,-0.16837
384,0.023,0.12141,-0.13125
385,0,-0.27527,-0.15576
386,100,-96.22953,-95.52009
387,85.77,-86.99781,-79.69114
388,73.564,-75.58486,-75.2658
389,63.096,-59.76773,-59.51433
390,54.117,-56.94411,-52.25817
391,46.416,-46.77643,-41.55151
392,39.811,-41.61298,-36.22942
393,34.145,-33.64023,-29.6644
394,29.286,-28.70793,-27.71582
395,25.119,-25.70924,-23.32246
396,21.544,-19.98142,-18.30089
397,18.478,-18.90581,-18.27695
398,15.849,-14.26829,-14.8553
399,13.594,-13.15377,-13.45054
400,11.659,-11.092,-13.83137
401,10,-10.49087,-10.79361
402,8.577,-8.78667,-8.99916
403,7.356,-7.27983,-7.26596
404,6.31,-5.98891,-6.53756
405,5.412,-5.3769,-5.23644
406,4.642,-5.05604,-4.19674
407,3.981,-4.36814,-4.23981
408,3.415,-3.52914,-3.9871
409,2.929,-2.85885,-2.73878
410,2.512,-2.93993,-2.37511
411,2.154,-2.18473,-2.12263
412,1.848,-1.92007,-2.2046
413,1.585,-1.71205,-1.59679
414,1.359,-1.20442,-1.33977
415,1.166,-1.41345,-0.92957
416,1,-1.03044,-0.90917
417,0.457,-0.33278,-0.5082
418,0.152,-0.01295,-0.34559
419,0.023,-0.0521,0.00814
420,0,0.05847,0.02473
421,100,-97.22262,-109.17575
422,85.77,-92.83995,-85.60693
423,73.564,-77.17154,-70.42887
424,63.096,-64.08694,-58.3087
425,54.117,-54.98466,-54.54567
426,46.416,-46.89644,-51.02399
427,39.811,-39.65244,-39.18716
428,34.145,-34.66411,-31.95981
429,29.286,-28.51214,-27.76221
430,25.119,-23.96731,-25.60136
431,21.544,-21.77678,-22.95419
432,18.478,-17.89293,-18.76139
433,15.849,-15.77294,-15.71123
434,13.594,-13.23159,-15.4913
435,11.659,-12.1874,-10.7664
436,10,-10.48644,-11.19804
437,8.577,-8.19161,-7.64961
438,7.356,-7.34537,-7.96414
439,6.31,-6.05173,-7.09443
440,5.412,-5.91741,-5.69761
441,4.642,-4.22188,-4.66495
442,3.981,-4.28249,-4.42127
443,3.415,-3.07394,-3.71136
444,2.929,-2.6481,-3.06636
445,2.512,-2.71638,-2.73599
446,2.154,-1.98898,-2.52497
447,1.848,-1.81523,-2.43619
448,1.585,-1.63412,-1.61646
449,1.359,-1.23215,-1.46262
450,1.166,-0.9851,-1.06593
451,1,-1.15639,-0.93535
452,0.457,-0.29559,-0.69274
453,0.152,-0.09477,-0.11381
454,0.023,-0.01806,-0.05023
455,0,0.18613,-0.30046
456,100,-107.11694,-94.61744
457,85.77,-86.37078,-94.15969
458,73.564,-71.15333,-65.18291
459,63.096,-64.40539,-65.13689
460,54.117,-54.4624,-57.01087
461,46.416,-47.03885,-42.17283
462,39.811,-38.16073,-38.68098
463,34.145,-34.57252,-32.98497
464,29.286,-28.79418,-29.88254
465,25.119,-25.19765,-25.30003
466,21.544,-22.27545,-20.56082
467,18.478,-17.5503,-19.40539
468,15.849,-15.43732,-16.99996
469,13.594,-13.93092,-12.52696
470,11.659,-11.81846,-10.78812
471,10,-10.77024,-9.52821
472,8.577,-8.80903,-8.97075
473,7.356,-7.22932,-8.00673
474,6.31,-6.58654,-5.57735
475,5.412,-5.36059,-5.21935
476,4.642,-4.72995,-4.5129
477,3.981,-3.93299,-3.43124
478,3.415,-3.1574,-2.98967
479,2.929,-3.00307,-2.83963
480,2.512,-2.54041,-2.31369
481,2.154,-2.12833,-1.89236
482,1.848,-1.778,-1.80629
483,1.585,-1.36328,-1.39947
484,1.359,-1.55492,-1.64818
485,1.166,-1.25552,-1.12427
486,1,-1.04893,-1.00007
487,0.457,-0.48787,-0.46622
488,0.152,-0.37664,-0.24039
489,0.023,0.06684,-0.076
490,0,0.36287,0.03559
491,100,-103.18603,-102.00507
492,85.77,-82.02982,-80.99522
493,73.564,-78.08029,-67.25203
494,63.096,-58.92933,-57.73604
495,54.117,-52.53159,-53.21005
496,46.416,-48.3592,-41.42515
497,39.811,-41.0577,-35.63735
498,34.145,-34.45689,-34.86256
499,29.286,-30.16275,-29.07059
500,25.119,-25.60466,-24.96606
501,21.544,-21.20312,-23.12826
502,18.478,-17.44282,-15.90708
503,15.849,-15.15536,-13.59715
504,13.594,-14.49848,-14.12504
505,11.659,-12.38575,-11.32601
506,10,-9.84827,-11.28271
507,8.577,-8.32543,-8.61587
508,7.356,-7.79029,-7.2894
509,6.31,-5.7825,-6.4751
510,5.412,-5.20096,-4.7898
511,4.642,-4.93037,-3.86302
512,3.981,-3.61752,-3.587
513,3.415,-3.35,-2.7368
514,2.929,-2.77735,-3.39978
515,2.512,-2.2944,-2.50104
516,2.154,-2.24051,-2.27611
517,1.848,-1.93198,-2.15955
518,1.585,-1.59085,-1.40453
519,1.359,-1.40226,-1.32762
520,1.166,-1.26774,-1.01275
521,1,-0.99023,-0.90384
522,0.457,-0.62247,-0.30206
523,0.152,-0.20794,-0.33876
524,0.023,0.22741,-0.21109
525,0,0.18169,-0.21819
526,100,-95.76989,-103.57374
527,85.77,-79.69928,-88.22345
528,73.564,-78.09772,-74.1986
529,63.096,-59.79856,-60.65363
530,54.117,-54.27119,-55.01617
531,46.416,-49.76484,-50.02694
532,39.811,-37.21913,-35.34072
533,34.145,-32.69345,-36.60363
534,29.286,-29.19736,-30.82725
535,25.119,-23.01025,-25.18982
536,21.544,-21.51072,-23.40103
537,18.478,-18.55331,-20.29121
538,15.849,-16.6394,-17.90235
539,13.594,-13.35918,-11.72567
540,11.659,-11.31784,-11.90618
541,10,-10.00733,-9.4128
542,8.577,-8.39731,-8.95426
543,7.356,-8.51951,-7.34877
544,6.31,-6.40416,-6.03655
545,5.412,-5.09053,-5.93593
546,4.642,-4.80888,-4.32276
547,3.981,-4.23668,-4.17279
548,3.415,-3.69463,-3.52034
549,2.929,-2.57396,-2.47455
550,2.512,-2.41902,-2.63213
551,2.154,-2.05859,-1.94416
552,1.848,-1.97616,-1.89318
553,1.585,-1.56902,-1.57437
554,1.359,-1.52438,-1.36511
555,1.166,-0.9644,-1.36824
556,1,-1.06562,-0.88071
557,0.457,-0.43387,-0.13258
558,0.152,-0.06798,0.23191
559,0.023,0.07668,0.111
560,0,-0.177,0.01026
561,100,-101.60035,-93.72446
562,85.77,-81.27205,-85.81319
563,73.564,-71.12326,-76.13038
564,63.096,-63.48729,-65.02547
565,54.117,-55.16261,-54.26954
566,46.416,-44.60363,-45.53961
567,39.811,-38.7124,-38.22211
568,34.145,-36.01784,-33.13698
569,29.286,-29.58676,-28.3803
570,25.119,-24.27009,-23.91941
571,21.544,-23.71659,-19.1737
572,18.478,-19.40374,-18.32332
573,15.849,-16.16573,-16.63173
574,13.594,-13.10084,-12.88027
575,11.659,-12.02987,-12.61091
576,10,-10.78817,-9.45235
577,8.577,-8.79588,-8.4482
578,7.356,-7.72898,-8.72628
579,6.31,-6.7139,-5.83375
580,5.412,-5.87595,-5.71228
581,4.642,-4.74402,-4.74072
582,3.981,-3.87121,-3.26597
583,3.415,-3.51376,-3.25831
584,2.929,-2.7794,-2.80838
585,2.512,-2.58384,-2.23862
586,2.154,-2.2825,-2.3243
587,1.848,-1.98283,-2.54529
588,1.585,-1.34638,-1.44189
589,1.359,-1.32821,-1.23787
590,1.166,-1.18555,-1.39403
591,1,-1.03991,-1.11325
592,0.457,-0.67003,-0.61127
593,0.152,-0.25596,0.14636
594,0.023,-0.11058,0.03602
595,0,-0.05313,0.03702
596,100,-99.13461,-90.59403
597,85.77,-83.04119,-88.61359
598,73.564,-71.44167,-82.64503
599,63.096,-62.77028,-63.71047
600,54.117,-52.47559,-54.77857
601,46.416,-47.15164,-43.169
602,39.811,-42.41861,-33.18393
603,34.145,-32.0133,-36.02949
604,29.286,-30.43019,-26.52432
605,25.119,-23.75161,-25.86354
606,21.544,-21.95395,-23.12291
607,18.478,-18.90479,-17.72268
608,15.849,-15.67998,-15.89155
609,13.594,-14.06069,-14.02568
610,11.659,-11.79938,-12.22473
611,10,-10.51871,-10.57257
612,8.577,-8.71132,-8.67687
613,7.356,-7.2162,-6.87355
614,6.31,-6.35441,-6.36342
615,5.412,-4.75749,-5.85778
616,4.642,-5.25637,-3.96389
617,3.981,-3.73451,-4.52432
618,3.415,-3.29962,-3.67611
619,2.929,-3.2264,-2.6967
620,2.512,-2.66337,-2.46647
621,2.154,-2.23499,-1.75558
622,1.848,-1.57311,-1.81944
623,1.585,-1.6533,-1.57805
624,1.359,-1.40297,-1.42592
625,1.166,-0.99868,-1.12278
626,1,-1.00002,-0.95847
627,0.457,-0.49492,-0.80002
628,0.152,0.00118,-0.2602
629,0.023,-0.06492,-0.31089
630,0,0.02507,0.07251
631,100,-101.50603,-102.57378
632,85.77,-81.25146,-83.64353
633,73.564,-68.48929,-85.78432
634,63.096,-62.75249,-56.04873
635,54.117,-53.37153,-49.58916
636,46.416,-44.99198,-51.86999
637,39.811,-38.11221,-38.90063
638,34.145,-36.34281,-36.6599
639,29.286,-28.7091,-29.83182
640,25.119,-26.28105,-22.88421
641,21.544,-21.64203,-21.53888
642,18.478,-17.42331,-20.03999
643,15.849,-16.07398,-15.09702
644,13.594,-12.78996,-12.99302
645,11.659,-12.99749,-10.97175
646,10,-10.05675,-9.68792
647,8.577,-8.29365,-7.54156
648,7.356,-7.22081,-7.50934
649,6.31,-6.72293,-6.67366
650,5.412,-5.15461,-5.71795
651,4.642,-4.90781,-5.06717
652,3.981,-4.56324,-4.35012
653,3.415,-3.58953,-3.65941
654,2.929,-2.69346,-2.75718
655,2.512,-2.52576,-2.78126
656,2.154,-2.33142,-2.18086
657,1.848,-1.82704,-1.56992
658,1.585,-1.61214,-1.36776
659,1.359,-1.36612,-1.19143
660,1.166,-1.47818,-0.83541
661,1,-1.00062,-1.0886
662,0.457,-0.45,-0.43225
663,0.152,-0.33109,-0.18921
664,0.023,-0.09885,0.16467
665,0,0.20347,0.03573
666,100,-107.08163,-96.42776
667,85.77,-90.09725,-82.65821
668,73.564,-72.22491,-66.3992
669,63.096,-66.64505,-56.59479
670,54.117,-55.19244,-56.45046
671,46.416,-45.61467,-39.26073
672,39.811,-36.89034,-36.47621
673,34.145,-34.11931,-38.75282
674,29.286,-29.34261,-30.81274
675,25.119,-26.05333,-23.48239
676,21.544,-21.99393,-19.8928
677,18.478,-19.97919,-19.50533
678,15.849,-16.76267,-17.88996
679,13.594,-13.38606,-13.9038
680,11.659,-12.31713,-13.07761
681,10,-9.49947,-10.42769
682,8.577,-8.35838,-8.08901
683,7.356,-7.33942,-8.00805
684,6.31,-6.57993,-5.94912
685,5.412,-5.27554,-6.322
686,4.642,-4.56309,-4.97611
687,3.981,-3.91434,-4.37199
688,3.415,-3.3603,-3.63774
689,2.929,-2.65984,-2.72658
690,2.512,-2.77106,-2.72662
691,2.154,-2.52537,-2.02122
692,1.848,-1.99333,-1.84686
693,1.585,-1.64856,-1.38917
694,1.359,-1.44078,-1.39911
695,1.166,-1.06526,-1.2958
696,1,-0.99009,-0.90377
697,0.457,-0.60286,-0.47393
698,0.152,-0.06934,-0.15489
699,0.023,0.04651,-0.11818
700,0,0.00983,-0.04139
701,100,-99.91522,-95.29817
702,85.77,-83.96038,-94.41223
703,73.564,-71.90158,-74.57444
704,63.096,-62.47654,-57.30334
705,54.117,-55.07695,-55.08216
706,46.416,-45.93522,-46.91324
707,39.811,-36.0099,-40.36066
708,34.145,-31.82881,-35.3649
709,29.286,-28.34939,-30.54899
710,25.119,-24.55834,-26.0882
711,21.544,-20.42555,-21.05307
712,18.478,-18.50095,-20.10131
713,15.849,-17.17128,-15.79105
714,13.594,-13.82594,-14.4941
715,11.659,-12.80654,-11.73729
716,10,-10.16408,-9.90655
717,8.577,-8.18797,-9.02492
718,7.356,-6.98056,-6.84782
719,6.31,-6.69014,-6.34219
720,5.412,-5.54351,-5.82596
721,4.642,-4.20015,-4.53108
722,3.981,-3.78965,-4.41235
723,3.415,-3.39561,-3.77297
724,2.929,-3.13703,-2.77296
725,2.512,-2.64997,-2.66653
726,2.154,-2.164,-2.12858
727,1.848,-1.84146,-1.55023
728,1.585,-1.43863,-1.90669
729,1.359,-1.33691,-1.53573
730,1.166,-1.0406,-1.07325
731,1,-0.90549,-0.99925
732,0.457,-0.43165,-0.19207
733,0.152,-0.43866,-0.3607
734,0.023,-0.18699,0.12936
735,0,0.18139,-0.15421
736,100,-97.28877,-97.34935
737,85.77,-80.69365,-88.61229
738,73.564,-75.37973,-68.40151
739,63.096,-59.85742,-59.06553
740,54.117,-54.3252,-59.15117
741,46.416,-45.24316,-52.85692
742,39.811,-41.16062,-40.59962
743,34.145,-33.23861,-39.73071
744,29.286,-30.37192,-25.82023
745,25.119,-21.92002,-22.78565
746,21.544,-20.21154,-20.61938
747,18.478,-18.67721,-19.39511
748,15.849,-15.59465,-15.85421
749,13.594,-12.92129,-13.51804
750,11.659,-11.61172,-12.40311
751,10,-10.4571,-9.73904
752,8.577,-8.67733,-9.04928
753,7.356,-8.05741,-7.73284
754,6.31,-6.37546,-6.15969
755,5.412,-5.04728,-5.05953
756,4.642,-4.42006,-4.61223
757,3.981,-4.50361,-3.9252
758,3.415,-3.45537,-3.29031
759,2.929,-3.21226,-2.93024
760,2.512,-2.62394,-2.8059
761,2.154,-2.25454,-2.20925
762,1.848,-1.97173,-1.67476
763,1.585,-1.6431,-1.55023
764,1.359,-1.22877,-1.38184
765,1.166,-1.03291,-1.28741
766,1,-1.04341,-0.90332
767,0.457,-0.5678,-0.42527
768,0.152,-0.04725,-0.13028
769,0.023,0.00037,-0.27869
770,0,-0.00696,-0.06608
771,100,-98.73743,-102.24774
772,85.77,-88.64322,-86.70425
773,73.564,-74.43503,-80.6467
774,63.096,-66.19789,-64.18976
775,54.117,-53.15885,-60.83325
776,46.416,-50.74273,-49.18967
777,39.811,-40.12877,-44.37812
778,34.145,-32.32769,-33.89637
779,29.286,-29.35113,-27.65622
780,25.119,-24.96788,-27.40235
781,21.544,-22.0043,-22.14096
782,18.478,-18.98169,-17.95347
783,15.849,-16.6822,-17.14869
784,13.594,-13.34444,-12.972
785,11.659,-11.59177,-11.61762
786,10,-10.70516,-10.76556
787,8.577,-9.06065,-10.18604
788,7.356,-7.26522,-7.58288
789,6.31,-6.10544,-6.40033
790,5.412,-5.55583,-5.23458
