tid,gamma,trueage,relmid,impsamp,freqonly
1914,2.371,-2.31543,-2.55269,-2.65387,-2.29794
1915,1.778,-1.67562,-1.78572,-1.80916,-1.5385
1916,1.334,-1.35292,-1.53451,-1.55133,-1.33264
1917,1,-1.06355,-1.24163,-1.22986,-0.94216
1918,0.332,-0.21827,-0.35374,-0.36164,-0.13089
1919,0.005,-0.20008,-0.31062,-0.25726,-0.11941
1920,0,0.02741,-0.04637,-0.05181,0.12437
1921,100,-104.79961,-73.61185,-93.47113,-111.35793
1922,74.989,-71.12761,-57.34856,-63.49254,-65.63779
1923,56.423,-59.3747,-48.46174,-54.26818,-56.87876
1924,42.17,-44.19032,-35.20296,-40.88185,-43.97671
1925,31.623,-35.31306,-29.76646,-32.42425,-33.49653
1926,23.714,-24.05892,-20.00544,-23.96404,-25.04695
1927,17.783,-16.0207,-14.4633,-16.00533,-15.81424
1928,13.335,-13.3571,-11.50074,-13.11307,-13.19291
1929,10,-10.40466,-9.11571,-10.52358,-10.40141
1930,7.499,-7.2039,-6.37945,-7.36283,-6.9997
1931,5.623,-5.85797,-5.65492,-6.21456,-5.82449
1932,4.217,-4.55255,-4.37962,-4.90037,-4.69694
1933,3.162,-3.4137,-3.2811,-3.54713,-3.22611
1934,2.371,-2.13311,-2.44743,-2.5384,-2.19956
1935,1.778,-1.58692,-1.71266,-1.77842,-1.46022
1936,1.334,-1.15939,-1.3405,-1.37643,-1.10535
1937,1,-1.18385,-1.44659,-1.44706,-1.17534
1938,0.332,-0.50506,-0.6176,-0.57466,-0.38842
1939,0.005,0.12123,0.10326,0.16729,0.20581
1940,0,0.08892,0.06235,0.12113,0.18844
1941,100,-101.39225,-82.96294,-90.09243,-95.17448
1942,74.989,-81.81322,-67.43431,-76.66118,-77.74203
1943,56.423,-65.49657,-50.12235,-57.13542,-62.51314
1944,42.17,-39.05644,-34.75618,-38.72828,-39.75062
1945,31.623,-33.9159,-27.94835,-32.91838,-32.85728
1946,23.714,-22.29829,-18.23491,-21.79909,-22.0226
1947,17.783,-16.84678,-15.0355,-17.02171,-17.07862
1948,13.335,-12.45039,-11.04504,-12.62964,-12.31427
1949,10,-10.59289,-9.47032,-10.59381,-10.24513
1950,7.499,-6.91148,-6.06491,-7.37813,-6.91847
1951,5.623,-6.07762,-5.47714,-6.43056,-6.3026
1952,4.217,-4.89175,-4.69721,-5.21583,-5.00227
1953,3.162,-3.09581,-3.25035,-3.37361,-3.03934
1954,2.371,-2.33342,-2.42859,-2.58518,-2.37038
1955,1.778,-1.67737,-1.88469,-1.93949,-1.75755
1956,1.334,-1.36833,-1.57224,-1.5843,-1.35952
1957,1,-0.81534,-1.07341,-1.05575,-0.79462
1958,0.332,-0.52338,-0.68156,-0.62732,-0.4648
1959,0.005,-0.13466,-0.25116,-0.22981,-0.04481
1960,0,0.24178,0.30984,0.39402,0.35532
1961,100,NaN,NaN,NaN,NaN
1962,74.989,-82.23038,-57.74998,-74.02283,-86.09319
1963,56.423,-57.71639,-47.57331,-54.79728,-56.47274
1964,42.17,-48.65426,-37.53911,-46.16532,-48.14274
1965,31.623,-35.0413,-31.00913,-34.85752,-36.16549
1966,23.714,-23.66556,-22.1261,-23.93951,-23.11589
1967,17.783,-18.49303,-14.50693,-17.18321,-18.00022
1968,13.335,-13.99905,-12.75528,-14.34312,-14.33385
1969,10,-11.63738,-11.0455,-12.16001,-11.84243
1970,7.499,-7.17326,-6.46052,-7.69048,-7.58467
1971,5.623,-5.2087,-4.97178,-5.56368,-5.07349
1972,4.217,-4.43249,-4.30616,-4.7582,-4.52022
1973,3.162,-2.99606,-3.23153,-3.42799,-3.08501
1974,2.371,-2.64614,-2.70349,-2.84123,-2.59532
1975,1.778,-1.98172,-2.18896,-2.283,-2.02484
1976,1.334,-1.36502,-1.52944,-1.5709,-1.28298
1977,1,-1.0521,-1.29877,-1.33186,-1.08197
1978,0.332,-0.04363,-0.1137,-0.07687,0.05795
1979,0.005,0.08056,0.07386,0.09748,0.18359
1980,0,0.10757,0.09766,0.1634,0.20421
1981,100,-108.71705,-80.18778,-96.0117,-102.8765
1982,74.989,-85.98285,-76.50147,-81.18576,-83.20886
1983,56.423,-68.81334,-53.12631,-63.73059,-70.82607
1984,42.17,-40.64032,-29.36912,-37.17472,-38.9726
1985,31.623,-34.20091,-22.92251,-30.49131,-32.84421
1986,23.714,-22.73373,-19.73587,-23.61919,-22.36979
1987,17.783,-16.0305,-15.10093,-16.88066,-16.83923
1988,13.335,-13.83958,-12.56701,-14.3678,-14.22129
1989,10,-10.03625,-8.64991,-10.07994,-9.8469
1990,7.499,-7.74604,-7.06334,-8.28345,-8.19149
1991,5.623,-5.50492,-5.50466,-6.18512,-5.76561
1992,4.217,-4.45284,-4.3448,-4.61585,-4.38119
1993,3.162,-3.25706,-3.4425,-3.6868,-3.55674
1994,2.371,-2.31273,-2.42051,-2.54139,-2.31192
1995,1.778,-1.56967,-1.69262,-1.72872,-1.47345
1996,1.334,-0.98573,-1.16459,-1.19005,-0.9334
1997,1,-0.71997,-0.89014,-0.8826,-0.62591
1998,0.332,-0.49853,-0.59866,-0.51548,-0.39166
1999,0.005,0.03723,0.00023,0.10012,0.14221
2000,0,0.04365,1e-05,0.07182,0.1439
