tid,gamma,trueage,freqonly
2335,2.512,-3.14557,0.00875
2336,2.154,-2.83265,0.65024
2337,1.848,-2.62906,0.99281
2338,1.585,-1.65373,3.04485
2339,1.359,-2.64048,1.05041
2340,1.166,-2.19338,1.95368
2341,1,-0.77485,4.48361
2342,0.457,-0.06844,5.714
2343,0.152,-0.38911,5.25636
2344,0.023,-0.05946,5.78517
2345,0,0.29529,6.43184
2346,100,-114.82589,-105.06438
2347,85.77,-94.67125,-87.53838
2348,73.564,-77.21754,-76.19196
2349,63.096,-66.95359,-65.29769
2350,54.117,-55.4427,-53.04984
2351,46.416,-49.70938,-51.66807
2352,39.811,-40.97515,-41.72597
2353,34.145,-33.86845,-35.34011
2354,29.286,-29.02614,-30.30593
2355,25.119,-26.39934,-27.05275
2356,21.544,-21.06401,-22.19174
2357,18.478,-19.03777,-19.48096
2358,15.849,-17.91305,-17.29713
2359,13.594,-15.03779,-14.96383
2360,11.659,-14.01098,-13.95888
2361,10,-11.03859,-10.4344
2362,8.577,-10.04114,-9.77316
2363,7.356,-8.2761,-7.48536
2364,6.31,-8.06527,-7.14332
2365,5.412,-6.46344,-5.06961
2366,4.642,-5.22701,-3.05659
2367,3.981,-4.90214,-2.78684
2368,3.415,-3.8044,-0.76938
2369,2.929,-3.07389,0.38998
2370,2.512,-3.06431,0.32432
2371,2.154,-3.27668,-0.003
2372,1.848,-1.96967,2.31872
2373,1.585,-1.79534,2.65127
2374,1.359,-2.01425,2.40899
2375,1.166,-1.17057,3.9063
2376,1,-2.12668,2.32803
2377,0.457,-0.08661,5.98595
2378,0.152,0.4656,6.65796
2379,0.023,0.29316,6.27287
2380,0,-0.11358,5.80976
2381,100,-111.63956,-100.04149
2382,85.77,-93.15858,-85.93287
2383,73.564,-78.93648,-74.39295
2384,63.096,-62.79864,-65.69771
2385,54.117,-57.86667,-58.6717
2386,46.416,-47.42106,-50.18864
2387,39.811,-41.1305,-42.92718
2388,34.145,-34.45187,-35.78152
2389,29.286,-31.40929,-31.96195
2390,25.119,-26.17749,-27.5746
2391,21.544,-23.33884,-24.04736
2392,18.478,-20.04435,-20.08074
2393,15.849,-15.98458,-15.59947
2394,13.594,-15.03785,-14.96064
2395,11.659,-13.3282,-13.25989
2396,10,-11.27449,-10.94472
2397,8.577,-10.01179,-9.27131
2398,7.356,-8.48729,-7.73135
2399,6.31,-7.79605,-6.67383
2400,5.412,-6.71577,-5.33481
2401,4.642,-5.49002,-3.54561
2402,3.981,-5.22692,-3.15173
2403,3.415,-4.17307,-1.52756
2404,2.929,-4.07002,-1.40024
2405,2.512,-2.71162,1.02277
2406,2.154,-3.28032,-0.05276
2407,1.848,-2.57434,1.25027
2408,1.585,-2.50381,1.19661
2409,1.359,-1.44094,3.23067
2410,1.166,-1.64666,2.72688
2411,1,-1.13636,3.95078
2412,0.457,-0.62969,4.849
2413,0.152,-0.71322,4.86411
2414,0.023,0.31447,6.25573
2415,0,0.59224,6.55245
2416,100,-109.2546,-97.70869
2417,85.77,-96.11635,-87.90324
2418,73.564,-77.50954,-76.60303
2419,63.096,-67.06853,-65.19751
2420,54.117,-56.93515,-55.0593
2421,46.416,-46.08412,-47.68366
2422,39.811,-41.08362,-42.11758
2423,34.145,-35.67644,-37.00242
2424,29.286,-28.83753,-29.97691
2425,25.119,-25.75068,-26.28153
2426,21.544,-23.33105,-24.08267
2427,18.478,-20.5472,-20.36285
2428,15.849,-17.56066,-17.21868
2429,13.594,-15.35029,-15.3523
2430,11.659,-12.62653,-12.24869
2431,10,-11.59066,-11.3479
2432,8.577,-10.34747,-10.11633
2433,7.356,-9.05906,-8.46892
2434,6.31,-7.49278,-6.43313
2435,5.412,-6.70035,-5.2151
2436,4.642,-5.27119,-3.73711
2437,3.981,-4.80121,-2.65099
2438,3.415,-4.51137,-2.24144
2439,2.929,-3.17152,-0.10567
2440,2.512,-3.29659,-0.12974
2441,2.154,-2.88398,0.70987
2442,1.848,-2.36503,1.68336
2443,1.585,-2.38671,1.3626
2444,1.359,-1.70859,2.67278
2445,1.166,-1.31148,3.50441
2446,1,-1.6205,3.60864
2447,0.457,-0.00226,5.98062
2448,0.152,-0.21764,5.60311
2449,0.023,-0.67393,4.65643
2450,0,1.62208,7.76252
2451,100,-111.8086,-102.86837
2452,85.77,-95.28135,-89.11274
2453,73.564,-80.88422,-75.51346
2454,63.096,-67.7326,-65.84816
2455,54.117,-58.49945,-59.27469
2456,46.416,-45.53964,-46.38178
2457,39.811,-39.26951,-40.40812
2458,34.145,-34.5015,-35.1239
2459,29.286,-28.58851,-29.65458
2460,25.119,-25.45425,-26.62913
2461,21.544,-22.59587,-23.34665
2462,18.478,-19.3779,-19.81321
2463,15.849,-17.43081,-17.6661
2464,13.594,-14.83456,-14.34341
2465,11.659,-12.1348,-11.78147
2466,10,-12.16053,-12.1239
2467,8.577,-10.29693,-9.26674
2468,7.356,-9.39107,-8.94472
2469,6.31,-7.49139,-6.20746
2470,5.412,-6.88267,-5.83728
2471,4.642,-5.51538,-3.46625
2472,3.981,-5.35601,-3.22675
2473,3.415,-4.56402,-2.6519
2474,2.929,-3.56734,-0.53619
2475,2.512,-2.79468,0.92823
2476,2.154,-2.7946,0.83232
2477,1.848,-2.5621,1.03943
2478,1.585,-2.23693,2.03419
2479,1.359,-2.19473,2.05836
2480,1.166,-0.62046,4.79842
2481,1,-1.45961,3.54807
2482,0.457,-0.97186,4.42748
2483,0.152,-0.43631,5.17859
2484,0.023,0.09981,5.87563
2485,0,0.53488,6.83821
2486,100,-115.87632,-109.89985
2487,85.77,-90.90202,-87.17635
2488,73.564,-83.89044,-78.51811
2489,63.096,-64.08264,-64.22233
2490,54.117,-56.95405,-57.01034
2491,46.416,-47.70885,-46.23831
2492,39.811,-38.98868,-41.07336
2493,34.145,-34.31154,-35.66955
2494,29.286,-30.51221,-30.8232
2495,25.119,-26.31369,-26.79155
2496,21.544,-22.14454,-22.82422
2497,18.478,-19.06391,-19.65544
2498,15.849,-17.37617,-17.51933
2499,13.594,-15.83252,-15.84885
2500,11.659,-13.47663,-13.3372
2501,10,-11.85618,-11.42618
2502,8.577,-10.4289,-10.02923
2503,7.356,-8.86216,-7.87053
2504,6.31,-7.58178,-6.29118
2505,5.412,-6.31484,-4.70772
2506,4.642,-5.62377,-3.86491
2507,3.981,-4.81853,-2.97633
2508,3.415,-3.78227,-1.06145
2509,2.929,-4.01885,-1.2913
2510,2.512,-3.75542,-0.63163
2511,2.154,-2.95091,0.30092
2512,1.848,-2.8023,0.80692
2513,1.585,-2.26026,1.71127
2514,1.359,-1.5919,2.9165
2515,1.166,-1.46163,3.2718
2516,1,-1.96216,2.31038
2517,0.457,-0.177,5.85021
2518,0.152,-0.28295,5.34143
2519,0.023,1.39214,7.24862
2520,0,-0.26881,5.4896
2521,100,-118.77933,-114.58552
2522,85.77,-95.98835,-87.26747
2523,73.564,-76.97274,-72.86292
2524,63.096,-66.09067,-64.85405
2525,54.117,-55.69393,-55.65995
2526,46.416,-50.68382,-51.00433
2527,39.811,-42.32005,-42.64309
2528,34.145,-34.27501,-36.52659
2529,29.286,-31.77853,-31.02787
2530,25.119,-27.6992,-29.10806
2531,21.544,-23.58794,-24.06998
2532,18.478,-19.3724,-19.85866
2533,15.849,-17.51187,-17.60482
2534,13.594,-14.83713,-14.69894
2535,11.659,-13.57203,-13.43453
2536,10,-11.23425,-10.79193
2537,8.577,-9.84647,-9.19365
2538,7.356,-8.59187,-8.0029
2539,6.31,-8.04104,-7.0816
2540,5.412,-6.47209,-5.01459
2541,4.642,-6.45814,-4.80085
2542,3.981,-5.60467,-3.80976
2543,3.415,-4.21427,-1.73495
2544,2.929,-3.47256,-0.52996
2545,2.512,-3.04793,0.37983
2546,2.154,-2.69267,1.06546
2547,1.848,-1.98692,2.41792
2548,1.585,-1.87064,2.87344
2549,1.359,-1.74924,2.83306
2550,1.166,-1.33986,3.53469
2551,1,-1.65194,2.96474
2552,0.457,-0.02025,5.88433
2553,0.152,-0.1144,5.49267
2554,0.023,2.13409,8.12576
2555,0,1.67118,7.76035
2556,100,-106.23084,-99.20992
2557,85.77,-92.36789,-89.49079
2558,73.564,-79.86645,-76.39529
2559,63.096,-65.51862,-63.98293
2560,54.117,-59.33904,-59.19419
2561,46.416,-44.81687,-45.94832
2562,39.811,-40.10688,-42.11918
2563,34.145,-35.67796,-38.02315
2564,29.286,-30.13369,-30.68162
2565,25.119,-27.47428,-29.23446
2566,21.544,-22.40201,-23.35679
2567,18.478,-19.91194,-19.93969
2568,15.849,-17.52526,-17.31422
2569,13.594,-15.06717,-14.6384
2570,11.659,-13.48485,-13.16502
2571,10,-11.33308,-10.91379
2572,8.577,-10.17067,-9.5272
2573,7.356,-8.65487,-7.81303
2574,6.31,-7.60223,-6.50643
2575,5.412,-7.27956,-6.01051
2576,4.642,-6.04029,-4.44999
2577,3.981,-5.01205,-2.89327
2578,3.415,-4.51166,-2.31398
2579,2.929,-3.88844,-1.32969
2580,2.512,-3.20422,0.09874
2581,2.154,-2.25462,1.74296
2582,1.848,-1.78566,2.85019
2583,1.585,-1.90516,2.61037
2584,1.359,-2.14899,2.25639
2585,1.166,-1.45949,3.50734
2586,1,-1.59268,3.01577
2587,0.457,-1.28423,3.81086
2588,0.152,0.0993,5.95124
2589,0.023,0.44207,6.48187
2590,0,0.99991,6.92738
2591,100,-112.82855,-102.6145
2592,85.77,-93.58516,-88.27109
2593,73.564,-82.86074,-82.01291
2594,63.096,-65.21537,-63.79437
2595,54.117,-57.01205,-56.63858
2596,46.416,-47.69271,-48.26013
2597,39.811,-38.77449,-39.69617
2598,34.145,-35.1061,-35.47879
2599,29.286,-30.7321,-30.05297
2600,25.119,-26.80792,-28.07783
2601,21.544,-23.12036,-23.61373
2602,18.478,-19.54965,-19.23694
2603,15.849,-17.19945,-17.32698
2604,13.594,-15.55862,-15.39961
2605,11.659,-12.96753,-13.18345
2606,10,-11.56129,-11.49801
2607,8.577,-9.45891,-8.80972
2608,7.356,-8.5119,-7.57626
2609,6.31,-7.47841,-6.57862
2610,5.412,-6.62622,-5.32096
2611,4.642,-5.21025,-3.34277
2612,3.981,-5.37451,-3.27289
2613,3.415,-3.98427,-1.29825
2614,2.929,-3.80248,-0.95416
2615,2.512,-3.9075,-1.26143
2616,2.154,-2.81558,0.7439
2617,1.848,-2.62429,1.37558
2618,1.585,-1.62975,3.02795
2619,1.359,-1.86859,2.5995
2620,1.166,-1.00613,4.08297
2621,1,-1.77469,2.62192
2622,0.457,0.55127,6.54081
2623,0.152,0.55312,6.69851
2624,0.023,0.99971,6.85075
2625,0,0.81559,6.85724
2626,100,-108.00808,-99.56779
2627,85.77,-97.97594,-90.84216
2628,73.564,-82.22153,-79.69638
2629,63.096,-69.12207,-68.58799
2630,54.117,-54.60965,-53.40665
2631,46.416,-48.06415,-48.63102
2632,39.811,-40.43356,-40.12149
2633,34.145,-34.69553,-35.20367
2634,29.286,-30.14962,-31.74316
2635,25.119,-24.95497,-25.90319
2636,21.544,-22.31175,-22.65793
2637,18.478,-18.77866,-19.15854
2638,15.849,-18.51382,-18.41963
2639,13.594,-14.88963,-14.70321
2640,11.659,-13.80686,-13.73268
2641,10,-11.41352,-10.94355
2642,8.577,-9.40124,-8.75584
2643,7.356,-8.76623,-7.94786
2644,6.31,-7.32302,-6.02374
2645,5.412,-6.34524,-4.77612
2646,4.642,-6.14936,-4.38121
2647,3.981,-5.02009,-2.94081
2648,3.415,-4.25376,-1.47988
2649,2.929,-3.89369,-1.05678
2650,2.512,-3.37932,-0.2786
2651,2.154,-1.93098,2.50462
2652,1.848,-2.65451,1.17089
2653,1.585,-1.53592,3.01805
2654,1.359,-2.13907,2.28952
2655,1.166,-0.97285,4.3575
2656,1,-1.42517,3.46557
2657,0.457,-0.7888,4.55247
2658,0.152,-0.06851,5.71508
2659,0.023,-0.15093,5.70334
2660,0,0.39957,6.14723
2661,100,-108.04938,-99.44834
2662,85.77,-96.3924,-92.03527
2663,73.564,-80.60533,-76.60527
2664,63.096,-70.10176,-66.77224
2665,54.117,-57.0994,-57.80934
2666,46.416,-48.03537,-48.10068
2667,39.811,-40.74164,-40.08686
2668,34.145,-36.1103,-36.94158
2669,29.286,-30.40185,-30.46319
2670,25.119,-24.38313,-25.93148
2671,21.544,-21.94576,-22.0329
2672,18.478,-20.30815,-20.54004
2673,15.849,-18.44072,-18.3594
2674,13.594,-15.63431,-15.06151
2675,11.659,-11.92771,-11.60928
2676,10,-10.97583,-10.36669
2677,8.577,-9.84632,-9.01117
2678,7.356,-8.70841,-7.8341
2679,6.31,-7.44992,-6.20158
2680,5.412,-6.73838,-5.60928
2681,4.642,-5.88353,-3.84632
2682,3.981,-4.61672,-2.60162
2683,3.415,-3.9115,-1.10378
2684,2.929,-3.92369,-1.00046
2685,2.512,-3.15907,0.34905
2686,2.154,-2.98323,0.65753
2687,1.848,-2.04803,1.96218
2688,1.585,-2.36238,1.57717
2689,1.359,-1.60176,3.07243
2690,1.166,-1.07498,4.11936
2691,1,-1.10922,4.06606
2692,0.457,-0.87915,4.41287
2693,0.152,0.8651,6.83662
2694,0.023,-0.28865,5.32198
2695,0,0.79322,6.80951
2696,100,-109.33839,-101.24957
2697,85.77,-94.67069,-89.30164
2698,73.564,-76.40221,-73.61985
2699,63.096,-68.43669,-66.2542
2700,54.117,-56.94148,-56.12677
2701,46.416,-49.98898,-49.01002
2702,39.811,-40.48257,-41.11359
2703,34.145,-35.57364,-36.29293
2704,29.286,-29.68887,-32.00687
2705,25.119,-27.422,-27.73382
2706,21.544,-23.03869,-23.19345
2707,18.478,-21.06714,-21.37869
2708,15.849,-17.20998,-17.14848
2709,13.594,-14.13911,-14.13635
2710,11.659,-13.10992,-13.02441
2711,10,-11.85493,-11.77324
2712,8.577,-10.26972,-9.85379
2713,7.356,-8.04016,-6.88781
2714,6.31,-7.73208,-6.76813
2715,5.412,-6.6436,-5.36672
2716,4.642,-6.21666,-4.90118
2717,3.981,-5.18513,-2.88852
2718,3.415,-4.07552,-1.35415
2719,2.929,-3.58632,-0.84295
2720,2.512,-2.85883,0.72309
2721,2.154,-2.96622,0.4488
2722,1.848,-2.39882,1.61294
2723,1.585,-2.09612,1.90697
2724,1.359,-1.52837,3.31684
2725,1.166,-1.27332,3.64794
2726,1,-1.14645,3.96924
2727,0.457,-0.67727,4.72936
2728,0.152,0.41281,6.21417
2729,0.023,6.12229,8.4268
2730,0,-0.55051,5.1382
2731,100,-110.91334,-100.16106
2732,85.77,-94.19097,-89.30079
2733,73.564,-77.72101,-74.58655
2734,63.096,-65.69086,-62.58733
2735,54.117,-55.07187,-55.40981
2736,46.416,-46.41559,-48.57739
2737,39.811,-41.00854,-43.05239
2738,34.145,-32.89621,-33.05529
2739,29.286,-30.77923,-31.8303
2740,25.119,-25.84714,-26.11187
2741,21.544,-22.2184,-22.91961
2742,18.478,-20.24117,-20.11854
2743,15.849,-16.73584,-16.9048
2744,13.594,-15.0373,-14.70313
2745,11.659,-14.20182,-13.82256
2746,10,-12.16491,-11.72442
2747,8.577,-10.10256,-9.68041
2748,7.356,-8.44956,-7.70789
2749,6.31,-7.608,-6.57633
2750,5.412,-6.26377,-5.01941
2751,4.642,-5.99302,-4.45629
2752,3.981,-5.08435,-3.10907
2753,3.415,-4.30459,-1.84428
2754,2.929,-3.59806,-0.73861
2755,2.512,-2.1783,2.09345
2756,2.154,-2.75883,0.88985
2757,1.848,-2.19341,1.99973
2758,1.585,-1.8256,2.62002
2759,1.359,-2.00302,2.4318
2760,1.166,-1.95115,2.42642
2761,1,-2.01436,2.22237
2762,0.457,-0.79021,4.49316
2763,0.152,-0.04004,6.00418
2764,0.023,-0.30639,5.25339
2765,0,-0.84685,4.31179
2766,100,-109.22173,-97.82463
2767,85.77,-95.74024,-87.26733
2768,73.564,-79.27774,-75.98458
2769,63.096,-64.08456,-63.13923
2770,54.117,-56.00994,-56.41919
2771,46.416,-49.19399,-52.72466
2772,39.811,-40.71071,-41.60999
2773,34.145,-34.1273,-36.17807
2774,29.286,-30.73097,-31.59405
2775,25.119,-25.95347,-25.76581
2776,21.544,-22.30576,-22.8458
2777,18.478,-19.5452,-19.81296
2778,15.849,-17.2476,-16.71694
2779,13.594,-15.87267,-15.39762
2780,11.659,-13.40182,-13.30367
2781,10,-12.08446,-11.55257
2782,8.577,-10.13912,-10.13447
2783,7.356,-8.66341,-7.72124
2784,6.31,-7.01306,-5.87455
2785,5.412,-7.2006,-6.04797
2786,4.642,-5.7587,-4.10205
2787,3.981,-5.00163,-2.99393
2788,3.415,-4.24874,-1.48175
2789,2.929,-3.25762,0.11991
2790,2.512,-3.75724,-0.57492
2791,2.154,-2.78167,1.20492
2792,1.848,-3.02895,0.53709
2793,1.585,-2.15373,1.81921
2794,1.359,-1.32402,3.53451
2795,1.166,-0.83212,4.35471
2796,1,-0.83614,4.81449
2797,0.457,-0.03074,5.63726
2798,0.152,-0.44628,5.56256
2799,0.023,0.24918,6.22444
2800,0,0.25738,6.51606
2801,100,-109.87746,-97.93811
2802,85.77,-94.56002,-87.7213
2803,73.564,-81.35482,-77.37154
2804,63.096,-66.00168,-64.70632
2805,54.117,-58.10855,-59.3567
2806,46.416,-48.64074,-47.58015
2807,39.811,-40.96637,-41.22819
2808,34.145,-35.86826,-35.42265
2809,29.286,-30.73216,-32.05019
2810,25.119,-25.74767,-26.7151
2811,21.544,-21.71287,-22.21783
2812,18.478,-20.36322,-21.42471
2813,15.849,-17.17288,-17.02737
2814,13.594,-15.61201,-15.25854
2815,11.659,-13.75036,-13.4763
2816,10,-11.09385,-10.56093
2817,8.577,-9.62472,-8.85506
2818,7.356,-8.46328,-7.95459
2819,6.31,-7.6409,-6.87399
2820,5.412,-6.56134,-5.28371
2821,4.642,-5.99238,-4.21086
2822,3.981,-5.00079,-2.911
2823,3.415,-4.5503,-2.37445
2824,2.929,-3.73938,-0.99176
2825,2.512,-3.46355,-0.47877
2826,2.154,-2.70039,1.08164
2827,1.848,-1.78216,2.73437
2828,1.585,-2.3363,1.63489
2829,1.359,-2.04929,2.19554
2830,1.166,-1.96185,2.38267
2831,1,-1.16202,3.83279
2832,0.457,-0.21831,5.46716
2833,0.152,0.31471,6.3785
2834,0.023,0.00436,5.86728
2835,0,0.04088,6.01728
2836,100,-110.1684,-103.62977
2837,85.77,-94.5536,-87.44694
2838,73.564,-77.13845,-74.45682
2839,63.096,-67.05974,-64.80453
2840,54.117,-57.94663,-56.30924
2841,46.416,-47.87815,-50.42097
2842,39.811,-41.65159,-42.84812
2843,34.145,-34.95402,-35.50569
2844,29.286,-32.28416,-33.26926
2845,25.119,-24.66646,-25.79233
2846,21.544,-23.01096,-24.08029
2847,18.478,-19.22142,-19.88135
2848,15.849,-18.9919,-18.65772
2849,13.594,-15.92398,-15.68261
2850,11.659,-13.60475,-13.60816
2851,10,-11.64372,-11.55324
2852,8.577,-9.43151,-8.68985
2853,7.356,-9.00475,-8.33012
2854,6.31,-7.57265,-6.5155
2855,5.412,-6.45097,-5.40419
2856,4.642,-5.75626,-4.31322
2857,3.981,-5.50818,-4.1237
2858,3.415,-4.58133,-2.06307
2859,2.929,-3.64021,-0.87546
2860,2.512,-3.30176,0.10943
2861,2.154,-2.93732,0.34295
2862,1.848,-2.83249,0.73694
2863,1.585,-2.02752,2.40744
2864,1.359,-1.97006,2.35644
2865,1.166,-1.48772,3.17151
2866,1,-1.02177,4.1974
2867,0.457,-0.7508,4.71499
2868,0.152,0.19704,6.16042
2869,0.023,-0.86161,4.42514
2870,0,0.9806,7.5351
2871,100,-114.43227,-103.37581
2872,85.77,-94.70153,-87.90338
2873,73.564,-80.11554,-75.58084
2874,63.096,-64.25638,-64.95095
2875,54.117,-57.19151,-55.98289
2876,46.416,-46.75655,-46.87586
2877,39.811,-39.13068,-39.66167
2878,34.145,-35.67314,-37.5832
2879,29.286,-29.3861,-31.21168
2880,25.119,-26.44086,-26.98687
2881,21.544,-23.9057,-24.0827
2882,18.478,-18.60678,-19.17037
2883,15.849,-17.08499,-17.25819
2884,13.594,-16.61516,-16.52829
2885,11.659,-14.16678,-14.14651
2886,10,-11.26215,-10.61452
2887,8.577,-10.99774,-10.91884
2888,7.356,-9.27393,-8.50244
2889,6.31,-7.81386,-6.71828
2890,5.412,-7.14612,-5.57245
2891,4.642,-4.62785,-2.05536
2892,3.981,-4.64165,-2.09012
2893,3.415,-3.82911,-1.07503
2894,2.929,-3.42595,-0.14242
2895,2.512,-3.5787,-0.50574
2896,2.154,-2.54944,1.42382
2897,1.848,-2.17938,1.87053
2898,1.585,-2.94117,0.45809
2899,1.359,-1.62237,3.09767
2900,1.166,-2.03299,2.4052
2901,1,-0.83643,4.42684
2902,0.457,-0.34378,5.33927
2903,0.152,0.42568,6.32357
2904,0.023,0.6168,6.66062
2905,0,1.14853,7.32384
2906,100,-107.82406,-98.51388
2907,85.77,-87.97515,-81.85507
2908,73.564,-78.93626,-74.19747
2909,63.096,-64.80251,-63.65189
2910,54.117,-57.03944,-57.84892
2911,46.416,-48.72872,-49.01045
2912,39.811,-39.23555,-39.80264
2913,34.145,-35.09035,-35.75479
2914,29.286,-30.29946,-30.42185
2915,25.119,-26.32911,-26.77548
2916,21.544,-22.72974,-23.77854
2917,18.478,-20.97775,-21.14021
2918,15.849,-17.05811,-16.49281
2919,13.594,-14.55905,-14.39437
2920,11.659,-13.79361,-13.30293
2921,10,-11.26387,-10.6503
2922,8.577,-10.78663,-10.13235
2923,7.356,-8.59622,-7.98553
2924,6.31,-7.75383,-6.71337
2925,5.412,-6.49191,-4.9577
2926,4.642,-6.19218,-4.61104
2927,3.981,-4.97992,-2.64978
2928,3.415,-4.44104,-2.1971
2929,2.929,-3.5527,-0.62479
2930,2.512,-3.7711,-0.92149
2931,2.154,-2.85741,0.73151
2932,1.848,-3.06178,0.30654
2933,1.585,-2.33468,1.75345
2934,1.359,-2.63784,0.89193
2935,1.166,-1.40985,3.5825
2936,1,-1.19893,4.07496
2937,0.457,-0.29693,5.46326
2938,0.152,-0.39736,5.38038
2939,0.023,1.00011,7.30121
2940,0,1.09039,7.52335
2941,100,-115.27562,-100.76356
2942,85.77,-95.69503,-90.64756
2943,73.564,-78.26859,-75.58255
2944,63.096,-66.21308,-66.56283
2945,54.117,-54.61139,-55.55238
2946,46.416,-46.01097,-46.52977
2947,39.811,-38.87086,-41.15124
2948,34.145,-36.23529,-37.33723
2949,29.286,-30.48142,-31.85248
2950,25.119,-25.4203,-26.1691
2951,21.544,-23.21157,-24.03672
2952,18.478,-19.30289,-19.28699
2953,15.849,-16.94218,-16.58719
2954,13.594,-15.70308,-15.21943
2955,11.659,-13.91215,-13.59497
2956,10,-11.64773,-11.08422
2957,8.577,-11.02869,-10.48162
2958,7.356,-8.97717,-8.57828
2959,6.31,-7.49593,-6.39058
2960,5.412,-7.08883,-6.02952
2961,4.642,-5.20187,-2.91433
2962,3.981,-5.10551,-2.96999
2963,3.415,-3.71662,-0.85889
2964,2.929,-4.39864,-1.96344
2965,2.512,-2.92254,0.61757
2966,2.154,-2.78178,1.08036
2967,1.848,-2.5749,1.28772
2968,1.585,-1.76079,2.84923
2969,1.359,-1.96281,2.3609
2970,1.166,-2.17448,1.94651
2971,1,-1.28403,3.69405
2972,0.457,-0.14341,5.71737
2973,0.152,0.02437,5.89394
2974,0.023,0.78388,7.0137
2975,0,-0.41099,5.53461
2976,100,-106.55715,-98.39681
2977,85.77,-93.89715,-90.45147
2978,73.564,-76.98232,-75.31426
2979,63.096,-66.30515,-65.09854
2980,54.117,-56.25899,-57.42625
2981,46.416,-47.56449,-47.73392
2982,39.811,-44.26664,-44.78679
2983,34.145,-35.33804,-36.09209
2984,29.286,-30.58097,-31.48881
2985,25.119,-25.57874,-26.65711
2986,21.544,-22.1136,-22.41874
2987,18.478,-19.99818,-20.68195
2988,15.849,-18.73191,-18.96282
2989,13.594,-14.61684,-14.09383
2990,11.659,-12.52577,-12.38549
2991,10,-11.2964,-11.05758
2992,8.577,-10.45849,-9.81231
2993,7.356,-8.67263,-7.80805
2994,6.31,-8.01796,-7.01797
2995,5.412,-6.37317,-4.7947
2996,4.642,-5.99663,-4.30591
2997,3.981,-5.42873,-3.99801
2998,3.415,-4.24846,-1.65751
2999,2.929,-3.76453,-0.72981
3000,2.512,-3.71645,-0.7893
3001,2.154,-2.88301,0.64418
3002,1.848,-2.79688,0.7397
3003,1.585,-2.17213,1.81878
3004,1.359,-1.62931,3.08995
3005,1.166,-1.3584,3.70022
3006,1,-1.22103,3.91076
3007,0.457,-0.91979,4.35711
3008,0.152,0.12621,6.18887
3009,0.023,1.14845,7.24027
3010,0,0.04357,6.14656
3011,100,-115.19284,-108.33175
3012,85.77,-97.19441,-90.64638
3013,73.564,-83.04214,-78.08399
3014,63.096,-66.76932,-63.60638
3015,54.117,-55.79514,-58.39558
3016,46.416,-47.17211,-45.90184
3017,39.811,-40.13103,-40.70319
3018,34.145,-36.27862,-36.97211
3019,29.286,-29.47845,-30.44023
3020,25.119,-27.17521,-27.51159
3021,21.544,-22.72794,-23.74863
3022,18.478,-18.95086,-19.56602
3023,15.849,-17.77332,-17.31764
3024,13.594,-14.89025,-14.62335
3025,11.659,-14.71761,-14.17158
3026,10,-12.20512,-11.85389
3027,8.577,-10.26141,-9.76392
3028,7.356,-8.68924,-7.86203
3029,6.31,-7.32336,-6.00628
3030,5.412,-7.08459,-5.80112
3031,4.642,-5.75919,-3.89978
3032,3.981,-4.5006,-2.07852
3033,3.415,-4.34827,-1.94025
3034,2.929,-4.2897,-1.81296
3035,2.512,-2.75564,0.97299
3036,2.154,-2.69538,0.82914
3037,1.848,-1.72538,2.8235
3038,1.585,-1.97489,2.646
3039,1.359,-1.29219,3.5495
3040,1.166,-1.6546,3.03829
3041,1,-1.51178,3.35486
3042,0.457,0.08662,5.9766
3043,0.152,0.67482,6.73833
3044,0.023,0.38981,6.43385
3045,0,-0.54907,4.96115
3046,100,-108.86844,-97.93866
3047,85.77,-92.55692,-88.83134
3048,73.564,-78.56425,-74.6538
3049,63.096,-65.41624,-64.41527
3050,54.117,-57.03789,-54.88592
3051,46.416,-47.17047,-49.34297
3052,39.811,-39.65263,-41.30171
3053,34.145,-35.47803,-36.46816
3054,29.286,-29.76932,-32.04927
3055,25.119,-24.20271,-25.19394
3056,21.544,-23.03161,-23.42427
3057,18.478,-20.17803,-20.2339
3058,15.849,-17.4716,-17.86689
3059,13.594,-16.04279,-15.22198
3060,11.659,-13.07893,-12.85152
3061,10,-11.83005,-11.55297
3062,8.577,-10.17101,-9.50541
3063,7.356,-8.26639,-7.21068
3064,6.31,-7.47748,-6.12337
3065,5.412,-6.34524,-5.0006
3066,4.642,-5.85292,-4.18045
3067,3.981,-4.88671,-2.62778
3068,3.415,-4.62498,-2.50202
3069,2.929,-3.69934,-0.74273
3070,2.512,-3.26286,0.23141
3071,2.154,-2.68058,0.94883
3072,1.848,-2.84412,0.80132
3073,1.585,-2.21547,1.62283
3074,1.359,-1.5923,3.25905
3075,1.166,-1.96184,2.57947
3076,1,-1.58744,3.12686
3077,0.457,-0.64177,4.77959
3078,0.152,-0.17351,5.56308
3079,0.023,0.05556,6.03278
3080,0,1.35972,7.38447
3081,100,-114.23998,-105.86255
3082,85.77,-88.00104,-82.6553
3083,73.564,-79.8668,-76.32807
3084,63.096,-67.61966,-67.55955
3085,54.117,-55.28554,-56.20081
3086,46.416,-46.12543,-48.36307
3087,39.811,-41.3273,-43.30512
3088,34.145,-35.69537,-36.43915
3089,29.286,-30.22129,-31.1525
3090,25.119,-25.61037,-26.86338
3091,21.544,-22.78275,-23.68034
3092,18.478,-19.71158,-19.56856
3093,15.849,-17.29039,-16.97722
3094,13.594,-14.36316,-14.36917
