Xl,gamma,al
 6.000000e-04, 4.641589e-01, 2.894000e+03
 3.400000e-03, 6.812921e-01, 9.204000e+03
 6.200000e-02, 1.000000e+00, 2.529000e+04
 3.144000e-01, 1.467799e+00, 3.214300e+04
 8.800000e-03, 2.154435e+00, 9.979000e+03
 8.920000e-02, 3.162278e+00, 1.598300e+04
 1.880000e-01, 4.641589e+00, 1.464800e+04
 4.980000e-02, 6.812921e+00, 8.492000e+03
 1.246000e-01, 1.000000e+01, 6.356000e+03
 8.000000e-04, 1.467799e+01, 8.880000e+02
 3.980000e-02, 2.154435e+01, 2.608000e+03
 3.360000e-02, 3.162278e+01, 1.656000e+03
 5.728000e-01, 4.641589e+01, 1.897000e+03
 1.800000e-02, 6.812921e+01, 6.960000e+02
 1.400000e-03, 1.000000e+02, 1.740000e+02
 1.040000e-02,-1.000000e+02, 3.610000e+02
 2.800000e-03,-6.812921e+01, 3.880000e+02
 1.332000e-01,-4.641589e+01, 1.378000e+03
 2.800000e-03,-3.162278e+01, 9.220000e+02
 1.260000e-01,-2.154435e+01, 3.032000e+03
 4.854000e-01,-1.467799e+01, 6.339000e+03
 2.816000e-01,-1.000000e+01, 6.874000e+03
 4.490000e-01,-6.812921e+00, 1.180900e+04
 4.500000e-02,-4.641589e+00, 1.020600e+04
 5.800000e-03,-3.162278e+00, 9.099000e+03
 4.412000e-01,-2.154435e+00, 2.425700e+04
 8.400000e-03,-1.467799e+00, 1.288100e+04
 2.374000e-01,-1.000000e+00, 3.954200e+04
 8.600000e-02,-6.812921e-01, 2.539900e+04
 3.800000e-03,-4.641589e-01, 1.266100e+04
 3.960000e-02,-3.162278e-01, 2.973900e+04
 3.340000e-02,-2.154435e-01, 2.012700e+04
 8.000000e-04,-1.467799e-01, 5.022000e+03
 1.198000e-01,-1.000000e-01, 2.899700e+04
 4.000000e-04,-6.812921e-02, 3.054000e+03
 1.400000e-03,-4.641589e-02, 3.879000e+03
 2.600000e-03,-3.162278e-02, 2.112500e+04
 1.200000e-03,-2.154435e-02, 3.399000e+03
 5.580000e-02,-1.467799e-02, 3.079700e+04
 3.600000e-03,-1.000000e-02, 9.942000e+03
 8.742000e-01, 1.000000e-02, 4.009300e+04
 1.600000e-03, 1.467799e-02, 8.378000e+03
 3.886000e-01, 2.154435e-02, 3.894400e+04
 1.200000e-03, 3.162278e-02, 7.655000e+03
 9.200000e-03, 4.641589e-02, 2.189400e+04
 2.060000e-02, 6.812921e-02, 2.238700e+04
 8.560000e-02, 1.000000e-01, 2.725600e+04
 1.300000e-02, 1.467799e-01, 2.103000e+04
 8.000000e-04, 2.154435e-01, 2.009000e+03
 1.074000e-01, 3.162278e-01, 3.205500e+04
 1.902000e-01, 4.641589e-01, 2.815500e+04
 9.644000e-01, 6.812921e-01, 3.941600e+04
 1.400000e-03, 1.000000e+00, 9.927000e+03
 2.200000e-03, 1.467799e+00, 9.153000e+03
 7.446000e-01, 2.154435e+00, 2.708000e+04
 4.800000e-03, 3.162278e+00, 7.354000e+03
 2.344000e-01, 4.641589e+00, 1.485300e+04
 2.240000e-02, 6.812921e+00, 6.503000e+03
 6.000000e-04, 1.000000e+01, 1.551000e+03
 6.800000e-03, 1.467799e+01, 2.257000e+03
 9.484000e-01, 2.154435e+01, 5.075000e+03
 4.760000e-02, 3.162278e+01, 1.774000e+03
 6.000000e-04, 4.641589e+01, 2.540000e+02
 2.580000e-02, 6.812921e+01, 7.820000e+02
 4.134000e-01, 1.000000e+02, 8.280000e+02
 3.800000e-03,-1.000000e+02, 2.790000e+02
 3.080000e-02,-6.812921e+01, 7.140000e+02
 2.200000e-03,-4.641589e+01, 4.900000e+02
 9.048000e-01,-3.162278e+01, 3.369000e+03
 2.060000e-02,-2.154435e+01, 2.050000e+03
 1.980000e-02,-1.467799e+01, 2.813000e+03
 2.000000e-03,-1.000000e+01, 1.532000e+03
 2.456000e-01,-6.812921e+00, 1.089200e+04
 2.400000e-03,-4.641589e+00, 2.874000e+03
 4.000000e-04,-3.162278e+00, 5.410000e+02
 5.100000e-02,-2.154435e+00, 2.178000e+04
 5.000000e-03,-1.467799e+00, 1.316500e+04
 2.800000e-03,-1.000000e+00, 1.239100e+04
 1.280000e-02,-6.812921e-01, 1.461900e+04
 8.000000e-04,-4.641589e-01, 4.609000e+03
 2.000000e-03,-3.162278e-01, 1.235300e+04
 1.270000e-01,-2.154435e-01, 2.634400e+04
 6.180000e-01,-1.467799e-01, 4.236700e+04
 8.000000e-04,-1.000000e-01, 7.876000e+03
 8.460000e-02,-6.812921e-02, 2.549000e+04
 4.200000e-03,-4.641589e-02, 1.476200e+04
 9.000000e-03,-3.162278e-02, 1.834400e+04
 7.800000e-03,-2.154435e-02, 1.821700e+04
 3.400000e-03,-1.467799e-02, 1.864400e+04
 5.722000e-01,-1.000000e-02, 4.243300e+04
 2.798000e-01, 1.000000e-02, 3.145300e+04
 9.176000e-01, 1.467799e-02, 4.452800e+04
 3.800000e-03, 2.154435e-02, 1.199400e+04
 1.600000e-03, 3.162278e-02, 5.666000e+03
 2.766000e-01, 4.641589e-02, 2.981100e+04
 6.000000e-04, 6.812921e-02, 1.761000e+03
 3.200000e-03, 1.000000e-01, 2.229700e+04
 5.200000e-03, 1.467799e-01, 1.322800e+04
 4.800000e-03, 2.154435e-01, 1.156000e+04
 7.720000e-02, 3.162278e-01, 2.351100e+04
 2.120000e-01, 4.641589e-01, 3.701200e+04
 6.000000e-04, 6.812921e-01, 5.582000e+03
 1.618000e-01, 1.000000e+00, 2.791300e+04
 2.342000e-01, 1.467799e+00, 2.539200e+04
 1.400000e-03, 2.154435e+00, 6.880000e+03
 1.080000e-02, 3.162278e+00, 1.366900e+04
 2.800000e-03, 4.641589e+00, 4.892000e+03
 4.300000e-02, 6.812921e+00, 7.289000e+03
 1.120000e-02, 1.000000e+01, 4.225000e+03
 4.540000e-02, 1.467799e+01, 3.974000e+03
 9.838000e-01, 2.154435e+01, 5.433000e+03
 2.600000e-03, 3.162278e+01, 6.600000e+02
 3.720000e-02, 4.641589e+01, 1.131000e+03
 1.400000e-03, 6.812921e+01, 3.020000e+02
 3.400000e-03, 1.000000e+02, 2.530000e+02
 1.560000e-02,-1.000000e+02, 4.450000e+02
 1.000000e-03,-6.812921e+01, 2.530000e+02
 6.656000e-01,-4.641589e+01, 1.954000e+03
 2.280000e-02,-3.162278e+01, 1.542000e+03
 4.334000e-01,-2.154435e+01, 3.850000e+03
 7.612000e-01,-1.467799e+01, 6.664000e+03
 1.040000e-02,-1.000000e+01, 4.904000e+03
 1.438000e-01,-6.812921e+00, 1.035000e+04
 6.000000e-04,-4.641589e+00, 1.467000e+03
 6.400000e-03,-3.162278e+00, 5.834000e+03
 1.604000e-01,-2.154435e+00, 2.547500e+04
 1.840000e-02,-1.467799e+00, 1.783600e+04
 1.600000e-03,-1.000000e+00, 5.767000e+03
 4.352000e-01,-6.812921e-01, 3.375000e+04
 1.400000e-02,-4.641589e-01, 2.401000e+04
 6.560000e-02,-3.162278e-01, 2.181300e+04
 6.800000e-03,-2.154435e-01, 1.090100e+04
 2.700000e-02,-1.467799e-01, 2.153500e+04
 1.000000e-03,-1.000000e-01, 7.158000e+03
 1.098000e-01,-6.812921e-02, 2.639700e+04
 4.600000e-03,-4.641589e-02, 1.583400e+04
 1.000000e-03,-3.162278e-02, 7.960000e+03
 3.238000e-01,-2.154435e-02, 3.362200e+04
 9.240000e-02,-1.467799e-02, 3.392900e+04
 3.600000e-03,-1.000000e-02, 1.973100e+04
 2.538000e-01, 1.000000e-02, 2.878200e+04
 1.060000e-02, 1.467799e-02, 2.218900e+04
 1.800000e-02, 2.154435e-02, 2.370400e+04
 5.280000e-02, 3.162278e-02, 2.882400e+04
 1.400000e-03, 4.641589e-02, 5.512000e+03
 2.576000e-01, 6.812921e-02, 3.609400e+04
 8.000000e-04, 1.000000e-01, 2.599000e+03
 4.000000e-04, 1.467799e-01, 7.670000e+02
 1.400000e-03, 2.154435e-01, 8.773000e+03
 6.880000e-02, 3.162278e-01, 2.628200e+04
 3.960000e-02, 4.641589e-01, 1.670500e+04
 1.260000e-02, 6.812921e-01, 2.053300e+04
 1.800000e-03, 1.000000e+00, 1.535000e+04
 7.850000e-01, 1.467799e+00, 3.749500e+04
 5.220000e-02, 2.154435e+00, 1.662100e+04
 7.314000e-01, 3.162278e+00, 2.536500e+04
 1.600000e-03, 4.641589e+00, 3.981000e+03
 1.000000e-03, 6.812921e+00, 1.535000e+03
 1.120000e-02, 1.000000e+01, 3.536000e+03
 2.420000e-02, 1.467799e+01, 3.841000e+03
 6.740000e-02, 2.154435e+01, 2.695000e+03
 8.000000e-04, 3.162278e+01, 4.260000e+02
 2.200000e-03, 4.641589e+01, 5.160000e+02
 2.000000e-03, 6.812921e+01, 3.260000e+02
 1.826000e-01, 1.000000e+02, 7.000000e+02
 1.400000e-03,-1.000000e+02, 1.940000e+02
 7.780000e-01,-6.812921e+01, 1.449000e+03
 1.202000e-01,-4.641589e+01, 1.487000e+03
 2.660000e-02,-3.162278e+01, 1.619000e+03
 2.320000e-02,-2.154435e+01, 2.185000e+03
 1.396000e-01,-1.467799e+01, 4.763000e+03
 5.700000e-02,-1.000000e+01, 5.684000e+03
 2.538000e-01,-6.812921e+00, 1.052400e+04
 6.000000e-04,-4.641589e+00, 1.707000e+03
 5.000000e-03,-3.162278e+00, 7.852000e+03
 5.180000e-02,-2.154435e+00, 2.314900e+04
 6.240000e-02,-1.467799e+00, 1.898300e+04
 4.000000e-04,-1.000000e+00, 1.605000e+03
 4.460000e-02,-6.812921e-01, 1.845200e+04
 9.400000e-03,-4.641589e-01, 1.386100e+04
 8.200000e-03,-3.162278e-01, 1.326500e+04
 8.000000e-04,-2.154435e-01, 4.055000e+03
 9.100000e-01,-1.467799e-01, 3.783800e+04
 3.826000e-01,-1.000000e-01, 3.310400e+04
 1.000000e-03,-6.812921e-02, 3.870000e+03
 4.000000e-04,-4.641589e-02, 1.809000e+03
 1.000000e-02,-3.162278e-02, 2.062900e+04
 3.400000e-03,-2.154435e-02, 1.798000e+04
 6.544000e-01,-1.467799e-02, 3.803400e+04
 1.240000e-02,-1.000000e-02, 1.575300e+04
 2.600000e-03, 1.000000e-02, 1.618300e+04
 3.200000e-03, 1.467799e-02, 1.039600e+04
 2.842000e-01, 2.154435e-02, 3.216000e+04
 1.792000e-01, 3.162278e-02, 3.405000e+04
 1.284000e-01, 4.641589e-02, 2.437200e+04
 1.800000e-03, 6.812921e-02, 9.388000e+03
 3.400000e-03, 1.000000e-01, 1.088400e+04
 8.600000e-03, 1.467799e-01, 1.342900e+04
 5.400000e-03, 2.154435e-01, 1.012800e+04
 8.420000e-02, 3.162278e-01, 2.452900e+04
 3.800000e-03, 4.641589e-01, 1.500900e+04
 1.736000e-01, 6.812921e-01, 2.514700e+04
 2.800000e-03, 1.000000e+00, 1.075000e+04
 3.552000e-01, 1.467799e+00, 3.015000e+04
 8.400000e-03, 2.154435e+00, 1.397400e+04
 3.420000e-02, 3.162278e+00, 1.214900e+04
 1.200000e-03, 4.641589e+00, 2.331000e+03
 5.680000e-02, 6.812921e+00, 7.318000e+03
 1.800000e-03, 1.000000e+01, 2.165000e+03
 1.020000e-02, 1.467799e+01, 2.630000e+03
 6.000000e-04, 2.154435e+01, 6.420000e+02
 6.000000e-04, 3.162278e+01, 3.740000e+02
 1.230000e-01, 4.641589e+01, 1.389000e+03
 6.000000e-04, 6.812921e+01, 1.640000e+02
 5.926000e-01, 1.000000e+02, 8.950000e+02
 2.460000e-02,-1.000000e+02, 4.780000e+02
 4.476000e-01,-6.812921e+01, 1.216000e+03
 2.760000e-02,-4.641589e+01, 1.075000e+03
 8.560000e-02,-3.162278e+01, 2.050000e+03
 1.260000e-02,-2.154435e+01, 1.865000e+03
 9.580000e-02,-1.467799e+01, 3.894000e+03
 2.190000e-01,-1.000000e+01, 7.457000e+03
 5.046000e-01,-6.812921e+00, 1.261100e+04
 2.278000e-01,-4.641589e+00, 1.387700e+04
 5.800000e-03,-3.162278e+00, 7.908000e+03
 7.060000e-02,-2.154435e+00, 1.950000e+04
 5.600000e-03,-1.467799e+00, 1.307900e+04
 1.620000e-02,-1.000000e+00, 2.099500e+04
 7.120000e-02,-6.812921e-01, 2.917100e+04
 1.460000e-02,-4.641589e-01, 2.842800e+04
 3.000000e-03,-3.162278e-01, 1.013800e+04
 6.000000e-04,-2.154435e-01, 5.557000e+03
 1.780000e-02,-1.467799e-01, 1.797900e+04
 1.620000e-01,-1.000000e-01, 2.556200e+04
 3.360000e-02,-6.812921e-02, 3.192900e+04
 1.440000e-01,-4.641589e-02, 2.473000e+04
 1.000000e-03,-3.162278e-02, 9.502000e+03
 3.200000e-03,-2.154435e-02, 1.089000e+04
 1.944000e-01,-1.467799e-02, 3.403000e+04
 1.200000e-02,-1.000000e-02, 1.674600e+04
 8.246000e-01, 1.000000e-02, 3.496900e+04
 1.720000e-02, 1.467799e-02, 2.646600e+04
 6.880000e-02, 2.154435e-02, 2.910100e+04
 5.000000e-03, 3.162278e-02, 1.508100e+04
 3.332000e-01, 4.641589e-02, 4.022800e+04
 5.100000e-02, 6.812921e-02, 2.911800e+04
 2.880000e-02, 1.000000e-01, 1.854100e+04
 2.400000e-03, 1.467799e-01, 1.029200e+04
 6.000000e-04, 2.154435e-01, 2.253000e+03
 1.210000e-01, 3.162278e-01, 3.773200e+04
 2.188000e-01, 4.641589e-01, 3.493400e+04
 3.918000e-01, 6.812921e-01, 2.948200e+04
 4.000000e-04, 1.000000e+00, 1.121000e+03
 8.000000e-04, 1.467799e+00, 2.568000e+03
 1.592000e-01, 2.154435e+00, 2.164200e+04
 9.678000e-01, 3.162278e+00, 2.821200e+04
 1.912000e-01, 4.641589e+00, 1.586200e+04
 2.104000e-01, 6.812921e+00, 9.692000e+03
 1.600000e-01, 1.000000e+01, 7.189000e+03
 1.380000e-02, 1.467799e+01, 2.731000e+03
 1.200000e-02, 2.154435e+01, 1.798000e+03
 5.376000e-01, 3.162278e+01, 2.927000e+03
 1.000000e-03, 4.641589e+01, 3.760000e+02
 2.186000e-01, 6.812921e+01, 1.077000e+03
 4.400000e-03, 1.000000e+02, 3.010000e+02
 8.000000e-04,-1.000000e+02, 1.410000e+02
 2.400000e-03,-6.812921e+01, 3.740000e+02
 4.520000e-02,-4.641589e+01, 1.206000e+03
 4.000000e-04,-3.162278e+01, 2.440000e+02
 6.590000e-01,-2.154435e+01, 4.194000e+03
 8.000000e-04,-1.467799e+01, 9.810000e+02
 6.320000e-02,-1.000000e+01, 5.161000e+03
 3.200000e-02,-6.812921e+00, 7.007000e+03
 4.100000e-02,-4.641589e+00, 1.171600e+04
 5.600000e-03,-3.162278e+00, 1.099300e+04
 1.880000e-02,-2.154435e+00, 1.740300e+04
 4.520000e-02,-1.467799e+00, 2.005400e+04
 4.258000e-01,-1.000000e+00, 3.225700e+04
 6.400000e-03,-6.812921e-01, 1.408600e+04
 5.760000e-02,-4.641589e-01, 2.579000e+04
 1.600000e-03,-3.162278e-01, 9.509000e+03
 1.000000e-03,-2.154435e-01, 3.774000e+03
 5.400000e-03,-1.467799e-01, 1.235000e+04
 2.980000e-02,-1.000000e-01, 2.328500e+04
 1.016000e-01,-6.812921e-02, 2.463500e+04
 1.460000e-02,-4.641589e-02, 1.586200e+04
 1.434000e-01,-3.162278e-02, 2.953300e+04
 8.000000e-03,-2.154435e-02, 2.061900e+04
 4.586000e-01,-1.467799e-02, 4.318600e+04
 2.000000e-03,-1.000000e-02, 8.547000e+03
 3.240000e-02, 1.000000e-02, 2.518700e+04
 7.344000e-01, 1.467799e-02, 4.437600e+04
 9.060000e-02, 2.154435e-02, 2.910400e+04
 8.160000e-02, 3.162278e-02, 2.250900e+04
 2.320000e-02, 4.641589e-02, 2.651200e+04
 1.800000e-03, 6.812921e-02, 7.583000e+03
 3.154000e-01, 1.000000e-01, 3.396500e+04
 1.110000e-01, 1.467799e-01, 2.726800e+04
 3.200000e-03, 2.154435e-01, 1.507500e+04
 1.340000e-02, 3.162278e-01, 1.622000e+04
 6.228000e-01, 4.641589e-01, 3.970500e+04
 6.000000e-04, 6.812921e-01, 1.039400e+04
 5.160000e-02, 1.000000e+00, 2.258000e+04
 6.820000e-02, 1.467799e+00, 2.792600e+04
 3.800000e-03, 2.154435e+00, 1.257400e+04
 5.000000e-03, 3.162278e+00, 1.432200e+04
 1.880000e-02, 4.641589e+00, 7.808000e+03
 5.080000e-02, 6.812921e+00, 8.538000e+03
 6.000000e-04, 1.000000e+01, 7.280000e+02
 2.320000e-02, 1.467799e+01, 3.151000e+03
 6.000000e-04, 2.154435e+01, 5.660000e+02
 8.800000e-03, 3.162278e+01, 1.145000e+03
 1.234000e-01, 4.641589e+01, 1.443000e+03
 2.160000e-02, 6.812921e+01, 6.770000e+02
 8.052000e-01, 1.000000e+02, 9.810000e+02
 1.000000e-03,-1.000000e+02, 1.480000e+02
 3.400000e-03,-6.812921e+01, 4.500000e+02
 2.626000e-01,-4.641589e+01, 1.692000e+03
 5.598000e-01,-3.162278e+01, 2.845000e+03
 6.200000e-03,-2.154435e+01, 1.634000e+03
 6.660000e-02,-1.467799e+01, 3.955000e+03
 2.800000e-03,-1.000000e+01, 2.386000e+03
 8.552000e-01,-6.812921e+00, 1.518100e+04
 2.320000e-02,-4.641589e+00, 1.021800e+04
 8.490000e-01,-3.162278e+00, 2.714700e+04
 6.000000e-03,-2.154435e+00, 8.227000e+03
 1.400000e-03,-1.467799e+00, 5.593000e+03
 6.176000e-01,-1.000000e+00, 3.059100e+04
 2.340000e-02,-6.812921e-01, 2.389300e+04
 6.000000e-04,-4.641589e-01, 3.790000e+03
 2.080000e-02,-3.162278e-01, 2.095800e+04
 2.160000e-02,-2.154435e-01, 2.317500e+04
 2.200000e-03,-1.467799e-01, 9.225000e+03
 8.120000e-02,-1.000000e-01, 2.758900e+04
 5.580000e-02,-6.812921e-02, 3.100200e+04
 6.000000e-04,-4.641589e-02, 1.270500e+04
 3.800000e-03,-3.162278e-02, 8.787000e+03
 1.420000e-02,-2.154435e-02, 1.920100e+04
 6.220000e-02,-1.467799e-02, 2.249900e+04
 5.514000e-01,-1.000000e-02, 3.549800e+04
 3.400000e-03, 1.000000e-02, 9.192000e+03
 4.200000e-03, 1.467799e-02, 1.384100e+04
 5.220000e-02, 2.154435e-02, 1.957100e+04
 7.860000e-02, 3.162278e-02, 2.975100e+04
 1.160000e-02, 4.641589e-02, 2.225200e+04
 1.300000e-02, 6.812921e-02, 1.688700e+04
 9.262000e-01, 1.000000e-01, 4.224900e+04
 8.460000e-01, 1.467799e-01, 4.367300e+04
 5.300000e-02, 2.154435e-01, 2.596200e+04
 3.888000e-01, 3.162278e-01, 3.756100e+04
 3.264000e-01, 4.641589e-01, 3.994000e+04
 5.540000e-02, 6.812921e-01, 2.672700e+04
 1.740000e-02, 1.000000e+00, 1.876600e+04
 1.200000e-03, 1.467799e+00, 5.987000e+03
 1.400000e-03, 2.154435e+00, 5.099000e+03
 6.800000e-03, 3.162278e+00, 1.113600e+04
 1.600000e-03, 4.641589e+00, 4.379000e+03
 3.600000e-03, 6.812921e+00, 4.611000e+03
 2.200000e-03, 1.000000e+01, 1.697000e+03
 4.028000e-01, 1.467799e+01, 5.944000e+03
 3.086000e-01, 2.154435e+01, 3.368000e+03
 9.740000e-02, 3.162278e+01, 1.911000e+03
 9.920000e-01, 4.641589e+01, 2.598000e+03
 1.480000e-02, 6.812921e+01, 6.320000e+02
 2.836000e-01, 1.000000e+02, 7.270000e+02
 1.520000e-02,-1.000000e+02, 4.220000e+02
 5.660000e-02,-6.812921e+01, 8.310000e+02
 1.200000e-03,-4.641589e+01, 3.550000e+02
 1.276000e-01,-3.162278e+01, 2.054000e+03
 1.360000e-02,-2.154435e+01, 1.901000e+03
 5.800000e-03,-1.467799e+01, 2.594000e+03
 6.940000e-02,-1.000000e+01, 6.303000e+03
 3.000000e-03,-6.812921e+00, 3.419000e+03
 6.000000e-03,-4.641589e+00, 6.416000e+03
 1.400000e-03,-3.162278e+00, 6.030000e+03
 1.900000e-02,-2.154435e+00, 1.445900e+04
 9.800000e-03,-1.467799e+00, 1.287100e+04
 4.000000e-04,-1.000000e+00, 1.822000e+03
 3.000000e-03,-6.812921e-01, 9.236000e+03
 2.684000e-01,-4.641589e-01, 3.345900e+04
 7.400000e-03,-3.162278e-01, 1.442500e+04
 4.738000e-01,-2.154435e-01, 3.416100e+04
 6.000000e-04,-1.467799e-01, 4.756000e+03
 3.260000e-02,-1.000000e-01, 2.773500e+04
 6.058000e-01,-6.812921e-02, 3.655400e+04
 6.200000e-03,-4.641589e-02, 1.199300e+04
 8.000000e-04,-3.162278e-02, 3.492000e+03
 5.400000e-03,-2.154435e-02, 1.293300e+04
 3.400000e-03,-1.467799e-02, 1.086000e+04
 1.000000e-03,-1.000000e-02, 1.351200e+04
 8.696000e-01, 1.000000e-02, 4.010700e+04
 9.124000e-01, 1.467799e-02, 3.602300e+04
 9.772000e-01, 2.154435e-02, 4.123500e+04
 7.184000e-01, 3.162278e-02, 3.420300e+04
 7.600000e-02, 4.641589e-02, 2.570600e+04
 1.606000e-01, 6.812921e-02, 3.592600e+04
 3.200000e-02, 1.000000e-01, 2.778600e+04
 2.200000e-03, 1.467799e-01, 1.427800e+04
 6.000000e-04, 2.154435e-01, 3.134000e+03
 2.128000e-01, 3.162278e-01, 3.308600e+04
 1.540000e-02, 4.641589e-01, 1.657300e+04
 5.962000e-01, 6.812921e-01, 3.711000e+04
 3.140000e-02, 1.000000e+00, 3.067100e+04
 6.000000e-04, 1.467799e+00, 2.520000e+03
 2.990000e-01, 2.154435e+00, 2.421500e+04
 2.922000e-01, 3.162278e+00, 2.172700e+04
 7.000000e-03, 4.641589e+00, 7.852000e+03
 1.262000e-01, 6.812921e+00, 8.543000e+03
 1.900000e-02, 1.000000e+01, 6.106000e+03
 8.000000e-04, 1.467799e+01, 8.800000e+02
 8.000000e-04, 2.154435e+01, 5.700000e+02
 6.660000e-02, 3.162278e+01, 2.042000e+03
 1.300000e-02, 4.641589e+01, 9.470000e+02
 4.050000e-01, 6.812921e+01, 1.167000e+03
 7.754000e-01, 1.000000e+02, 9.790000e+02
 1.080000e-02,-1.000000e+02, 3.900000e+02
 7.800000e-03,-6.812921e+01, 5.360000e+02
 2.088000e-01,-4.641589e+01, 1.560000e+03
 4.000000e-04,-3.162278e+01, 1.290000e+02
 9.432000e-01,-2.154435e+01, 5.034000e+03
 2.456000e-01,-1.467799e+01, 4.865000e+03
 1.240000e-02,-1.000000e+01, 4.447000e+03
 6.000000e-04,-6.812921e+00, 1.614000e+03
 1.004000e-01,-4.641589e+00, 1.324700e+04
 1.000000e-03,-3.162278e+00, 5.481000e+03
 1.472000e-01,-2.154435e+00, 2.349000e+04
 8.140000e-02,-1.467799e+00, 2.538400e+04
 1.700000e-02,-1.000000e+00, 1.803700e+04
 9.800000e-03,-6.812921e-01, 1.946900e+04
 1.800000e-03,-4.641589e-01, 1.263100e+04
 1.360000e-02,-3.162278e-01, 2.020800e+04
 4.340000e-02,-2.154435e-01, 2.570800e+04
 3.660000e-02,-1.467799e-01, 2.437400e+04
 7.000000e-02,-1.000000e-01, 3.078000e+04
 2.976000e-01,-6.812921e-02, 3.592900e+04
 4.356000e-01,-4.641589e-02, 3.572300e+04
 1.338000e-01,-3.162278e-02, 3.537300e+04
 4.200000e-03,-2.154435e-02, 1.472700e+04
 2.964000e-01,-1.467799e-02, 3.851700e+04
 4.566000e-01,-1.000000e-02, 3.665200e+04
 7.400000e-03, 1.000000e-02, 2.292700e+04
 6.052000e-01, 1.467799e-02, 3.543800e+04
 2.000000e-02, 2.154435e-02, 1.200300e+04
 4.000000e-02, 3.162278e-02, 2.542100e+04
 1.654000e-01, 4.641589e-02, 3.127500e+04
 3.800000e-01, 6.812921e-02, 3.519200e+04
 1.782000e-01, 1.000000e-01, 2.502500e+04
 1.000000e-03, 1.467799e-01, 5.711000e+03
 3.540000e-02, 2.154435e-01, 2.184700e+04
 4.860000e-02, 3.162278e-01, 2.933000e+04
 1.900000e-01, 4.641589e-01, 2.940800e+04
 3.866000e-01, 6.812921e-01, 3.043600e+04
 7.800000e-03, 1.000000e+00, 1.877000e+04
 6.980000e-02, 1.467799e+00, 2.082100e+04
 8.560000e-02, 2.154435e+00, 2.494000e+04
 2.826000e-01, 3.162278e+00, 2.049900e+04
 1.700000e-02, 4.641589e+00, 8.142000e+03
 2.400000e-03, 6.812921e+00, 3.889000e+03
 1.350000e-01, 1.000000e+01, 6.227000e+03
 1.320000e-02, 1.467799e+01, 3.353000e+03
 4.800000e-01, 2.154435e+01, 3.936000e+03
 4.640000e-02, 3.162278e+01, 1.791000e+03
 5.800000e-03, 4.641589e+01, 6.490000e+02
 3.300000e-02, 6.812921e+01, 7.250000e+02
 3.180000e-01, 1.000000e+02, 7.640000e+02
 1.400000e-03,-1.000000e+02, 1.870000e+02
 2.550000e-01,-6.812921e+01, 1.089000e+03
 3.600000e-03,-4.641589e+01, 6.910000e+02
 1.980000e-02,-3.162278e+01, 1.534000e+03
 2.400000e-03,-2.154435e+01, 1.413000e+03
 5.400000e-03,-1.467799e+01, 2.355000e+03
 9.800000e-03,-1.000000e+01, 3.982000e+03
 2.000000e-03,-6.812921e+00, 2.557000e+03
 5.500000e-02,-4.641589e+00, 1.270500e+04
 1.000000e-03,-3.162278e+00, 3.354000e+03
 5.000000e-03,-2.154435e+00, 1.350300e+04
 1.200000e-03,-1.467799e+00, 7.263000e+03
 8.000000e-03,-1.000000e+00, 1.183700e+04
 1.460000e-02,-6.812921e-01, 1.584600e+04
 4.000000e-04,-4.641589e-01, 1.003000e+03
 1.020000e-02,-3.162278e-01, 1.299700e+04
 3.500000e-02,-2.154435e-01, 2.892300e+04
 2.300000e-02,-1.467799e-01, 1.718100e+04
 8.040000e-02,-1.000000e-01, 2.630600e+04
 3.250000e-01,-6.812921e-02, 3.843200e+04
 8.140000e-02,-4.641589e-02, 2.572000e+04
 7.098000e-01,-3.162278e-02, 3.720800e+04
 8.526000e-01,-2.154435e-02, 4.313300e+04
 2.170000e-01,-1.467799e-02, 3.690200e+04
 3.800000e-03,-1.000000e-02, 1.497300e+04
 6.400000e-03, 1.000000e-02, 2.141300e+04
 5.958000e-01, 1.467799e-02, 4.171800e+04
 1.068000e-01, 2.154435e-02, 3.027000e+04
 2.000000e-03, 3.162278e-02, 1.037000e+04
 1.200000e-03, 4.641589e-02, 6.738000e+03
 4.000000e-04, 6.812921e-02, 3.111000e+03
 6.274000e-01, 1.000000e-01, 3.348700e+04
 6.000000e-04, 1.467799e-01, 2.166000e+03
 1.280000e-02, 2.154435e-01, 1.909200e+04
 9.440000e-02, 3.162278e-01, 2.880400e+04
 3.112000e-01, 4.641589e-01, 4.442400e+04
 9.086000e-01, 6.812921e-01, 3.903400e+04
 5.400000e-03, 1.000000e+00, 1.058700e+04
 6.000000e-04, 1.467799e+00, 3.524000e+03
 1.148000e-01, 2.154435e+00, 2.658700e+04
 3.232000e-01, 3.162278e+00, 2.065500e+04
 4.000000e-04, 4.641589e+00, 5.490000e+02
 5.400000e-03, 6.812921e+00, 4.954000e+03
 6.220000e-01, 1.000000e+01, 8.898000e+03
 8.000000e-04, 1.467799e+01, 1.028000e+03
 2.064000e-01, 2.154435e+01, 3.281000e+03
 4.000000e-03, 3.162278e+01, 8.860000e+02
 5.200000e-02, 4.641589e+01, 1.181000e+03
 1.800000e-03, 6.812921e+01, 3.290000e+02
 2.834000e-01, 1.000000e+02, 7.500000e+02
 2.700000e-02,-1.000000e+02, 5.060000e+02
 1.192000e-01,-6.812921e+01, 9.430000e+02
 7.720000e-02,-4.641589e+01, 1.281000e+03
