Xl,gamma,al,exp.al,all.age
 6.200000e-03,-4.641589e-02, 5.600000e+01, 3.161160e+02, 5.000000e+01
 1.606000e-01,-4.641589e-02, 2.424000e+03, 3.497910e+03, 6.510000e+02
 1.210000e-02,-4.641589e-02, 4.700000e+01, 5.396860e+02, 3.290000e+02
 7.659000e-01,-4.641589e-02, 6.412000e+03, 8.724390e+03, 6.300000e+03
 2.110000e-02,-4.641589e-02, 1.300000e+02, 8.306597e+02, 1.841000e+03
 7.000000e-04,-4.641589e-02, 1.000000e+01, 4.988559e+01, 3.570000e+02
 1.075000e-01,-4.641589e-02, 2.000000e+02, 2.685197e+03, 3.841000e+03
 1.003000e-01,-4.641589e-02, 2.691000e+03, 2.562509e+03, 1.062000e+03
 5.602000e-01,-4.641589e-02, 1.394900e+04, 7.379669e+03, 5.516000e+03
 3.550000e-02,-4.641589e-02, 8.490000e+02, 1.227641e+03, 6.090000e+02
 5.140000e-02,-4.641589e-02, 3.050000e+02, 1.607214e+03, 4.500000e+02
 1.200000e-03,-4.641589e-02, 4.400000e+01, 7.980039e+01, 2.000000e+00
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 3.600000e-03,-4.641589e-02, 2.400000e+01, 2.022922e+02, 1.030000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 5.000000e-04,-4.641589e-02, 2.000000e+00, 3.702278e+01, 3.000000e+00
 3.000000e-04,-4.641589e-02, 2.000000e+00, 2.334204e+01, 7.000000e+00
 6.500000e-03,-4.641589e-02, 7.800000e+01, 3.284692e+02, 4.200000e+01
 4.000000e-03,-4.641589e-02, 3.400000e+01, 2.207396e+02, 4.120000e+02
 6.000000e-04,-4.641589e-02, 2.000000e+00, 4.353732e+01, 2.000000e+00
 5.750000e-02,-4.641589e-02, 1.694000e+03, 1.741299e+03, 1.217000e+03
 4.472000e-01,-4.641589e-02, 9.990000e+02, 6.508935e+03, 2.848000e+03
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 8.000000e-04,-4.641589e-02, 1.000000e+00, 5.609168e+01, 2.000000e+01
 5.000000e-04,-4.641589e-02, 2.000000e+00, 3.702278e+01, 1.000000e+00
 6.200000e-03,-4.641589e-02, 3.500000e+01, 3.161160e+02, 1.930000e+02
 1.100000e-03,-4.641589e-02, 4.800000e+01, 7.401779e+01, 2.000000e+00
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 4.000000e-04,-3.162278e-02, 6.400000e+01, 3.030843e+01, 3.000000e+00
 6.412000e-01,-3.162278e-02, 4.928000e+03, 7.940843e+03, 4.508000e+03
 7.400000e-03,-3.162278e-02, 1.210000e+02, 3.647661e+02, 2.220000e+02
 7.705000e-01,-3.162278e-02, 7.037000e+03, 8.751864e+03, 1.153900e+04
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 5.400000e-03,-3.162278e-02, 1.193000e+03, 2.824804e+02, 2.050000e+02
 1.480000e-02,-3.162278e-02, 8.830000e+02, 6.319005e+02, 3.170000e+02
 3.200000e-03,-3.162278e-02, 7.000000e+00, 1.834153e+02, 1.620000e+02
 6.530000e-02,-3.162278e-02, 3.955000e+03, 1.905332e+03, 7.696000e+03
 1.365000e-01,-3.162278e-02, 4.348000e+03, 3.146941e+03, 1.920000e+03
 6.633000e-01,-3.162278e-02, 5.650000e+03, 8.086276e+03, 5.243000e+03
 3.400000e-03,-3.162278e-02, 1.800000e+01, 1.929123e+02, 1.200000e+01
 4.800000e-03,-3.162278e-02, 2.800000e+01, 2.565115e+02, 3.100000e+01
 1.315000e-01,-3.162278e-02, 4.240000e+02, 3.070675e+03, 8.480000e+02
 1.044000e-01,-3.162278e-02, 1.740000e+02, 2.632874e+03, 1.068000e+03
 6.500000e-01,-3.162278e-02, 4.156000e+03, 7.999119e+03, 6.164000e+03
 1.300000e-03,-3.162278e-02, 7.000000e+00, 8.550164e+01, 5.400000e+01
 3.176000e-01,-3.162278e-02, 3.066000e+03, 5.337042e+03, 7.138000e+03
 3.000000e-04,-3.162278e-02, 6.000000e+00, 2.334228e+01, 4.000000e+00
 2.890000e-02,-3.162278e-02, 1.530000e+02, 1.053653e+03, 1.870000e+02
 1.282000e-01,-3.162278e-02, 9.560000e+02, 3.019629e+03, 4.830000e+02
 5.660000e-02,-3.162278e-02, 1.500000e+03, 1.721894e+03, 2.486000e+03
 1.700000e-03,-3.162278e-02, 3.700000e+01, 1.075946e+02, 1.500000e+01
 9.100000e-02,-3.162278e-02, 2.240700e+04, 2.398485e+03, 5.040000e+02
 1.140000e-02,-3.162278e-02, 1.000000e+02, 5.149264e+02, 7.700000e+01
 2.800000e-03,-3.162278e-02, 2.800000e+01, 1.640480e+02, 5.500000e+01
 6.890000e-02,-3.162278e-02, 3.021000e+03, 1.978495e+03, 3.620000e+02
 1.800000e-03,-3.162278e-02, 5.000000e+00, 1.129633e+02, 4.500000e+01
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 9.000000e-04,-3.162278e-02, 2.000000e+00, 6.217428e+01, 2.000000e+00
 2.470000e-02,-3.162278e-02, 9.800000e+01, 9.362707e+02, 2.910000e+03
 3.000000e-04,-3.162278e-02, 8.000000e+00, 2.334228e+01, 1.800000e+01
 6.500000e-03,-3.162278e-02, 2.900000e+01, 3.284742e+02, 3.190000e+02
 6.900000e-03,-3.162278e-02, 3.310000e+02, 3.447412e+02, 9.600000e+01
 1.500000e-03,-3.162278e-02, 1.000000e+00, 9.667984e+01, 5.600000e+01
 3.500000e-02,-3.162278e-02, 1.660000e+02, 1.214878e+03, 1.337000e+03
 4.090000e-02,-3.162278e-02, 6.870000e+02, 1.362149e+03, 4.160000e+03
 8.064000e-01,-3.162278e-02, 3.421000e+03, 8.961539e+03, 1.984000e+03
 3.569000e-01,-3.162278e-02, 1.054600e+04, 5.716721e+03, 8.332000e+03
 3.718000e-01,-3.162278e-02, 2.292000e+03, 5.854641e+03, 2.973000e+03
 4.600000e-03,-3.162278e-02, 4.370000e+02, 2.476991e+02, 5.250000e+02
 9.000000e-04,-3.162278e-02, 2.000000e+00, 6.217428e+01, 3.000000e+00
 8.700000e-03,-3.162278e-02, 5.760000e+02, 4.153824e+02, 9.060000e+02
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 4.700000e-03,-3.162278e-02, 1.176000e+03, 2.521155e+02, 4.000000e+01
 1.061000e-01,-3.162278e-02, 2.127000e+03, 2.661682e+03, 6.240000e+02
 7.700000e-03,-3.162278e-02, 8.000000e+01, 3.766258e+02, 1.870000e+02
 3.594000e-01,-3.162278e-02, 1.270200e+04, 5.740082e+03, 8.725000e+03
 2.604000e-01,-3.162278e-02, 1.312000e+03, 4.736297e+03, 4.247000e+03
 2.900000e-03,-3.162278e-02, 2.500000e+01, 1.689391e+02, 2.200000e+01
 3.370000e-02,-3.162278e-02, 6.410000e+02, 1.181342e+03, 5.360000e+02
 6.520000e-01,-3.162278e-02, 5.704000e+03, 8.012295e+03, 4.151000e+03
 1.130000e-02,-3.162278e-02, 1.560000e+02, 5.113559e+02, 3.900000e+01
 1.860000e-01,-3.162278e-02, 1.362000e+03, 3.842331e+03, 1.427000e+03
 9.500000e-03,-3.162278e-02, 7.360000e+02, 4.456005e+02, 7.600000e+01
 7.700000e-03,-3.162278e-02, 1.880000e+02, 3.766258e+02, 2.616000e+03
 5.865000e-01,-3.162278e-02, 4.570000e+03, 7.567094e+03, 5.991000e+03
 6.080000e-02,-3.162278e-02, 2.228000e+03, 1.811680e+03, 5.710000e+02
 2.300000e-03,-3.162278e-02, 4.000000e+00, 1.390420e+02, 1.320000e+02
 1.616000e-01,-3.162278e-02, 8.843000e+03, 3.512015e+03, 1.667000e+03
 1.700000e-03,-3.162278e-02, 1.100000e+01, 1.075946e+02, 8.000000e+00
 1.332000e-01,-3.162278e-02, 1.046000e+03, 3.096749e+03, 7.810000e+02
 1.100000e-03,-3.162278e-02, 5.000000e+00, 7.401866e+01, 9.600000e+01
 1.460000e-02,-3.162278e-02, 2.370000e+02, 6.252369e+02, 1.780000e+02
 2.520000e-02,-3.162278e-02, 1.550000e+02, 9.505535e+02, 6.160000e+02
 1.660000e-02,-3.162278e-02, 3.000000e+01, 6.907999e+02, 4.360000e+02
 8.350000e-02,-3.162278e-02, 8.900000e+02, 2.261071e+03, 8.430000e+02
 1.130000e-02,-3.162278e-02, 1.541000e+03, 5.113559e+02, 5.020000e+02
 7.000000e-04,-3.162278e-02, 1.000000e+00, 4.988615e+01, 2.600000e+01
 4.300000e-03,-3.162278e-02, 2.400000e+01, 2.343220e+02, 6.350000e+02
 2.390000e-02,-3.162278e-02, 6.130000e+02, 9.132321e+02, 3.630000e+02
 7.498000e-01,-3.162278e-02, 6.942000e+03, 8.628118e+03, 3.095000e+03
 4.833000e-01,-3.162278e-02, 2.224000e+03, 6.800034e+03, 5.092000e+03
 2.800000e-03,-3.162278e-02, 3.600000e+01, 1.640480e+02, 1.800000e+01
 1.635000e-01,-3.162278e-02, 5.094000e+03, 3.538545e+03, 4.181000e+03
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 2.800000e-03,-3.162278e-02, 7.000000e+00, 1.640480e+02, 3.500000e+01
 4.382000e-01,-3.162278e-02, 3.557000e+03, 6.434441e+03, 2.166000e+03
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 1.840000e-01,-3.162278e-02, 2.791000e+03, 3.816063e+03, 1.628000e+03
 8.000000e-04,-3.162278e-02, 4.000000e+00, 5.609231e+01, 3.000000e+00
 7.000000e-04,-3.162278e-02, 1.500000e+01, 4.988615e+01, 4.000000e+00
 9.400000e-03,-3.162278e-02, 1.200000e+02, 4.418590e+02, 6.240000e+02
 7.000000e-04,-3.162278e-02, 3.000000e+00, 4.988615e+01, 1.000000e+00
 2.590000e-02,-3.162278e-02, 7.000000e+02, 9.704034e+02, 5.300000e+02
 8.200000e-03,-3.162278e-02, 2.423000e+03, 3.961481e+02, 6.900000e+02
 1.600000e-03,-3.162278e-02, 2.800000e+01, 1.021680e+02, 1.210000e+02
 1.212000e-01,-3.162278e-02, 3.204000e+03, 2.909387e+03, 1.679000e+03
 3.040000e-02,-3.162278e-02, 4.640000e+02, 1.094244e+03, 2.230000e+02
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 4.735000e-01,-3.162278e-02, 2.755000e+03, 6.722335e+03, 1.213300e+04
 1.800000e-03,-3.162278e-02, 1.300000e+01, 1.129633e+02, 4.000000e+00
 5.000000e-04,-3.162278e-02, 4.000000e+00, 3.702318e+01, 1.200000e+01
 3.620000e-02,-3.162278e-02, 1.094000e+03, 1.245469e+03, 9.400000e+02
 1.947000e-01,-3.162278e-02, 9.740000e+02, 3.955043e+03, 1.862000e+03
 6.400000e-03,-3.162278e-02, 3.600000e+01, 3.243714e+02, 8.690000e+02
 8.000000e-04,-3.162278e-02, 7.000000e+00, 5.609231e+01, 7.000000e+00
 6.000000e-04,-3.162278e-02, 3.000000e+00, 4.353779e+01, 1.000000e+00
 3.071000e-01,-3.162278e-02, 9.660000e+02, 5.231348e+03, 5.850000e+03
 2.143000e-01,-3.162278e-02, 2.444000e+03, 4.200302e+03, 1.146000e+03
 1.360000e-02,-3.162278e-02, 1.740000e+02, 5.915350e+02, 4.600000e+01
 1.840000e-02,-3.162278e-02, 2.685000e+03, 7.479231e+02, 2.640000e+02
 1.800000e-03,-3.162278e-02, 3.200000e+01, 1.129633e+02, 1.400000e+01
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 3.000000e-04,-3.162278e-02, 3.000000e+00, 2.334228e+01, 4.000000e+01
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 8.000000e-04,-3.162278e-02, 4.000000e+00, 5.609231e+01, 3.340000e+02
 1.300000e-03,-3.162278e-02, 1.070000e+02, 8.550164e+01, 8.000000e+00
 1.950000e-02,-3.162278e-02, 2.080000e+02, 7.820386e+02, 1.670000e+02
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 2.000000e-03,-3.162278e-02, 1.030000e+02, 1.235399e+02, 6.000000e+00
 1.550000e-02,-3.162278e-02, 2.860000e+02, 6.550305e+02, 7.280000e+02
 9.013000e-01,-3.162278e-02, 8.106000e+03, 9.488273e+03, 1.916000e+03
 1.980000e-02,-3.162278e-02, 1.324000e+03, 7.912447e+02, 1.555000e+03
 3.000000e-04,-3.162278e-02, 1.000000e+00, 2.334228e+01, 7.600000e+01
 1.600000e-03,-3.162278e-02, 3.600000e+01, 1.021680e+02, 1.200000e+01
 3.000000e-04,-3.162278e-02, 1.000000e+00, 2.334228e+01, 1.000000e+00
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 2.400000e-03,-3.162278e-02, 1.300000e+01, 1.441215e+02, 4.200000e+01
 9.100000e-03,-3.162278e-02, 2.590000e+02, 4.305741e+02, 3.300000e+01
 1.350000e-02,-3.162278e-02, 2.440000e+02, 5.881284e+02, 1.000000e+02
 1.900000e-03,-3.162278e-02, 1.800000e+01, 1.182775e+02, 8.000000e+00
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 5.220000e-02,-3.162278e-02, 2.100000e+02, 1.625152e+03, 5.480000e+02
 1.700000e-03,-3.162278e-02, 3.260000e+02, 1.075946e+02, 1.700000e+01
 1.155000e-01,-3.162278e-02, 3.550000e+02, 2.817541e+03, 4.360000e+02
 2.878000e-01,-3.162278e-02, 5.789000e+03, 5.031920e+03, 2.782000e+03
 4.150000e-01,-3.162278e-02, 5.845000e+03, 6.237903e+03, 2.303000e+03
 2.474000e-01,-3.162278e-02, 2.070000e+03, 4.590397e+03, 1.059000e+03
 6.573000e-01,-3.162278e-02, 2.646700e+04, 8.047092e+03, 2.440000e+03
 3.000000e-04,-3.162278e-02, 1.000000e+00, 2.334228e+01, 1.000000e+00
 6.900000e-03,-3.162278e-02, 1.570000e+02, 3.447412e+02, 1.700000e+01
 1.868000e-01,-3.162278e-02, 2.959000e+03, 3.852800e+03, 1.936000e+03
 8.730000e-02,-3.162278e-02, 1.135400e+04, 2.331295e+03, 8.950000e+02
 3.800000e-03,-3.162278e-02, 1.600000e+01, 2.115699e+02, 7.100000e+01
 1.400000e-03,-3.162278e-02, 2.100000e+01, 9.112598e+01, 3.100000e+01
 4.100000e-03,-3.162278e-02, 3.900000e+01, 2.252925e+02, 1.040000e+02
 6.000000e-04,-3.162278e-02, 2.000000e+00, 4.353779e+01, 6.500000e+01
 3.800000e-03,-3.162278e-02, 8.380000e+02, 2.115699e+02, 2.500000e+01
 9.220000e-02,-3.162278e-02, 1.168000e+03, 2.420035e+03, 9.180000e+02
 4.518000e-01,-3.162278e-02, 4.475000e+03, 6.546891e+03, 2.306000e+03
 3.795000e-01,-3.162278e-02, 6.790000e+03, 5.924715e+03, 1.169200e+04
 1.010000e-02,-3.162278e-02, 8.300000e+01, 4.678460e+02, 1.770000e+02
 7.810000e-02,-3.162278e-02, 2.024400e+04, 2.159026e+03, 1.656000e+03
 3.880000e-02,-3.162278e-02, 2.143000e+03, 1.310610e+03, 8.300000e+01
 4.100000e-03,-3.162278e-02, 7.700000e+01, 2.252925e+02, 1.670000e+02
 7.900000e-01,-3.162278e-02, 3.730000e+03, 8.866511e+03, 1.323400e+04
 4.000000e-04,-3.162278e-02, 4.000000e+00, 3.030843e+01, 4.000000e+00
 7.560000e-02,-3.162278e-02, 1.050000e+03, 2.110835e+03, 6.620000e+02
 1.140000e-02,-3.162278e-02, 7.200000e+01, 5.149264e+02, 4.650000e+02
 1.230000e-02,-3.162278e-02, 6.400000e+01, 5.467020e+02, 8.500000e+01
 5.410000e-02,-3.162278e-02, 2.130000e+02, 1.667279e+03, 2.280000e+02
 4.820000e-02,-3.162278e-02, 9.410000e+02, 1.534605e+03, 2.900000e+02
 2.340000e-01,-3.162278e-02, 9.070000e+03, 4.435849e+03, 2.197000e+03
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 1.150000e-02,-3.162278e-02, 8.500000e+01, 5.184886e+02, 6.105000e+03
 3.000000e-04,-3.162278e-02, 2.000000e+00, 2.334228e+01, 2.000000e+00
 1.290000e-02,-3.162278e-02, 1.000000e+02, 5.675440e+02, 3.630000e+02
 3.040000e-02,-3.162278e-02, 1.811000e+03, 1.094244e+03, 2.160000e+02
 4.006000e-01,-3.162278e-02, 2.550000e+03, 6.112755e+03, 4.995000e+03
 4.300000e-03,-3.162278e-02, 2.360000e+02, 2.343220e+02, 1.300000e+01
 1.280000e-02,-3.162278e-02, 7.800000e+02, 5.640886e+02, 7.700000e+01
 2.630000e-02,-3.162278e-02, 1.477000e+03, 9.816714e+02, 7.440000e+02
 3.620000e-02,-3.162278e-02, 1.280000e+02, 1.245469e+03, 1.730000e+02
 1.300000e-03,-3.162278e-02, 1.800000e+01, 8.550164e+01, 8.000000e+00
 2.410000e-02,-3.162278e-02, 4.260000e+02, 9.190136e+02, 1.610000e+02
 7.000000e-04,-3.162278e-02, 2.900000e+01, 4.988615e+01, 1.000000e+00
 5.000000e-04,-3.162278e-02, 1.800000e+01, 3.702318e+01, 2.980000e+02
 7.300000e-02,-3.162278e-02, 6.605000e+03, 2.060046e+03, 5.850000e+02
 1.500000e-03,-3.162278e-02, 9.000000e+00, 9.667984e+01, 3.400000e+01
 4.150000e-02,-3.162278e-02, 7.390000e+03, 1.376707e+03, 5.420000e+02
 1.300000e-03,-3.162278e-02, 2.000000e+00, 8.550164e+01, 4.000000e+00
 6.000000e-04,-3.162278e-02, 6.000000e+00, 4.353779e+01, 7.000000e+00
 2.210000e-02,-3.162278e-02, 1.120000e+02, 8.605172e+02, 1.050000e+02
 5.000000e-03,-3.162278e-02, 3.000000e+01, 2.652437e+02, 2.500000e+01
 6.109000e-01,-3.162278e-02, 6.055000e+03, 7.736336e+03, 3.285000e+03
 1.617000e-01,-3.162278e-02, 3.085000e+03, 3.513415e+03, 3.630000e+02
 1.140000e-02,-3.162278e-02, 6.400000e+01, 5.149264e+02, 1.020000e+02
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 1.500000e-03,-3.162278e-02, 7.200000e+01, 9.667984e+01, 6.000000e+00
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 1.200000e-03,-3.162278e-02, 1.000000e+02, 7.980134e+01, 1.000000e+01
 1.100000e-03,-3.162278e-02, 7.000000e+00, 7.401866e+01, 4.000000e+00
 1.097000e-01,-3.162278e-02, 1.304000e+03, 2.722046e+03, 4.260000e+02
 5.620000e-02,-3.162278e-02, 1.021000e+03, 1.713216e+03, 1.840000e+02
 3.100000e-03,-3.162278e-02, 1.700000e+01, 1.786217e+02, 1.485000e+03
 3.200000e-03,-3.162278e-02, 8.000000e+00, 1.834153e+02, 3.900000e+01
 3.820000e-02,-3.162278e-02, 1.001000e+03, 1.295712e+03, 1.710000e+02
 4.279000e-01,-3.162278e-02, 2.986000e+03, 6.347937e+03, 4.781000e+03
 3.500000e-03,-3.162278e-02, 9.000000e+00, 1.976175e+02, 5.200000e+01
 5.500000e-02,-3.162278e-02, 3.940000e+02, 1.687045e+03, 2.850000e+02
 9.400000e-03,-3.162278e-02, 5.800000e+01, 4.418590e+02, 1.670000e+02
 2.900000e-03,-3.162278e-02, 3.400000e+01, 1.689391e+02, 1.700000e+01
 5.800000e-03,-3.162278e-02, 4.400000e+01, 2.994327e+02, 4.870000e+02
 7.070000e-02,-3.162278e-02, 9.070000e+02, 2.014524e+03, 9.530000e+02
 4.660000e-02,-3.162278e-02, 6.475000e+03, 1.497639e+03, 9.140000e+02
 1.200000e-03,-3.162278e-02, 1.900000e+01, 7.980134e+01, 2.500000e+01
 6.600000e-03,-3.162278e-02, 8.300000e+01, 3.325624e+02, 1.070000e+02
 2.490000e-02,-3.162278e-02, 1.670000e+02, 9.419944e+02, 6.800000e+01
 2.190000e-02,-3.162278e-02, 1.052000e+03, 8.545816e+02, 1.560000e+03
 6.000000e-02,-3.162278e-02, 3.516000e+03, 1.794760e+03, 1.100000e+02
 2.119000e-01,-3.162278e-02, 1.367000e+04, 4.170881e+03, 9.160000e+02
 7.614000e-01,-3.162278e-02, 6.696000e+03, 8.697727e+03, 8.537000e+03
 1.900000e-03,-3.162278e-02, 6.300000e+01, 1.182775e+02, 1.002000e+03
 4.500000e-03,-3.162278e-02, 2.100000e+01, 2.432617e+02, 4.900000e+01
 7.840000e-02,-3.162278e-02, 7.182000e+03, 2.164768e+03, 6.600000e+02
 5.350000e-01,-3.162278e-02, 4.137000e+03, 7.195351e+03, 3.738000e+03
 3.800000e-03,-3.162278e-02, 1.710000e+02, 2.115699e+02, 7.550000e+02
 3.000000e-04,-3.162278e-02, 2.000000e+00, 2.334228e+01, 2.000000e+00
 3.934000e-01,-3.162278e-02, 1.777800e+04, 6.049229e+03, 5.525000e+03
 2.149000e-01,-3.162278e-02, 1.713000e+03, 4.207632e+03, 5.305000e+03
 2.110000e-02,-3.162278e-02, 1.410000e+02, 8.306751e+02, 2.950000e+02
 9.000000e-04,-3.162278e-02, 7.000000e+00, 6.217428e+01, 2.000000e+01
 2.600000e-03,-3.162278e-02, 2.000000e+01, 1.541600e+02, 3.500000e+01
 4.000000e-04,-3.162278e-02, 3.500000e+01, 3.030843e+01, 2.000000e+00
 4.800000e-03,-3.162278e-02, 1.600000e+01, 2.565115e+02, 3.180000e+02
 6.000000e-02,-3.162278e-02, 3.295000e+03, 1.794760e+03, 1.791000e+03
 2.400000e-03,-3.162278e-02, 4.900000e+01, 1.441215e+02, 3.910000e+02
 4.400000e-03,-3.162278e-02, 6.900000e+01, 2.388028e+02, 3.100000e+01
 7.600000e-03,-3.162278e-02, 2.750000e+02, 3.726851e+02, 1.320000e+02
 6.900000e-03,-3.162278e-02, 2.240000e+02, 3.447412e+02, 7.500000e+01
 4.398000e-01,-3.162278e-02, 4.165000e+03, 6.447774e+03, 1.362000e+03
 3.120000e-02,-3.162278e-02, 4.840000e+02, 1.115630e+03, 1.570000e+02
 1.966000e-01,-3.162278e-02, 2.431000e+03, 3.979332e+03, 1.653000e+03
 7.240000e-02,-3.162278e-02, 3.356000e+03, 2.048225e+03, 6.250000e+02
 6.744000e-01,-3.162278e-02, 7.161000e+03, 8.158190e+03, 4.840000e+03
 1.200000e-02,-3.162278e-02, 6.500000e+02, 5.361803e+02, 3.020000e+02
 4.443000e-01,-3.162278e-02, 9.259000e+03, 6.485123e+03, 1.926000e+03
 3.000000e-04,-3.162278e-02, 2.000000e+00, 2.334228e+01, 5.100000e+01
 1.420000e-01,-3.162278e-02, 1.938000e+03, 3.229398e+03, 3.027000e+03
 9.000000e-04,-3.162278e-02, 7.000000e+00, 6.217428e+01, 3.740000e+02
 1.000000e-04,-3.162278e-02, 1.000000e+00, 8.211192e+00, 0.000000e+00
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 9.610000e-02,-3.162278e-02, 2.606000e+03, 2.489286e+03, 3.160000e+02
 1.100000e-03,-3.162278e-02, 6.500000e+01, 7.401866e+01, 4.000000e+00
 2.300000e-03,-3.162278e-02, 2.000000e+01, 1.390420e+02, 9.800000e+01
 4.560000e-02,-3.162278e-02, 3.442000e+03, 1.474307e+03, 2.040000e+02
 7.564000e-01,-3.162278e-02, 1.965000e+03, 8.667807e+03, 4.112000e+03
 6.000000e-04,-3.162278e-02, 1.700000e+01, 4.353779e+01, 1.170000e+02
 2.233000e-01,-3.162278e-02, 6.510000e+02, 4.309200e+03, 1.158000e+03
 8.270000e-02,-3.162278e-02, 2.507000e+03, 2.246124e+03, 2.263000e+03
 1.300000e-03,-3.162278e-02, 6.000000e+00, 8.550164e+01, 6.900000e+01
 4.590000e-02,-3.162278e-02, 1.620000e+02, 1.481325e+03, 6.500000e+02
 8.131000e-01,-3.162278e-02, 1.710300e+04, 9.000003e+03, 7.638000e+03
 2.500000e-03,-3.162278e-02, 4.300000e+01, 1.491603e+02, 9.000000e+00
 4.000000e-04,-3.162278e-02, 3.000000e+00, 3.030843e+01, 3.000000e+00
 1.050000e-02,-3.162278e-02, 2.900000e+01, 4.824897e+02, 1.350000e+02
 3.400000e-03,-3.162278e-02, 7.200000e+01, 1.929123e+02, 3.000000e+01
 8.619000e-01,-3.162278e-02, 7.492000e+03, 9.274180e+03, 6.698000e+03
 3.900000e-03,-3.162278e-02, 1.300000e+01, 2.161687e+02, 4.300000e+01
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 4.850000e-02,-3.162278e-02, 8.900000e+01, 1.541487e+03, 3.890000e+02
 3.389000e-01,-3.162278e-02, 2.806000e+03, 5.545808e+03, 2.760000e+03
 6.970000e-02,-3.162278e-02, 5.410000e+02, 1.994552e+03, 2.961000e+03
 1.200000e-03,-3.162278e-02, 5.300000e+01, 7.980134e+01, 1.300000e+01
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 1.624000e-01,-3.162278e-02, 3.414000e+03, 3.523203e+03, 2.434000e+03
 2.450000e-02,-3.162278e-02, 9.700000e+01, 9.305328e+02, 3.260000e+02
 7.000000e-04,-3.162278e-02, 9.000000e+00, 4.988615e+01, 3.000000e+00
 1.230000e-02,-3.162278e-02, 5.900000e+01, 5.467020e+02, 1.930000e+02
 1.160000e-02,-3.162278e-02, 3.790000e+02, 5.220428e+02, 2.310000e+02
 3.000000e-04,-3.162278e-02, 2.000000e+00, 2.334228e+01, 9.000000e+00
 4.200000e-03,-3.162278e-02, 1.900000e+01, 2.298188e+02, 8.300000e+01
 7.000000e-04,-3.162278e-02, 1.500000e+01, 4.988615e+01, 3.200000e+01
 7.800000e-03,-3.162278e-02, 4.550000e+02, 3.805542e+02, 1.900000e+01
 1.000000e-03,-3.162278e-02, 1.300000e+01, 6.814601e+01, 1.000000e+00
 8.400000e-03,-3.162278e-02, 9.300000e+01, 4.038754e+02, 3.930000e+02
 1.920000e-02,-3.162278e-02, 7.358000e+03, 7.727911e+02, 2.070000e+02
 2.010000e-02,-3.162278e-02, 1.323000e+03, 8.004100e+02, 4.000000e+01
 2.000000e-04,-3.162278e-02, 1.000000e+00, 1.603766e+01, 0.000000e+00
 7.200000e-03,-3.162278e-02, 5.300000e+01, 3.567959e+02, 7.100000e+01
 4.900000e-03,-3.162278e-02, 6.300000e+01, 2.608874e+02, 6.200000e+01
 8.500000e-03,-3.162278e-02, 9.700000e+01, 4.077221e+02, 5.000000e+01
 1.800000e-03,-3.162278e-02, 2.000000e+01, 1.129633e+02, 4.700000e+01
 3.808000e-01,-3.162278e-02, 3.144000e+03, 5.936467e+03, 2.738000e+03
 5.900000e-03,-3.162278e-02, 4.200000e+01, 3.036287e+02, 5.800000e+01
 1.594000e-01,-3.162278e-02, 5.422000e+03, 3.481112e+03, 2.876000e+03
 1.719000e-01,-3.162278e-02, 5.910000e+02, 3.654145e+03, 3.700000e+03
